N	2gram	Propp_Isto_7	Freidism
1	таким образом	7	24
2	и не	4	23
3	не может	14	20
4	точки зрения	4	19
5	прежде всего	2	18
6	к отцу	2	16
7	в этом	12	15
8	в его	1	15
9	и пр	1	15
10	мы можем	4	13
11	может быть	14	13
12	и его	3	12
13	все эти	2	11
14	как и	6	11
15	с точки	1	11
16	как бы	4	11
17	то что	7	11
18	самом деле	1	10
19	но в	5	10
20	его в	3	10
21	с ним	5	10
22	как мы	3	10
23	так и	5	10
24	и потому	1	10
25	с его	3	9
26	во всех	7	9
27	по отношению	1	9
28	и в	24	9
29	то же	8	8
30	не только	21	8
31	он не	6	8
32	в своей	1	8
33	еще не	8	8
34	что он	21	8
35	только в	6	8
36	так как	8	8
37	все это	8	8
38	и все	6	8
39	отношению к	1	8
40	все что	1	8
41	в самом	2	7
42	мы уже	4	7
43	отношение к	5	7
44	и наконец	3	7
45	ни в	2	7
46	мы видели	7	7
47	те же	1	7
48	к нему	7	7
49	один из	7	7
50	тот же	2	7
51	мы знаем	2	7
52	что же	1	7
53	сказать что	2	7
54	в ней	1	6
55	и с	1	6
56	на протяжении	1	6
57	и ее	2	6
58	того что	6	6
59	вовсе не	4	6
60	никогда не	4	6
61	хотя бы	1	6
62	и на	2	5
63	в чем	5	5
64	и к	1	5
65	в этой	1	5
66	что такое	2	5
67	знаем что	3	5
68	не в	9	5
69	мы должны	4	5
70	в то	2	5
71	для этого	1	5
72	но мы	1	5
73	можно сказать	1	5
74	для того	1	5
75	в большинстве	1	5
76	большинстве случаев	1	5
77	а в	10	5
78	но и	11	5
79	связь с	2	5
80	с этим	2	5
81	что в	13	5
82	в зависимости	1	4
83	и за	1	4
84	мы не	4	4
85	в которой	2	4
86	я не	1	4
87	зависимости от	1	4
88	совсем не	1	4
89	но не	6	4
90	все же	9	4
91	из этих	3	4
92	в нем	6	4
93	всех этих	6	4
94	то ни	1	4
95	связанные с	2	4
96	при этом	4	4
97	об этом	6	4
98	в жизни	1	4
99	на основании	1	4
100	во время	6	4
101	не менее	5	4
102	в основе	2	4
103	потому что	9	4
104	к тому	1	4
105	данном случае	3	4
106	сводится к	1	4
107	другими словами	2	4
108	с ними	1	4
109	конечно не	2	4
110	уже не	2	4
111	не дает	1	4
112	в котором	2	4
113	от того	1	4
114	на которые	1	4
115	и др	2	4
116	в данном	4	4
117	и о	2	4
118	в этих	13	4
119	этот вопрос	2	4
120	в таком	1	4
121	и есть	1	3
122	теперь мы	1	3
123	на себя	2	3
124	он был	1	3
125	а только	1	3
126	с отцом	1	3
127	один и	1	3
128	как в	12	3
129	и той	1	3
130	и как	1	3
131	между двумя	1	3
132	этой теории	1	3
133	и тот	2	3
134	и вот	1	3
135	и по	3	3
136	всех своих	1	3
137	и может	1	3
138	где оно	2	3
139	было бы	2	3
140	уже знаем	3	3
141	отца и	2	3
142	мы имеем	12	3
143	такой же	1	3
144	именно и	1	3
145	он дает	3	3
146	отцом и	1	3
147	тому что	2	3
148	одна из	7	3
149	на него	2	3
150	в сознании	1	3
151	к себе	3	3
152	не могут	2	3
153	она не	2	3
154	и этим	3	3
155	если бы	1	3
156	вражда к	1	3
157	и что	10	3
158	бы то	1	3
159	и она	3	3
160	из которого	1	3
161	у него	10	3
162	в них	3	3
163	со стороны	2	3
164	на этот	2	3
165	и оно	2	3
166	вместе с	7	3
167	по своему	1	3
168	и от	2	3
169	но это	3	3
170	это как	2	3
171	когда он	3	3
172	не знает	1	3
173	от всех	2	3
174	жизни и	1	3
175	ее в	3	3
176	отношения к	1	2
177	не остается	1	2
178	и то	1	2
179	ему ничего	1	2
180	для своего	1	2
181	в первый	1	2
182	не совсем	2	2
183	как не	1	2
184	того же	2	2
185	между собой	1	2
186	не отличается	1	2
187	в ее	2	2
188	видели что	1	2
189	ответ на	6	2
190	себе и	3	2
191	ничуть не	1	2
192	же с	1	2
193	дает нам	1	2
194	в своем	1	2
195	от этого	1	2
196	в этот	1	2
197	не приходится	1	2
198	что это	6	2
199	или во	1	2
200	что она	5	2
201	есть та	1	2
202	в мифах	3	2
203	но все	4	2
204	в одну	2	2
205	в совершенно	1	2
206	них не	1	2
207	при помощи	3	2
208	это не	10	2
209	из способов	1	2
210	чаще всего	3	2
211	же объясняется	1	2
212	и смерти	1	2
213	по всему	1	2
214	только о	2	2
215	этом мы	2	2
216	этого не	2	2
217	и уже	1	2
218	которой он	3	2
219	приходит в	1	2
220	выйти за	1	2
221	и становится	3	2
222	том что	10	2
223	в эту	1	2
224	но если	1	2
225	во второй	1	2
226	и при	1	2
227	в их	4	2
228	сих пор	3	2
229	силу и	1	2
230	как это	2	2
231	случае в	1	2
232	таких случаях	1	2
233	в таких	2	2
234	но для	2	2
235	дело не	5	2
236	в науке	1	2
237	тому кто	2	2
238	не нуждается	1	2
239	для всего	1	2
240	тем не	4	2
241	же что	2	2
242	отличается от	2	2
243	должны быть	3	2
244	предыдущей главе	1	2
245	они и	1	2
246	оно не	1	2
247	для себя	1	2
248	оно может	1	2
249	из всего	2	2
250	на основе	1	2
251	нами выше	2	2
252	можно сделать	1	2
253	продолжает жить	1	2
254	в другом	1	2
