N	2gram	Propp_Isto_3	FransuaR
1	и в	22	56
2	в его	3	18
3	таким образом	10	17
4	все эти	4	15
5	в этом	17	14
6	в том	9	13
7	так и	2	13
8	в то	2	12
9	и его	4	12
10	то же	6	11
11	в них	6	11
12	в этих	11	11
13	как бы	1	11
14	и до	1	10
15	мы уже	6	10
16	еще не	10	10
17	и не	12	9
18	только в	4	9
19	но и	12	9
20	не только	14	8
21	в нем	9	8
22	и с	4	8
23	и их	1	8
24	и даже	2	8
25	до сих	5	8
26	и др	2	8
27	по своему	1	8
28	сих пор	5	8
29	все это	1	8
30	том что	8	8
31	и на	4	7
32	в большинстве	1	7
33	уже говорили	1	7
34	как мы	8	7
35	у него	3	7
36	в частности	5	7
37	той же	2	6
38	в ее	1	6
39	в этой	5	6
40	но в	10	6
41	на его	3	6
42	точки зрения	2	6
43	вовсе не	2	6
44	мы видим	8	6
45	связи с	6	6
46	большинстве случаев	2	6
47	связаны с	1	6
48	прежде всего	3	6
49	все они	1	6
50	и все	3	6
51	потому что	3	6
52	одним из	4	5
53	с ее	1	5
54	но не	7	5
55	в пределах	4	5
56	он не	5	5
57	роль в	2	5
58	мы видели	13	5
59	такой же	2	5
60	во время	6	5
61	своего рода	1	5
62	никогда не	3	5
63	один из	5	5
64	не было	2	5
65	как и	3	5
66	это были	1	5
67	что в	15	5
68	есть и	5	5
69	и другие	4	5
70	они не	4	5
71	ту же	2	4
72	например в	2	4
73	и потому	2	4
74	но по	3	4
75	в ней	2	4
76	и к	3	4
77	что это	1	4
78	при этом	2	4
79	их в	3	4
80	и ее	3	4
81	и более	2	4
82	даже в	2	4
83	одна из	2	4
84	во всем	1	4
85	о том	3	4
86	с одной	2	4
87	в качестве	2	4
88	конечно не	1	4
89	так как	7	4
90	в особенности	2	4
91	в свете	5	4
92	на них	1	3
93	не просто	1	3
94	в своем	2	3
95	перед нами	1	3
96	кроме того	1	3
97	его к	1	3
98	и всей	1	3
99	главным образом	1	3
100	всех этих	2	3
101	с начала	1	3
102	не мог	2	3
103	не в	4	3
104	но он	4	3
105	в таких	1	3
106	казалось бы	1	3
107	на волю	1	3
108	можно видеть	2	3
109	во все	2	3
110	здесь мы	5	3
111	и о	2	3
112	в другом	2	3
113	в образе	1	3
114	и здесь	7	3
115	а также	2	3
116	времени в	1	3
117	между тем	2	3
118	видели что	4	3
119	одной из	1	3
120	так что	5	3
121	уже не	7	3
122	мы находим	1	3
123	что и	9	3
124	может быть	11	3
125	здесь в	1	3
126	в некоторых	5	3
127	сказать что	3	3
128	там где	7	3
129	связь с	6	3
130	образом и	2	3
131	на эту	1	3
132	здесь есть	2	3
133	он видел	1	3
134	в связи	3	3
135	то что	7	3
136	речи и	1	3
137	они еще	1	3
138	том числе	1	3
139	также и	1	2
140	связь этих	1	2
141	и то	2	2
142	самом деле	1	2
143	на самом	2	2
144	действительности и	1	2
145	их и	3	2
146	из всех	1	2
147	мы не	1	2
148	они связаны	1	2
149	к началу	1	2
150	с другой	7	2
151	себе и	2	2
152	что они	8	2
153	все остальные	1	2
154	хотя и	2	2
155	целый ряд	3	2
156	и как	3	2
157	за это	2	2
158	и те	1	2
159	что она	5	2
160	все те	1	2
161	в виде	2	2
162	не как	1	2
163	так часто	2	2
164	так например	1	2
165	в мире	1	2
166	его в	3	2
167	и была	1	2
168	по всему	1	2
169	ни в	2	2
170	превращаются в	1	2
171	с тем	2	2
172	он и	3	2
173	и некоторые	2	2
174	в своей	1	2
175	в котором	2	2
176	с точки	1	2
177	в которых	2	2
178	друг другу	2	2
179	эту голову	1	2
180	если бы	6	2
181	и эти	3	2
182	не могли	1	2
183	было у	1	2
184	и отдельных	1	2
185	о них	1	2
186	не имели	1	2
187	того как	1	2
188	с одним	2	2
189	ему и	1	2
190	что на	4	2
191	в каком	1	2
192	начиная с	1	2
193	стол для	1	2
194	данном случае	3	2
195	только не	2	2
196	то время	2	2
197	примеров можно	1	2
198	и сам	1	2
199	с собой	2	2
200	с ним	1	2
201	мире в	1	2
202	образом в	2	2
203	можно сказать	2	2
204	к нему	5	2
205	было бы	3	2
206	указывает что	1	2
207	что он	9	2
208	очень много	2	2
209	это не	6	2
210	уже в	1	2
211	только на	2	2
212	этому вопросу	1	2
213	из них	7	2
214	характерно что	1	2
215	в одном	2	2
216	к ним	1	2
217	в других	4	2
218	связан с	2	2
219	человека и	1	2
220	возможно что	6	2
221	видим что	4	2
222	далеко не	3	2
223	говорит о	1	2
224	них и	1	2
225	одной стороны	2	2
226	а на	1	2
227	с братьями	2	2
228	не может	4	2
229	о себе	3	2
230	вместе с	9	2
231	так же	3	2
232	нет ни	1	2
233	в данном	4	2
234	границ между	1	2
235	а не	6	2
236	хотя он	1	2
237	такие явления	1	2
238	с этой	1	2
239	но это	3	2
240	все же	5	2
241	и для	2	2
242	мы найдем	2	2
243	в эту	1	2
244	а в	6	2
245	это в	1	2
246	другой стороны	7	2
247	от всех	1	2
248	является и	1	2
249	и эта	1	2
250	к этому	7	2
251	в этот	2	1
252	начинается с	1	1
253	в приведенном	1	1
254	почти всегда	1	1
255	чтобы как	1	1
256	времени он	1	1
257	а как	1	1
258	или наоборот	2	1
259	превратились в	1	1
260	на той	1	1
261	бы что	1	1
262	большую роль	1	1
263	вопрос о	2	1
264	и новые	2	1
265	вступают в	2	1
266	стране смерти	2	1
267	равно как	3	1
268	один пример	1	1
269	то это	2	1
270	пребывания в	7	1
271	к своему	1	1
272	по этому	1	1
273	между собой	1	1
274	пока они	1	1
275	в чем	3	1
276	но конечно	2	1
277	как у	1	1
278	мы еще	3	1
279	землю и	1	1
280	но когда	1	1
281	с отцом	1	1
282	по отношению	2	1
283	в новом	1	1
284	некоторые черты	1	1
285	тесно связан	1	1
286	которые не	1	1
287	и названные	1	1
288	чем же	1	1
289	выясняется что	1	1
290	в одной	3	1
291	как в	2	1
292	стороны и	3	1
293	это был	1	1
294	с мертвыми	1	1
295	что по	2	1
296	голову в	1	1
297	говорит не	1	1
298	не можем	1	1
299	эти отношения	1	1
300	и у	3	1
301	он в	1	1
302	не исчерпывается	1	1
303	из этих	3	1
304	тому же	2	1
305	во многих	2	1
306	дело еще	1	1
307	чаще и	1	1
308	этот процесс	1	1
309	вообще не	1	1
310	не следует	1	1
311	в определенном	1	1
312	большой и	1	1
313	их может	1	1
314	касается не	1	1
315	они в	2	1
316	состоит в	3	1
317	человеческого тела	1	1
318	и вот	2	1
319	в доме	12	1
320	из него	1	1
321	подобно тому	1	1
322	месяцев и	1	1
323	привести множество	1	1
324	в нее	2	1
325	можно было	1	1
326	это конечно	1	1
327	больше всего	1	1
328	же не	2	1
329	связанных с	2	1
330	на все	2	1
331	на этой	1	1
332	заключается в	1	1
333	дома и	3	1
334	с другими	1	1
335	но самый	1	1
336	и дает	1	1
337	только одно	1	1
338	частности из	1	1
339	можно привести	1	1
340	со своими	2	1
341	не всегда	4	1
342	его и	4	1
343	очень сложное	1	1
344	чем в	1	1
345	наука в	1	1
346	здесь все	1	1
347	она была	1	1
348	в один	1	1
349	этот материал	1	1
350	просто в	1	1
351	видел и	1	1
352	так он	1	1
353	возвращение к	1	1
354	быта и	1	1
355	нельзя было	1	1
356	не раз	2	1
357	которые в	1	1
358	разные формы	1	1
359	войти в	1	1
360	о двух	1	1
361	этой работы	1	1
362	же мы	1	1
363	некоторых случаях	3	1
364	но они	2	1
365	самого начала	1	1
366	таких например	1	1
367	эти формы	1	1
368	не имеет	2	1
369	правда в	1	1
370	здесь на	2	1
371	и сама	1	1
372	совершенно правильно	1	1
373	мужей и	1	1
374	явление в	1	1
375	при котором	1	1
376	и другая	1	1
377	четыре дня	1	1
378	даже из	1	1
379	черты характерные	1	1
380	как будто	2	1
381	тела и	1	1
382	с другом	1	1
383	но там	1	1
384	могут быть	5	1
385	иногда даже	1	1
386	героев и	1	1
387	его за	1	1
388	хранится в	1	1
389	отмечает что	1	1
390	по характеру	1	1
391	с полной	1	1
392	к тому	3	1
393	очень существенной	1	1
394	они и	3	1
395	индивидуальный и	1	1
396	если же	1	1
397	и он	2	1
398	где он	1	1
399	приведем еще	1	1
400	и это	2	1
401	они стали	1	1
402	а затем	3	1
403	на нем	1	1
404	здесь не	3	1
405	смерти в	3	1
406	только то	1	1
407	в себя	1	1
408	с самого	1	1
409	так в	6	1
410	были все	1	1
411	на том	3	1
412	живет в	5	1
413	которые он	1	1
414	два из	1	1
415	однако этот	1	1
416	является в	1	1
417	и делают	1	1
418	для этого	1	1
419	новых и	1	1
420	как выражение	1	1
421	смысле и	1	1
422	в глубине	1	1
423	представления об	1	1
424	и та	1	1
425	и что	2	1
426	его тело	1	1
427	после того	2	1
428	что его	1	1
429	для нас	4	1
430	там же	2	1
431	по их	1	1
432	последних двух	1	1
433	предметы которые	1	1
434	должно было	2	1
435	связанной с	1	1
436	которых они	1	1
437	ее от	1	1
438	от них	3	1
439	ко всей	1	1
440	почти как	1	1
441	и мотива	1	1
442	перед тем	1	1
443	также в	1	1
444	из моментов	1	1
445	как правило	2	1
446	и она	3	1
447	на острове	3	1
448	происходит в	2	1
449	где не	1	1
450	наконец и	1	1
451	быть и	3	1
452	оно и	1	1
453	тот же	1	1
454	дело с	2	1
455	на очень	2	1
456	другой пример	1	1
457	должен был	3	1
458	и так	2	1
459	у тебя	2	1
460	и тем	1	1
461	со всеми	1	1
462	к которой	1	1
463	где они	2	1
464	с нею	1	1
465	как нечто	1	1
466	гл ii	1	1
467	и они	4	1
468	тем чтобы	1	1
469	сильны в	1	1
470	в начале	1	1
471	него и	2	1
472	или даже	1	1
473	из характерных	1	1
474	и обратно	1	1
475	за ним	3	1
476	к своим	1	1
477	мы знаем	2	1
478	о причинах	1	1
479	одно из	1	1
480	никто не	2	1
481	он весь	1	1
482	носит характер	1	1
483	мы можем	6	1
484	только с	1	1
485	и предок	1	1
486	тем что	4	1
487	и вместе	1	1
488	же деле	1	1
489	того что	5	1
490	мне и	1	1
491	это лишь	1	1
492	что дело	1	1
493	не один	1	1
494	не знать	1	1
495	а именно	4	1
496	после смерти	2	1
497	и прежде	1	1
498	характерно для	2	1
499	случаев в	1	1
500	такое же	1	1
501	на ней	5	1
502	в англии	1	1
503	или где	1	1
504	предмет и	1	1
505	превращается в	3	1
506	самом же	1	1
507	на этот	1	1
508	которых мы	1	1
509	этот в	1	1
510	жизнь в	1	1
511	еще существует	1	1
512	от малой	1	1
513	именно на	1	1
514	которой он	1	1
515	под влиянием	1	1
516	очень часто	3	1
517	он приобретает	1	1
518	же неожиданно	1	1
519	на фоне	1	1
520	какая же	1	1
521	играют в	1	1
522	самый факт	1	1
523	независимо от	2	1
524	и иной	1	1
525	находим и	1	1
526	другу и	1	1
527	что за	1	1
528	есть на	1	1
529	дело конечно	1	1
530	тому как	1	1
531	в тех	2	1
532	и там	4	1
533	которые по	1	1
534	а позже	1	1
535	не заметил	1	1
536	друг с	1	1
537	возникновение и	1	1
538	дело здесь	1	1
539	этого слова	1	1
540	здесь очень	1	1
541	не будем	3	1
542	нет ничего	2	1
543	характерные для	1	1
544	к вопросу	1	1
545	она должна	1	1
546	приходили в	1	1
547	в книге	1	1
548	это уже	1	1
549	другой характер	1	1
550	дальше летит	1	1
551	они обладают	2	1
552	лицо и	2	1
553	и от	3	1
554	этой системы	2	1
555	случаев не	1	1
556	к одной	1	1
557	от него	2	1
558	исторической действительности	2	1
559	еще более	2	1
560	хлеба и	1	1
561	находится в	4	1
562	в могилу	2	1
563	которой мы	1	1
564	ее в	3	1
565	же в	2	1
566	и хранится	1	1
567	обстоит дело	1	1
568	но если	1	1
569	время как	2	1
570	свое лицо	2	1
571	не знает	1	1
572	и только	1	1
573	на более	1	1
574	но этим	1	1
575	их с	1	1
576	этот же	1	1
577	но этот	2	1
578	жили три	1	1
579	отношению к	2	1
580	из этого	1	1
581	можно наблюдать	1	1
582	как один	1	1
583	жизни и	2	1
584	но еще	1	1
585	видим в	1	1
586	как на	1	1
