N	2gram	Losev_Vlad_1	FransuaR
1	и в	31	41
2	то есть	3	24
3	мы уже	7	18
4	во всех	1	17
5	таким образом	3	17
6	в нем	4	16
7	и с	14	16
8	и его	7	13
9	но и	19	13
10	в этом	14	12
11	как мы	9	12
12	все эти	3	11
13	все это	5	11
14	в самом	2	10
15	не только	24	10
16	так как	8	10
17	прежде всего	1	10
18	то что	18	10
19	и на	3	9
20	кроме того	7	9
21	во время	3	9
22	о том	11	9
23	и все	4	9
24	но в	12	8
25	в этой	4	8
26	никогда не	9	8
27	и до	2	7
28	в них	2	7
29	как и	4	7
30	том что	14	7
31	в его	12	7
32	вовсе не	5	7
33	у него	15	7
34	в особенности	4	7
35	связаны с	1	7
36	что в	14	7
37	также и	10	6
38	в году	30	6
39	в эпоху	1	6
40	в то	8	6
41	один из	4	6
42	с помощью	1	6
43	вместе с	3	6
44	или в	1	6
45	сказать что	7	6
46	что он	12	6
47	и он	3	5
48	с его	11	5
49	в своем	4	5
50	в себе	4	5
51	то же	6	5
52	той же	2	5
53	еще в	4	5
54	но он	5	5
55	во всем	4	5
56	тем что	2	5
57	все то	1	5
58	так и	6	5
59	и что	6	5
60	а также	5	5
61	же время	4	5
62	в литературе	1	5
63	из них	2	5
64	в одном	1	5
65	так же	1	5
66	одним из	2	4
67	того же	6	4
68	самом деле	1	4
69	в ней	1	4
70	он был	14	4
71	как в	3	4
72	и как	4	4
73	не в	5	4
74	даже в	2	4
75	того чтобы	2	4
76	все же	3	4
77	у нас	6	4
78	роль в	1	4
79	и вообще	4	4
80	с ним	5	4
81	другом месте	1	4
82	тот же	3	4
83	с одной	1	4
84	уже в	7	4
85	в результате	2	4
86	в котором	6	4
87	и даже	15	4
88	с другой	3	4
89	именно в	1	4
90	одной стороны	1	4
91	и от	5	4
92	о котором	2	4
93	а в	9	4
94	не может	6	4
95	из этого	2	4
96	все что	2	4
97	рассказывается о	1	3
98	он сам	2	3
99	первый план	2	3
100	в чем	2	3
101	как у	1	3
102	мы будем	2	3
103	в одной	1	3
104	при этом	2	3
105	и сам	6	3
106	на все	2	3
107	с другими	1	3
108	было бы	2	3
109	на первый	2	3
110	уже сказали	2	3
111	когда они	1	3
112	потому что	11	3
113	только с	1	3
114	этом отношении	1	3
115	есть только	1	3
116	те же	1	3
117	никак не	4	3
118	к нему	4	3
119	того что	2	3
120	одной из	2	3
121	мы увидим	3	3
122	только в	9	3
123	конечно не	2	3
124	в начале	3	3
125	до того	1	3
126	что не	1	3
127	не были	2	3
128	и особенно	4	3
129	в данном	1	3
130	и не	17	3
131	с этой	1	3
132	но это	3	3
133	не мог	3	3
134	и для	2	3
135	на языке	1	3
136	между ними	1	3
137	жизни и	5	3
138	как известно	1	2
139	и то	10	2
140	тех же	2	2
141	это и	2	2
142	ведь и	1	2
143	с темой	1	2
144	мы не	1	2
145	не будем	2	2
146	есть нечто	1	2
147	и всякой	3	2
148	но уже	1	2
149	всю ночь	1	2
150	природы и	1	2
151	но не	3	2
152	то он	6	2
153	за пределы	3	2
154	что они	3	2
155	в истории	4	2
156	точки зрения	2	2
157	дает нам	1	2
158	хотя и	4	2
159	здесь дается	1	2
160	он в	3	2
161	раз в	1	2
162	и тот	2	2
163	и те	1	2
164	как он	4	2
165	так сказать	1	2
166	на его	3	2
167	он не	10	2
168	на этом	2	2
169	что все	2	2
170	лишь в	2	2
171	это было	6	2
172	заключается в	1	2
173	а за	1	2
174	только во	1	2
175	стороны с	1	2
176	из этих	2	2
177	но если	1	2
178	и сейчас	2	2
179	в своей	4	2
180	уже здесь	1	2
181	представление о	1	2
182	но эта	1	2
183	их в	1	2
184	и очень	3	2
185	в таких	1	2
186	как о	1	2
187	одной плоскости	1	2
188	что их	1	2
189	только его	1	2
190	так что	10	2
191	связи с	1	2
192	это уже	1	2
193	к себе	2	2
194	не могут	1	2
195	этой книги	1	2
196	в области	1	2
197	в эти	7	2
198	большим и	1	2
199	в дальнейшем	8	2
200	литературы и	1	2
201	и когда	1	2
202	которая была	1	2
203	что дело	2	2
204	образом в	2	2
205	внимание на	1	2
206	в значительной	1	2
207	и во	1	2
208	кажется что	2	2
209	тем более	2	2
210	а именно	2	2
211	на которой	1	2
212	но с	1	2
213	он стал	2	2
214	и весьма	2	2
215	со всеми	1	2
216	человека с	1	2
217	себя в	4	2
218	что если	1	2
219	всеми его	1	2
220	прямое и	1	2
221	в конце	9	2
222	как его	1	2
223	может быть	6	2
224	как раз	7	2
225	что человек	1	2
226	мы еще	1	2
227	до конца	1	2
228	нужно сказать	1	2
229	был в	3	2
230	которых мы	1	2
231	а не	1	2
232	на весь	1	2
233	и вовсе	1	2
234	в частности	2	2
235	начиная с	2	2
236	и потому	6	2
237	как это	7	2
238	не был	5	2
239	своего времени	2	2
240	несколько слов	2	2
241	что мы	2	2
242	и часто	1	2
243	для нас	4	2
244	от него	2	2
245	бы в	1	2
246	в этих	1	2
247	для его	2	2
248	вполне понятно	1	2
249	в том	11	2
250	и у	4	2
251	это все	1	2
252	другой стороны	3	2
253	что даже	1	2
254	сила и	1	2
255	и другие	1	2
256	несколько десятков	1	1
257	в мировоззрении	1	1
258	ту же	1	1
259	несколько лет	1	1
260	по адресу	1	1
261	и через	3	1
262	через которые	1	1
263	носили резко	1	1
264	на самом	1	1
265	к людям	1	1
266	то в	1	1
267	было более	1	1
268	мировоззрения и	1	1
269	из его	4	1
270	он уже	4	1
271	и больше	1	1
272	был и	1	1
273	в их	1	1
274	и литературы	1	1
275	концу века	1	1
276	был конечно	1	1
277	для своего	2	1
278	это совершенно	1	1
279	на первом	2	1
280	не во	1	1
281	по окончании	1	1
282	что уже	1	1
283	нам в	1	1
284	почти все	1	1
285	он как	3	1
286	хуже чем	1	1
287	не вполне	1	1
288	современников и	1	1
289	непосредственное влияние	1	1
290	после первого	2	1
291	были в	2	1
292	ему в	2	1
293	веке в	1	1
294	мы здесь	1	1
295	столько же	1	1
296	еще не	2	1
297	и много	1	1
298	на них	1	1
299	мысли и	4	1
300	сам а	1	1
301	что его	4	1
302	в различных	1	1
303	в изображении	1	1
304	языке самого	1	1
305	видели что	1	1
306	значение и	1	1
307	свою жизнь	1	1
308	по отношению	1	1
309	менее всего	1	1
310	отношение к	3	1
311	себе и	1	1
312	но нас	1	1
313	не просто	1	1
314	нет и	2	1
315	и речи	3	1
316	один и	2	1
317	и я	2	1
318	уверенность в	1	1
319	материалом для	1	1
320	убеждены что	1	1
321	с чисто	1	1
322	что к	3	1
323	там же	13	1
324	которую и	1	1
325	что когда	1	1
326	что по	1	1
327	было устроено	1	1
328	и к	6	1
329	более или	3	1
330	и хотя	1	1
331	в этот	4	1
332	со своей	3	1
333	в которой	4	1
334	в целом	3	1
335	в нашем	4	1
336	им в	1	1
337	нас на	1	1
338	в итальянской	1	1
339	близким и	1	1
340	тут была	1	1
341	если он	1	1
342	не могла	1	1
343	между этими	1	1
344	и если	5	1
345	жизнью и	1	1
346	то человек	1	1
347	него были	1	1
348	не как	1	1
349	и вот	3	1
350	новое и	1	1
351	через несколько	3	1
352	чтобы в	1	1
353	из него	1	1
354	и по	8	1
355	именно это	1	1
356	с такими	1	1
357	но все	1	1
358	такого же	1	1
359	это конечно	3	1
360	в каждом	1	1
361	касается до	1	1
362	эта книга	2	1
363	находилась в	1	1
