N	3gram	Propp_Isto_1	StatiiOP
1	и т д	22	21
2	в том что	4	17
3	о том что	3	11
4	для того чтобы	1	10
5	и т п	1	9
6	можно было бы	3	8
7	до сих пор	5	7
8	в этом отношении	1	7
9	с другой стороны	5	6
10	не может быть	7	5
11	дело в том	3	4
12	и в области	1	4
13	не только в	1	4
14	в том отношении	1	4
15	так например в	4	4
16	того или иного	1	4
17	что и в	1	4
18	на то что	4	4
19	по отношению к	3	3
20	так же как	2	3
21	в том как	1	3
22	и в этом	1	3
23	т е с	1	3
24	это не значит	1	3
25	тем или иным	1	3
26	но все же	3	3
27	за то что	1	3
28	не значит что	1	3
29	во многих случаях	1	2
30	в этом случае	1	2
31	в иных случаях	1	2
32	но и в	2	2
33	но если это	1	2
34	а иногда и	1	2
35	при таком положении	1	2
36	на точку зрения	1	2
37	если бы мы	2	2
38	но в то	1	2
39	с одной стороны	4	2
40	но в целом	1	2
41	в то время	3	2
42	не в том	1	2
43	то что в	2	2
44	он должен был	1	2
45	вопрос о том	2	2
46	по этому поводу	2	2
47	том отношении что	1	2
48	тем не менее	6	2
49	дело не в	1	2
50	должны были бы	2	1
51	в другом месте	1	1
52	как можно было	1	1
53	как это делает	1	1
54	о том чем	1	1
55	в одном из	1	1
56	никогда не было	1	1
57	нет никакого сомнения	1	1
58	ответ на этот	1	1
59	не говоря уже	1	1
60	в этом смысле	1	1
61	в соответствии с	1	1
62	же как и	1	1
63	и др а	1	1
64	будет видно из	1	1
65	говоря уже о	1	1
66	в зависимости от	2	1
67	в таких случаях	2	1
68	сами по себе	1	1
69	ни один человек	1	1
70	бы то ни	2	1
71	а может быть	1	1
72	только то что	1	1
73	точно так же	3	1
74	на этот вопрос	2	1
75	только тем что	1	1
76	прямом смысле этого	1	1
77	в том случае	1	1
78	в этом утверждении	1	1
79	что там где	1	1
80	в это время	1	1
81	это может быть	1	1
82	о том как	1	1
83	то время как	3	1
84	другой же стороны	1	1
85	содержит в себе	1	1
86	в прямом смысле	1	1
87	в том чтобы	1	1
88	то что она	1	1
89	а есть только	1	1
90	как будто бы	2	1
91	в какой степени	1	1
92	уже о том	1	1
93	т д на	1	1
94	никакого сомнения что	1	1
95	и для нас	1	1
96	не менее и	1	1
97	но столь же	1	1
98	совсем не трудно	1	1
99	надо сказать что	3	1
100	таким образом в	1	1
101	др но в	1	1
102	во всех случаях	2	1
103	смысле этого слова	1	1
104	с того что	3	1
105	хотя бы в	1	1
106	не свободна от	1	1
107	того как он	1	1
108	как материала для	1	1
109	а не на	2	1
110	в этой книге	1	1
111	после того как	1	1
112	работа никогда не	1	1
113	которая была бы	1	1
114	к тому что	1	1
115	с подобного рода	1	1
116	так что в	1	1
117	внимание на то	1	1
118	быть не может	1	1
119	мы имеем дело	1	1
120	в такой форме	1	1
121	с другой же	1	1
122	том что и	1	1
123	не только все	1	1
124	что он в	1	1
