N	2gram	Losev_Prob_3	KulturaY
1	и т	13	54
2	и в	44	23
3	точки зрения	5	23
4	в том	21	22
5	не только	14	17
6	в этом	17	16
7	было бы	8	16
8	с точки	2	16
9	самом деле	3	14
10	может быть	28	14
11	в самом	3	13
12	что в	8	13
13	не менее	10	12
14	потому что	25	12
15	для того	1	12
16	вопрос о	1	11
17	том что	12	11
18	того чтобы	1	11
19	можно было	4	11
20	в его	9	11
21	того что	8	11
22	а не	18	11
23	у нас	10	10
24	и не	35	10
25	еще не	5	9
26	таким образом	9	9
27	тем не	10	9
28	хотя бы	3	9
29	так как	9	9
30	прежде всего	3	9
31	т д	13	8
32	лишь в	1	8
33	если бы	3	8
34	в виду	10	8
35	уже не	7	8
36	до сих	2	8
37	сих пор	2	8
38	между прочим	2	8
39	как на	2	8
40	как это	2	7
41	все эти	7	7
42	в нашем	5	7
43	речи в	1	7
44	если мы	16	7
45	и что	7	7
46	с другой	7	7
47	в языке	1	7
48	или иной	8	7
49	в данном	9	7
50	слова и	3	7
51	сказать что	16	7
52	то же	13	6
53	говорить о	3	6
54	только в	19	6
55	так и	10	6
56	при этом	4	6
57	и тем	9	6
58	с тем	5	6
59	в их	2	6
60	ничего не	3	6
61	связи с	8	6
62	не может	7	6
63	могут быть	2	6
64	по себе	25	6
65	о том	6	6
66	что и	9	6
67	что он	9	6
68	для этого	6	6
69	также и	16	5
70	и есть	5	5
71	в первом	1	5
72	как мы	8	5
73	в чем	4	5
74	независимо от	1	5
75	все же	6	5
76	хотя и	5	5
77	из этих	1	5
78	как бы	9	5
79	что она	1	5
80	как и	10	5
81	здесь можно	1	5
82	не значит	3	5
83	не в	13	5
84	вовсе не	37	5
85	во внимание	2	5
86	от того	2	5
87	не могут	1	5
88	но также	2	5
89	той или	12	5
90	при чем	1	5
91	всякого рода	4	5
92	тем что	4	5
93	далеко не	1	5
94	в связи	7	5
95	что же	8	5
96	не будем	2	5
97	тем более	3	5
98	но это	8	5
99	а в	5	5
100	совершенно не	4	5
101	того же	2	4
102	для нашей	1	4
103	точка зрения	1	4
104	как в	5	4
105	в своем	5	4
106	только тогда	2	4
107	в целом	6	4
108	языка как	1	4
109	ясно что	6	4
110	этого слова	5	4
111	в своей	5	4
112	что такое	3	4
113	не столько	2	4
114	том чтобы	1	4
115	же мы	1	4
116	тому что	4	4
117	тем самым	5	4
118	тогда когда	1	4
119	о них	1	4
120	как раз	8	4
121	и о	5	4
122	в ее	4	4
123	данном случае	7	4
124	были бы	2	4
125	для нас	16	4
126	а также	4	4
127	заключается в	4	4
128	язык есть	1	4
129	с одной	2	4
130	в нашей	2	4
131	что не	1	4
132	слова в	1	4
133	не было	5	4
134	одной стороны	1	4
135	мы говорим	4	4
136	в той	3	4
137	этом случае	5	4
138	то что	23	4
139	только как	1	4
140	в таком	5	4
141	в слове	2	4
142	речь идет	1	3
143	на самом	7	3
144	это и	7	3
145	то в	3	3
146	той же	1	3
147	есть не	5	3
148	мы не	7	3
149	сам по	6	3
150	в ней	5	3
151	то мы	1	3
152	но не	3	3
153	то он	2	3
154	но как	4	3
155	то обстоятельство	1	3
156	отнюдь не	10	3
157	литературной речи	1	3
158	что именно	1	3
159	и к	6	3
160	что слово	2	3
161	бы и	1	3
162	что это	3	3
163	бы не	1	3
164	тому же	1	3
165	но на	1	3
166	он не	8	3
167	в первую	3	3
168	и с	9	3
169	зрения на	2	3
170	с этой	3	3
171	мы видели	2	3
172	значит не	1	3
173	не так	3	3
174	но если	6	3
175	в которых	3	3
176	и более	2	3
177	случае когда	2	3
178	в отношении	2	3
179	она не	3	3
180	в то	9	3
181	как о	5	3
182	не имеет	9	3
183	на него	1	3
184	в процессе	2	3
185	и именно	2	3
186	должна быть	1	3
187	был бы	1	3
188	что на	1	3
189	в каком	4	3
190	обстоятельство что	1	3
191	не есть	35	3
192	всего этого	1	3
193	только то	2	3
194	в результате	2	3
195	будет уже	2	3
196	но и	10	3
197	нас в	4	3
198	связь между	1	3
199	этих слов	1	3
200	отметить что	1	3
201	это не	9	3
202	и только	6	3
203	может иметь	3	3
204	этот вопрос	3	3
205	и действительно	1	3
206	уже в	3	3
207	ни в	8	3
208	могло бы	3	3
209	мы находим	7	3
210	то это	10	3
211	именно в	2	3
212	а именно	8	3
213	а с	2	3
214	естественно что	1	3
215	первую очередь	3	3
216	смысловом отношении	1	3
217	когда мы	15	3
218	по существу	2	3
219	там где	1	3
220	того или	6	3
221	но для	1	3
222	говорить что	1	3
223	это уже	3	3
224	к тому	3	3
225	формы и	3	3
226	мы должны	7	3
227	другой стороны	5	3
228	или иного	3	3
229	по поводу	2	3
230	они не	1	3
231	смысле слова	8	2
232	таком случае	4	2
233	тем же	2	2
234	что эти	1	2
235	собственном смысле	1	2
236	одним и	1	2
237	мы имеем	2	2
238	языка из	1	2
239	подчеркнуть что	1	2
240	и говорить	1	2
241	нужно будет	1	2
242	быть в	2	2
243	здесь не	8	2
244	заключается не	1	2
245	и вопрос	1	2
246	чем это	1	2
247	не то	2	2
248	для обозначения	1	2
249	случай когда	1	2
250	не все	1	2
251	отличие от	3	2
252	не просто	23	2
253	или иное	2	2
254	за пределы	5	2
255	что они	5	2
256	сама по	8	2
257	относится к	1	2
258	всю эту	1	2
259	языка и	4	2
260	дает нам	2	2
261	смысле этого	1	2
262	когда он	2	2
263	и как	3	2
264	имеет в	1	2
265	более или	1	2
266	но в	12	2
267	еще на	2	2
268	очень много	3	2
269	а во-вторых	1	2
270	он в	2	2
271	учение о	1	2
272	в известном	2	2
273	и тот	1	2
274	нужным для	1	2
275	как он	1	2
276	принять во	1	2
277	если же	3	2
278	и если	6	2
279	но все	3	2
280	это конечно	1	2
281	что все	2	2
282	значение в	3	2
283	и чтобы	1	2
284	его в	3	2
285	с другими	3	2
286	само собою	1	2
287	как об	1	2
288	нельзя будет	1	2
289	нашем смысле	2	2
290	мере не	1	2
291	и того	1	2
292	остается в	1	2
293	одного и	1	2
294	или менее	1	2
295	в этих	2	2
296	из того	3	2
297	и при	2	2
298	и без	4	2
299	в котором	2	2
300	бы привести	1	2
301	мы называем	1	2
302	классической литературы	1	2
303	в отличие	2	2
304	не как	1	2
305	мысли и	1	2
306	и значит	1	2
307	своего рода	1	2
308	точку зрения	1	2
309	если это	1	2
310	однако в	2	2
311	нас к	2	2
312	раз и	4	2
313	если и	1	2
314	в таких	3	2
315	дело не	2	2
316	до их	1	2
317	слова как	2	2
318	по своему	2	2
