N	2gram	Ircho_Kome_1	Psycholo
1	то что	2	37
2	и в	22	30
3	в том	11	27
4	что в	6	24
5	и что	1	23
6	потому что	5	23
7	том что	12	21
8	того чтобы	1	20
9	таким образом	8	20
10	для того	1	20
11	как бы	1	19
12	на то	3	17
13	что он	6	17
14	не только	10	16
15	в трагедии	2	15
16	в этом	3	14
17	в самом	2	14
18	то есть	1	13
19	как раз	3	13
20	так же	3	13
21	в сущности	2	12
22	с одной	3	12
23	одной стороны	3	12
24	вместе с	2	12
25	может быть	9	11
26	как на	1	11
27	о том	8	10
28	и когда	1	9
29	так как	4	9
30	с другой	5	9
31	для этого	2	9
32	не может	2	9
33	сказать что	1	9
34	что это	1	8
35	при этом	5	8
36	с тем	1	8
37	не в	6	8
38	к тому	6	8
39	и это	1	8
40	тому что	1	8
41	того что	1	8
42	могут быть	3	8
43	и т	9	7
44	то же	6	7
45	зависимости от	1	7
46	но не	2	7
47	все же	3	7
48	и как	3	7
49	в нем	4	7
50	точки зрения	4	7
51	по себе	1	7
52	мы можем	4	7
53	действующих лиц	4	7
54	как это	3	7
55	в зависимости	1	6
56	мы уже	1	6
57	в своем	1	6
58	говорит что	1	6
59	что она	1	6
60	на этом	2	6
61	что все	1	6
62	ясно что	4	6
63	как и	9	6
64	и его	8	6
65	как будто	2	6
66	в совершенно	1	6
67	или в	2	6
68	и здесь	2	6
69	по мнению	1	6
70	и тем	2	6
71	уже в	5	6
72	тем что	4	6
73	но и	11	6
74	именно в	4	6
75	и не	8	6
76	и для	1	6
77	совершенно не	1	6
78	жизни и	1	6
79	еще не	2	5
80	ответ на	1	5
81	что они	4	5
82	что именно	1	5
83	когда он	1	5
84	в себе	2	5
85	в целом	3	5
86	в этой	7	5
87	было бы	2	5
88	несмотря на	4	5
89	сих пор	2	5
90	с и	1	5
91	же самое	2	5
92	как мы	4	5
93	но в	4	5
94	один из	5	5
95	в двух	1	5
96	дело с	1	5
97	только в	3	5
98	именно на	2	5
99	до сих	2	5
100	а с	1	5
101	совершенно очевидно	1	5
102	и потому	1	5
103	указывает что	2	5
104	бы в	1	5
105	другой стороны	5	5
106	в своих	2	5
107	исходит из	1	4
108	то это	1	4
109	в ней	1	4
110	в стихе	2	4
111	и к	1	4
112	в них	3	4
113	с такой	1	4
114	не могли	1	4
115	из которых	2	4
116	казалось бы	3	4
117	у нас	3	4
118	мы найдем	2	4
119	указывает на	2	4
120	действия и	1	4
121	в его	5	4
122	только что	2	4
123	только на	1	4
124	содержания и	1	4
125	в конце	6	4
126	должен был	1	4
127	от того	1	4
128	прежде всего	5	4
129	которых мы	2	4
130	в частности	3	4
131	о чем	1	4
132	в результате	4	4
133	от него	1	4
134	и все	3	4
135	а в	6	4
136	сам по	1	3
137	тем же	1	3
138	в их	4	3
139	по его	1	3
140	той же	1	3
141	мы не	3	3
142	и о	3	3
143	из того	1	3
144	в каждой	1	3
145	и на	3	3
146	как в	5	3
147	для ее	2	3
148	в которой	6	3
149	из этих	1	3
150	на его	5	3
151	он не	3	3
152	состоит в	1	3
153	в силу	2	3
154	так например	1	3
155	можно было	1	3
156	человека в	1	3
157	в другом	4	3
158	об этом	1	3
159	т д	4	3
160	ни в	6	3
161	и уже	1	3
162	в этих	1	3
163	вопрос о	3	3
164	но он	2	3
165	вовсе не	2	3
166	самого начала	1	3
167	одна из	2	3
168	этом отношении	3	3
169	в каком	1	3
170	не могут	1	3
171	данном случае	1	3
172	с самого	1	3
173	так в	4	3
174	идет речь	1	3
175	что у	2	3
176	так и	5	3
177	времени и	2	3
178	это только	1	3
179	именно потому	2	3
180	трагедии в	2	3
181	что и	4	3
182	и только	1	3
183	тот же	3	3
184	которое мы	1	3
185	так что	1	3
186	можно на	1	3
187	с двумя	1	3
188	и насколько	1	3
189	т п	5	3
190	в состоянии	2	3
191	у него	3	3
192	из двух	1	3
193	что на	1	3
194	со стороны	2	3
195	эти две	1	3
196	на этот	1	3
197	в данном	1	3
198	в той	1	3
199	искусстве и	1	3
200	думается что	1	3
201	как из	3	3
202	формы и	1	3
203	целый ряд	1	3
204	хотя бы	1	3
205	обстоит дело	1	3
206	в свою	2	3
207	в трех	1	3
208	и другие	1	3
209	по поводу	4	3
210	это в	1	3
211	к этому	4	3
212	в таком	1	3
213	для зрителя	1	2
214	ту же	2	2
