N	3gram	Bakhtin_Fr_4	StatiiOP
1	в том что	1	11
2	из рыцарских времен	1	6
3	не может быть	1	5
4	с точки зрения	2	4
5	в этом отношении	1	4
6	то время как	1	4
7	с другой стороны	3	4
8	о том что	2	4
9	в то время	2	4
10	в конце концов	4	3
11	в связи с	1	3
12	то же время	8	3
13	не только в	2	3
14	в то же	8	3
15	но это не	1	3
16	в эту эпоху	1	2
17	тесно связана с	1	2
18	но и в	3	2
19	до сих пор	1	2
20	тем что он	1	2
21	с одной стороны	2	2
22	с самого начала	3	2
23	а с другой	1	2
24	и др но	1	2
25	можно сказать что	1	1
26	и в конце	1	1
27	которая начинается словами	1	1
28	между прочим и	1	1
29	более или менее	3	1
30	и в ряде	1	1
31	на самом деле	1	1
32	и так сказать	1	1
33	с которым мы	1	1
34	а сверх того	1	1
35	в одной из	1	1
36	то же самое	1	1
37	то что эти	1	1
38	мы находим и	1	1
39	и в других	2	1
40	и если бы	1	1
41	так сказать классической	1	1
42	как раз в	1	1
43	в самом начале	1	1
44	и с его	2	1
45	в том же	1	1
46	на историческом материале	1	1
47	это один из	1	1
48	в этом же	1	1
49	до наших дней	2	1
50	таким образом в	3	1
51	все это место	1	1
52	в свою очередь	1	1
53	к этому времени	1	1
54	место в жизни	1	1
55	атмосферу в которой	1	1
56	что из этого	1	1
57	для того чтобы	3	1
58	как мы видели	2	1
