N	3gram	Vygotskiy__1	RusskieA
1	в том что	15	15
2	и т д	1	9
3	состоит в том	1	8
4	том что в	2	6
5	вместе с тем	5	6
6	как мы увидим	1	5
7	о том что	6	4
8	к тому что	3	4
9	с точки зрения	18	3
10	мы не можем	1	3
11	тем не менее	1	3
12	к этому же	1	2
13	в области изучения	1	2
14	так как они	1	2
15	и потому что	1	2
16	друг к другу	1	2
17	но тем не	1	2
18	в свою очередь	3	2
19	останавливаться на других	1	2
20	к выводу что	4	2
21	но все же	1	2
22	с тем и	1	2
23	том что этот	1	2
24	так обстояло дело	1	2
25	потому что он	1	1
26	а следовательно и	1	1
27	хотя и не	1	1
28	в животном мире	1	1
29	время от времени	1	1
30	одном и том	1	1
31	между тем значение	1	1
32	по отношению к	7	1
33	точно так же	1	1
34	в настоящей работе	2	1
35	на самом деле	1	1
36	в тех случаях	1	1
37	приводит его к	1	1
38	же как и	4	1
39	не оставляет сомнений	1	1
40	но и потому	1	1
41	то что и	1	1
42	как это ни	1	1
43	наряду с этим	1	1
44	в себе и	1	1
45	в этом отношении	4	1
46	независимо от того	2	1
47	что не только	1	1
48	в собственном смысле	5	1
49	можно было бы	3	1
50	их теоретических построений	1	1
51	на этот вопрос	2	1
52	но и как	1	1
53	так как он	2	1
54	только разницей что	1	1
55	к вопросу об	1	1
56	для дальнейшего развития	1	1
57	мы наблюдаем в	1	1
58	не только в	1	1
59	сделать вывод что	1	1
60	и том же	1	1
61	в отличие от	1	1
62	и в этом	1	1
63	сомнений в том	1	1
64	приходит к выводу	3	1
65	и как бы	1	1
66	оставляет сомнений в	1	1
67	значении этого слова	1	1
68	не только как	1	1
69	приводит к тому	2	1
70	но вместе с	4	1
71	во всяком случае	3	1
72	в целом ряде	1	1
73	так же как	5	1
74	и пр и	1	1
75	и все другие	1	1
76	мы уже знаем	1	1
77	в одном и	1	1
78	перед нами как	1	1
79	на две части	2	1
80	который мы наблюдаем	1	1
81	это ни странно	1	1
82	в то время	5	1
83	той только разницей	1	1
84	об этом мы	1	1
85	в одном из	2	1
86	в чем именно	1	1
87	с той только	1	1
88	между тем это	1	1
89	можно сказать что	4	1
90	на то что	3	1
91	тех случаях когда	1	1
92	как мы уже	1	1
93	друг с другом	4	1
94	это таким образом	1	1
95	приводит нас к	1	1
96	как и в	1	1
97	потому что они	1	1
98	только тогда когда	2	1
99	между прочим в	1	1
100	в данном случае	2	1
101	но этого мало	1	1
