N	2gram	Propp_Isto_7	FransuaR
1	и в	24	41
2	в преисподнюю	2	21
3	таким образом	7	19
4	в этом	12	15
5	как и	6	14
6	и все	6	14
7	то же	8	13
8	все эти	2	13
9	в этой	1	13
10	мы уже	4	12
11	в преисподней	1	12
12	в его	1	12
13	как мы	3	11
14	в том	7	11
15	прежде всего	2	11
16	так и	5	10
17	в то	2	10
18	никто не	1	10
19	все это	8	10
20	в своем	1	9
21	не в	9	9
22	и его	3	9
23	в качестве	3	9
24	но и	11	9
25	что в	13	9
26	но в	5	8
27	в конце	3	8
28	то что	7	8
29	и от	2	8
30	по существу	4	8
31	в нем	6	7
32	вовсе не	4	7
33	в них	3	7
34	как бы	4	7
35	и не	4	7
36	в ад	2	7
37	ни в	2	6
38	о том	9	6
39	мы видим	10	6
40	только в	6	6
41	это не	10	6
42	у него	10	6
43	все они	1	6
44	преисподней и	1	5
45	как в	12	5
46	и к	1	5
47	не только	21	5
48	мы видели	7	5
49	точки зрения	4	5
50	того как	3	5
51	потому что	9	5
52	всего в	1	5
53	и это	2	5
54	в ней	1	5
55	к нему	7	5
56	и у	2	5
57	уже в	3	5
58	что и	8	5
59	вместе с	7	5
60	так же	6	5
61	в другое	2	5
62	а в	10	5
63	к этому	2	5
64	как я	1	4
65	и на	2	4
66	о загробном	1	4
67	хотя и	3	4
68	и наконец	3	4
69	та же	2	4
70	что это	6	4
71	он не	6	4
72	на земле	2	4
73	но все	4	4
74	и с	1	4
75	должно быть	1	4
76	том что	10	4
77	он дает	3	4
78	но он	2	4
79	одна из	7	4
80	ничего не	5	4
81	рядом с	1	4
82	в образе	3	4
83	в одну	2	4
84	из одного	3	4
85	и здесь	12	4
86	после того	4	4
87	у лукиана	1	4
88	может быть	14	4
89	было бы	2	4
90	мира и	1	4
91	все что	1	4
92	например в	3	3
93	он может	4	3
94	и есть	1	3
95	ад и	1	3
96	из самых	2	3
97	с точки	1	3
98	то новое	1	3
99	я не	1	3
100	он был	1	3
101	во всех	7	3
102	совсем не	1	3
103	кроме того	3	3
104	от этого	1	3
105	в главе	1	3
106	при этом	4	3
107	но именно	1	3
108	и по	3	3
109	в нее	1	3
110	связанные с	2	3
111	его в	3	3
112	это одна	1	3
113	во время	6	3
114	в своей	1	3
115	в их	4	3
116	оказывается что	2	3
117	тем самым	1	3
118	не должно	1	3
119	сам он	2	3
120	не имеет	4	3
121	тем что	6	3
122	очень часто	1	3
123	можно было	1	3
124	что у	4	3
125	нового поколения	1	3
126	преисподней в	1	3
127	все его	2	3
128	в форме	2	3
