N	3gram	Bakhtin_Pr_3	Problemy
1	с точки зрения	4	15
2	по отношению к	5	11
3	в этом смысле	4	9
4	то же время	12	7
5	в то же	12	7
6	в том что	1	7
7	о себе самом	5	6
8	в романах достоевского	3	6
9	в этом отношении	1	5
10	в его целом	2	5
11	в мире достоевского	3	4
12	в конце концов	3	4
13	в творчестве достоевского	3	4
14	записок из подполья	3	3
15	на самом деле	10	3
16	подобно тому как	2	3
17	и в то	5	3
18	бы то ни	4	3
19	кругозор самого героя	1	3
20	не может быть	6	3
21	для него самого	1	3
22	самого героя и	2	3
23	и в этом	2	3
24	с ним и	1	3
25	друг с другом	2	3
26	во всяком случае	5	3
27	человек из подполья	7	3
28	в кругозор самого	1	3
29	человека из подполья	13	3
30	как нам кажется	1	2
31	в самом деле	3	2
32	у достоевского как	1	2
33	выходит за пределы	2	2
34	до сих пор	1	2
35	и не может	2	2
36	хотя бы и	2	2
37	в отличие от	2	2
38	как мы уже	1	2
39	художественного мира достоевского	1	2
40	в произведениях достоевского	2	2
41	по крайней мере	3	2
42	в данном случае	1	2
43	дело идет о	1	2
44	но в то	3	2
45	то ни было	4	2
46	мысли в точку	1	2
47	в его произведениях	1	2
48	вопрос кто он?	1	2
49	же время не	2	2
50	с другой стороны	3	2
51	как бы в	1	2
52	из подполья и	1	2
53	что он есть	1	2
54	раз и навсегда	1	2
55	что может быть	1	2
56	о том что	2	2
57	к нему и	5	2
58	с самого начала	8	2
59	в самом построении	1	2
60	да ведь это	1	2
61	можно сказать что	1	2
62	но и не	1	2
63	в большинстве случаев	2	2
64	а в то	1	2
65	героя и его	2	2
66	на вопрос кто	1	2
67	для того чтобы	1	2
68	именно потому что	2	2
69	не только не	1	1
70	из подполья не	3	1
71	даже там где	1	1
72	даже в пределах	2	1
73	так и не	1	1
74	как и его	1	1
75	является как раз	1	1
76	вполне понятно что	2	1
77	с беспорядочным началом	1	1
78	в каждом романе	1	1
79	он должен быть	1	1
80	хотя и не	1	1
81	то что я	2	1
82	все это из	1	1
83	по замыслу достоевского	7	1
84	эту волю в	1	1
85	точки зрения на	1	1
86	что у вас	1	1
87	чтобы в нем	1	1
88	неотразимо возвышает его	1	1
89	а прежде всего	2	1
90	сердце к концу	1	1
91	даже тон рассказа	1	1
92	слово о себе	4	1
93	на котором мы	1	1
94	же степени как	1	1
95	не только с	1	1
96	а не о	1	1
97	не могут завершить	1	1
98	а вовсе не	2	1
99	к правде правда	1	1
100	в том и	1	1
101	ум и сердце	1	1
102	свои мысли в	1	1
103	они ни были	1	1
104	тон рассказа изменяется	1	1
105	это последнее слово	1	1
106	потому что не	1	1
107	тенденция к нему	1	1
108	он не может	3	1
109	себя самого и	1	1
110	в нем и	1	1
111	как раз и	2	1
112	в пределах романа	1	1
113	наконец в житии	1	1
114	как мы сказали	1	1
115	отношении друг к	1	1
116	макара долгорукого и	1	1
117	для него в	1	1
118	в одном сознании	1	1
119	не входит в	2	1
120	потому что у	1	1
121	его целом то	1	1
122	концу даже тон	1	1
123	к другому моменту	1	1
124	бы сказать так	1	1
125	он и не	2	1
126	отношению к герою	1	1
127	сохранить за собой	1	1
128	свое последнее слово	1	1
129	в этом произведении	1	1
130	самим по себе	1	1
131	возвышает его ум	1	1
132	то что в	1	1
133	себе самому и	5	1
134	их взаимодействие и	1	1
135	что в нем	2	1
136	по себе как	1	1
137	с самим собою	7	1
138	достоевский не знает	1	1
139	в речах хромоножки	1	1
140	в вас нет	1	1
141	почти никогда не	1	1
142	должна была быть	1	1
143	долгорукого и наконец	1	1
144	он ни был	3	1
145	что дело идет	1	1
146	из одного плана	1	1
147	к концу даже	1	1
148	как если бы	1	1
149	и то что	1	1
150	от себя самого	2	1
151	изменяется сравнительно с	1	1
152	слово его о	1	1
153	может быть и	1	1
154	что в сущности	1	1
155	его произведениях но	1	1
156	в своей статье	1	1
157	у достоевского никогда	1	1
158	что почти все	1	1
159	при том условии	1	1
160	в значительной степени	1	1
161	в бедных людях	1	1
162	он знает и	1	1
163	сравнительно с беспорядочным	1	1
164	себе самому герой	1	1
165	к себе самому	14	1
166	того что он	2	1
167	ни в одном	1	1
168	тем что он	2	1
169	достоевского никогда не	1	1
170	в высшей степени	3	1
171	со всею ясностью	1	1
172	в один из	1	1
173	отношении к другому	3	1
174	смысле этого слова	2	1
175	к своему предмету	1	1
176	со всею отчетливостью	1	1
177	правда неотразимо возвышает	1	1
178	от какой бы	1	1
179	в обычном смысле	2	1
180	не столько в	1	1
181	рассказа изменяется сравнительно	1	1
182	как будто бы	1	1
183	и по отношению	1	1
184	сам с собою	1	1
185	и как бы	1	1
186	его романа но	1	1
187	всяком случае не	1	1
188	он как бы	1	1
189	его к тому	1	1
190	что он сам	2	1
191	не может найти	1	1
192	какой бы то	1	1
193	диалога у достоевского	1	1
194	то что он	1	1
195	мы уже говорили	3	1
196	в отношении друг	1	1
197	как впрочем и	1	1
198	но и с	1	1
199	самосознание и слово	1	1
200	к той же	1	1
201	можно прямо сказать	1	1
202	и наконец в	2	1
203	но на самом	4	1
204	подполья не только	2	1
205	беспорядочным началом его	1	1
206	и во всяком	1	1
207	и наконец на	1	1
208	по ту сторону	2	1
209	но не может	1	1
210	герой из подполья	4	1
211	к чужому сознанию	3	1
212	то новое что	1	1
213	друг к другу	1	1
214	достоевского вовсе не	1	1
215	его ум и	1	1
216	радости и веселья	1	1
217	так и в	2	1
218	из подполья я	1	1
219	но у достоевского	1	1
220	для себя самого	4	1
221	что и в	1	1
222	тоже не может	1	1
223	самого начала все	1	1
224	но все эти	1	1
225	не появляется в	1	1
226	но все же	1	1
227	и слово героя	1	1
228	о себе значит	1	1
229	и сердце к	1	1
230	но именно поэтому	1	1
231	бы он ни	3	1
232	а вместе с	1	1
233	в себе все	1	1
234	из подполья в	1	1
235	стиль и тон	3	1
236	правде правда неотразимо	1	1
237	в братьях карамазовых	3	1
238	собрать свои мысли	1	1
239	к тому что	1	1
240	от записок из	1	1
241	к слову героя	1	1
242	друг другу как	1	1
243	в отношении к	7	1
244	и в нем	3	1
245	речах хромоножки в	1	1
246	в житии зосимы	1	1
247	героя у достоевского	1	1
248	и только в	1	1
249	и его слово	1	1
250	том что все	1	1
251	появляется в его	1	1
252	и несколько дальше	1	1
253	в пределах одного	2	1
254	входит в его	1	1
255	самая установка рассказа	1	1
