N	3gram	Vygotskiy__1	Vladivir
1	в том что	15	10
2	тем не менее	1	9
3	о том что	6	8
4	с точки зрения	18	6
5	вместе с тем	5	6
6	не может быть	5	6
7	это значит что	1	6
8	как раз и	1	5
9	в конце концов	1	5
10	и в этом	1	5
11	дело в том	1	5
12	точно так же	1	4
13	и то что	1	4
14	содержит в себе	1	4
15	в то время	5	4
16	том что в	2	3
17	в этом смысле	1	3
18	то что в	1	3
19	во всяком случае	3	3
20	с одной стороны	8	3
21	в то же	2	3
22	и в отношении	3	3
23	в отличие от	1	3
24	мы бы сказали	1	3
25	само по себе	1	3
26	само собой разумеется	1	2
27	должны сказать что	1	2
28	есть прежде всего	2	2
29	одной стороны и	1	2
30	на первый план	2	2
31	сам по себе	3	2
32	в этом отношении	4	2
33	независимо от того	2	2
34	и в то	1	2
35	а с другой	2	2
36	по себе в	1	2
37	так же как	5	2
38	в данном случае	2	2
39	и потому что	1	2
40	то время как	4	2
41	с другой стороны	9	2
42	в себе и	1	2
43	то же время	2	2
44	и вместе с	1	2
45	на то что	3	2
46	к тому что	3	2
47	таким образом если	1	1
48	что является для	1	1
49	потому что он	1	1
50	а следовательно и	1	1
51	на учении об	1	1
52	потому что в	1	1
53	и словом и	1	1
54	что перед нами	2	1
55	представить себе что	1	1
56	является с точки	2	1
57	факта но и	1	1
58	том что он	2	1
59	в том же	1	1
60	же как и	4	1
61	и нигде не	1	1
62	то что является	1	1
63	его мышления и	1	1
64	о которой мы	1	1
65	до сих пор	4	1
66	того что мы	1	1
67	является то что	2	1
68	сама по себе	1	1
69	должен был бы	1	1
70	в строгом смысле	1	1
71	в первую очередь	3	1
72	ни в его	1	1
73	таким образом вопрос	1	1
74	только то что	1	1
75	же самое время	1	1
76	не иначе как	1	1
77	потому и не	1	1
78	можно было бы	3	1
79	собой разумеется что	1	1
80	благодаря тому что	2	1
81	своих работах по	1	1
82	лишь постольку поскольку	1	1
83	значении этого слова	1	1
84	с этой точки	1	1
85	одно и то	2	1
86	и речи с	2	1
87	ни в какой	2	1
88	в этой области	1	1
89	который для него	1	1
90	если бы мы	1	1
91	не только в	1	1
92	и то же	2	1
93	когда эта работа	1	1
94	в известном смысле	2	1
95	как это легко	1	1
96	том что кроме	1	1
97	хотя бы с	1	1
98	но и его	1	1
99	но вместе с	4	1
100	но в своей	1	1
101	есть не только	1	1
102	в результате чего	1	1
103	о которых мы	1	1
104	все то что	1	1
105	потому что они	1	1
106	как впрочем и	1	1
107	с тем чтобы	1	1
108	этой точки зрения	1	1
109	не мог не	1	1
110	тем и другим	2	1
111	а вместе с	1	1
112	что даже в	1	1
113	мы не можем	1	1
114	но об этом	1	1
115	надо сказать что	1	1
116	мы должны сказать	1	1
117	в своих работах	1	1
118	речь шла о	1	1
119	с самого начала	8	1
120	не только не	1	1
121	строгом смысле слова	1	1
122	в самом деле	2	1
123	той или иной	1	1
124	для него является	1	1
125	однако и здесь	1	1
126	заключается в том	6	1
127	которые не имеют	1	1
128	в том числе	1	1
129	в каком отношении	1	1
130	на то как	1	1
131	как и вся	1	1
132	и просто как	1	1
133	мы уже знаем	1	1
134	тем что в	1	1
135	для того чтобы	15	1
136	это одно и	1	1
137	ничего принципиально нового	1	1
138	то же самое	3	1
139	мы только что	2	1
140	сказать что это	1	1
141	с этой проблемой	1	1
