N	2gram	Medvedev_F_1	FransuaR
1	и в	24	45
2	и не	20	15
3	в этом	15	14
4	но в	5	14
5	не только	7	14
6	во всех	5	13
7	и его	10	13
8	в его	23	13
9	как бы	6	12
10	что в	4	12
11	то же	10	11
12	в своем	11	11
13	в то	9	11
14	в нем	14	10
15	и с	8	10
16	как и	11	10
17	в том	6	10
18	но и	7	10
19	прежде всего	22	10
20	же время	8	9
21	в ней	10	8
22	таким образом	13	8
23	в самой	2	8
24	как мы	5	8
25	мира и	1	8
26	жизни и	7	8
27	вовсе не	10	8
28	и др	5	8
29	так же	4	8
30	также и	1	7
31	с его	4	7
32	мы видели	2	7
33	том что	1	7
34	не в	8	7
35	потому что	1	7
36	что и	2	7
37	и все	6	7
38	все это	9	7
39	здесь не	3	6
40	в этой	6	6
41	он не	3	6
42	всех этих	3	6
43	в них	3	6
44	того чтобы	1	6
45	связи с	3	6
46	так и	18	6
47	что он	3	6
48	так как	1	6
49	например в	1	5
50	самом деле	6	5
51	на самом	7	5
52	это и	3	5
53	с ее	7	5
54	и на	8	5
55	хотя и	1	5
56	и как	3	5
57	и к	4	5
58	все эти	6	5
59	на этом	1	5
60	форм и	6	5
61	его в	3	5
62	с ним	2	5
63	этом отношении	1	5
64	мы видим	1	5
65	одной из	2	5
66	со всеми	3	5
67	и их	10	5
68	как раз	2	5
69	в связи	4	5
70	не может	16	5
71	но это	3	5
72	от всех	3	5
73	есть и	1	5
74	же как	2	4
75	мы уже	1	4
76	той же	1	4
77	его не	2	4
78	мы не	3	4
79	и о	1	4
80	но не	3	4
81	в общем	3	4
82	эта связь	2	4
83	перед нами	1	4
84	кроме того	1	4
85	в самом	5	4
86	по своему	1	4
87	тенденция к	1	4
88	не мог	1	4
89	точки зрения	16	4
90	в их	11	4
91	своего рода	1	4
92	в основе	3	4
93	у него	1	4
94	и это	2	4
95	ничего не	2	4
96	и здесь	6	4
97	и во	1	4
98	только в	2	4
99	в первой	1	4
100	краткий срок	1	4
101	с этим	2	4
102	и даже	3	4
103	здесь в	2	4
104	сказать что	1	4
105	а не	10	4
106	его как	3	4
107	чем же	2	4
108	как это	6	4
109	и от	7	4
110	бы в	3	4
111	а также	1	4
112	а в	6	4
113	как на	4	4
114	по поводу	1	4
115	такой же	1	4
116	том числе	1	4
117	единство и	2	3
118	почти все	1	3
119	из этих	1	3
120	менее всего	2	3
121	как в	8	3
122	дело идет	3	3
123	как он	1	3
124	вообще не	1	3
125	и вот	2	3
126	как они	1	3
127	связанных с	1	3
128	здесь нет	1	3
129	ни в	2	3
130	основные моменты	1	3
131	он и	1	3
132	до сих	6	3
133	нисколько не	2	3
134	в своей	11	3
135	от его	1	3
136	не менее	11	3
137	своего единства	1	3
138	не имеет	1	3
139	что на	1	3
140	от того	2	3
141	от их	2	3
142	всего этого	2	3
143	не могло	5	3
144	в другом	1	3
145	это не	2	3
146	именно в	8	3
147	того что	5	3
148	характерно для	1	3
149	для всех	1	3
150	для него	3	3
151	в одном	2	3
152	таковы основные	1	3
153	но он	1	3
154	не было	3	3
155	там где	1	3
156	вместе с	2	3
157	по существу	2	3
158	дело здесь	1	3
159	сих пор	6	3
160	и для	1	3
161	в году	2	3
162	с помощью	3	3
163	и ни	1	3
164	и другие	1	3
165	ту же	1	2
166	можно говорить	1	2
167	чтобы не	2	2
168	в этот	1	2
169	и есть	1	2
170	почти не	2	2
171	с точки	13	2
172	и до	5	2
173	из его	1	2
174	говорить о	1	2
175	в целом	6	2
176	это время	1	2
177	к самым	1	2
178	в различных	2	2
179	в чем	1	2
180	в данном	1	2
181	в сторону	1	2
182	отличие от	1	2
183	нет и	2	2
184	из важнейших	2	2
185	в истории	4	2
186	независимо от	4	2
187	все же	3	2
188	когда он	3	2
189	и наконец	3	2
190	от этого	2	2
191	и отчасти	3	2
192	он в	2	2
193	нет почти	1	2
194	роль в	1	2
195	и если	2	2
196	при этом	5	2
197	оно было	2	2
198	перестает быть	3	2
199	он должен	3	2
200	так например	3	2
201	серьезность и	1	2
202	на все	3	2
203	этих форм	1	2
204	лишь в	8	2
205	второй половины	1	2
206	всеми своими	1	2
207	было бы	6	2
208	для них	1	2
209	она и	1	2
210	с тем	2	2
211	несмотря на	1	2
212	в г	1	2
213	отрыве от	1	2
214	философии а	1	2
215	во второй	1	2
216	и без	1	2
217	не столько	1	2
218	но эта	2	2
219	в отношении	3	2
220	на котором	1	2
221	если в	1	2
222	на него	2	2
223	слова но	1	2
224	и притом	1	2
225	к ней	2	2
226	видим что	1	2
227	они и	1	2
228	уже и	1	2
229	за его	1	2
230	в духе	1	2
231	не могут	1	2
232	числе и	1	2
233	к тому	3	2
234	в каждом	3	2
235	должен быть	5	2
236	они вовсе	1	2
237	если мы	2	2
238	данном случае	1	2
239	так в	1	2
240	и что	2	2
241	еще в	2	2
242	жизнь и	3	2
243	самой жизни	1	2
244	как ее	2	2
245	можно сказать	1	2
246	на всех	1	2
247	к нему	1	2
248	в отрыве	1	2
249	между тем	2	2
250	борьба с	3	2
251	в свете	1	2
252	он хочет	1	2
253	она дает	1	2
254	в большинстве	3	2
255	значение и	3	2
256	большинстве случаев	2	2
257	роль и	1	2
258	и нового	1	2
259	у нее	1	2
260	может быть	14	2
261	в особенности	3	2
262	не подлежит	1	2
263	а именно	1	2
264	в ряде	1	2
265	в отличие	1	2
266	нужно сказать	1	2
267	один из	3	2
268	чем на	1	2
269	произведение в	3	2
270	эти особенности	1	2
271	эти последние	1	2
272	в пределах	6	2
273	конечно не	4	2
274	во все	1	2
275	в условиях	1	2
276	могло не	2	2
277	в эту	2	2
278	хотя бы	5	2
279	в системе	2	2
280	на фоне	3	2
281	то что	8	2
282	жизни в	2	2
283	становления и	3	2
284	одновременно и	1	2
285	это в	1	2
286	к этому	1	2
287	также что	1	1
288	они проникнуты	1	1
289	совершенно справедливо	2	1
290	и через	1	1
291	конечно глубоко	1	1
292	и продолжали	1	1
293	он может	1	1
294	между всеми	1	1
295	отрешены от	1	1
296	то в	1	1
297	из самых	1	1
298	и внешних	1	1
299	все те	1	1
300	и этот	1	1
301	а как	2	1
302	явление то	1	1
303	от всякой	2	1
304	которую мы	1	1
305	та же	1	1
306	нам в	1	1
307	формы видения	1	1
308	серьезной и	1	1
309	в учении	1	1
310	с почти	1	1
311	целого в	1	1
312	индивидуального наслаждения	1	1
313	проявляется в	1	1
314	время в	3	1
315	тем как	1	1
316	и всего	1	1
317	могло быть	1	1
318	не перестает	3	1
319	для других	2	1
320	по отношению	4	1
321	друг от	2	1
322	и речи	1	1
323	за пределы	2	1
324	и чем	3	1
325	что они	1	1
326	характер и	1	1
327	если она	1	1
328	его на	1	1
329	общего с	1	1
330	все остальные	1	1
331	что дело	1	1
332	вне их	1	1
333	понять и	1	1
334	почти всеми	1	1
335	целый ряд	3	1
336	атмосферу для	1	1
337	самом начале	1	1
338	эту проблему	2	1
339	и свою	5	1
340	что произведение	1	1
341	ибо она	1	1
342	бы и	1	1
343	самой природе	1	1
344	тем он	1	1
345	романа но	1	1
346	нами в	1	1
347	в себе	3	1
348	связи между	1	1
349	в областях	1	1
350	на то	1	1
351	человек не	3	1
352	так сказать	3	1
353	время и	1	1
354	некоторое значение	1	1
355	в одежде	1	1
356	вполне понятна	1	1
357	эту задачу	1	1
358	xix века	1	1
359	в понимании	5	1
360	этой книге	1	1
361	не как	4	1
362	чтобы в	1	1
