N	3gram	Vygotskiy__1	FransuaR
1	то же время	2	9
2	в то же	2	9
3	прежде всего в	2	4
4	в том числе	1	4
5	в конце концов	1	4
6	в свою очередь	3	3
7	с точки зрения	18	3
8	все то что	1	3
9	в том что	15	3
10	а следовательно и	1	2
11	дело в том	1	2
12	по отношению к	7	2
13	и до конца	1	2
14	в этом отношении	4	2
15	то что в	1	2
16	том числе и	1	2
17	можно было бы	3	2
18	в значительной степени	2	2
19	как и в	1	2
20	таким образом и	2	2
21	что у него	1	2
22	по своей природе	2	1
23	не в состоянии	2	1
24	потому что он	1	1
25	в заключительной части	1	1
26	до наших дней	1	1
27	в чем же	1	1
28	непосредственно связан с	1	1
29	с его помощью	1	1
30	на самом деле	1	1
31	есть прежде всего	2	1
32	то же самое	3	1
33	в том же	1	1
34	мы уже знаем	1	1
35	на первый план	2	1
36	о которой мы	1	1
37	сам по себе	3	1
38	но и в	1	1
39	в известной мере	1	1
40	которую мы называем	1	1
41	на этот вопрос	2	1
42	мысли и слова	1	1
43	от всех тех	1	1
44	и с помощью	1	1
45	то обстоятельство что	1	1
46	в результате такого	1	1
47	содержит в себе	1	1
48	в данном случае	2	1
49	таким образом мы	1	1
50	не только в	1	1
51	и в отношении	3	1
52	и в этом	1	1
53	о том что	6	1
54	то же что	1	1
55	в этих словах	1	1
56	свою очередь к	1	1
57	и вниз по	1	1
58	о котором мы	1	1
59	есть не только	1	1
60	и до наших	1	1
61	во всяком случае	3	1
62	как и все	1	1
63	не в силах	1	1
64	содержат в себе	1	1
65	в одном из	2	1
66	и тем самым	3	1
67	с самого начала	8	1
68	то что находится	1	1
69	как мы уже	1	1
70	находит свое выражение	1	1
71	друг от друга	3	1
72	тем более что	1	1
73	заметить что в	1	1
74	в этом смысле	1	1
75	в силу своей	1	1
76	тем что в	1	1
77	во все стороны	1	1
