N	3gram	Voloshinov_1	Problema
1	о том что	1	9
2	с точки зрения	2	8
3	в том что	4	8
4	тем не менее	3	5
5	с другой стороны	2	5
6	по крайней мере	1	4
7	в настоящее время	2	3
8	в этом смысле	1	3
9	может быть только	1	3
10	и в частности	1	3
11	то время как	1	3
12	далеко не всегда	1	3
13	с одной стороны	2	3
14	все же не	1	3
15	в то время	1	3
16	в русской литературе	1	3
17	можно сказать что	5	3
18	дело в том	4	2
19	по отношению к	11	2
20	равно как и	1	2
21	до сих пор	3	2
22	бы то ни	3	2
23	но и в	1	2
24	и не в	3	2
25	в данном случае	2	2
26	не может быть	7	2
27	во всяком случае	1	2
28	но все же	1	2
29	тех или иных	1	2
30	для нас не	1	2
31	даже тогда когда	1	1
32	в чем не	1	1
33	то что я	1	1
34	является для нас	1	1
35	какой степени не	1	1
36	зависит от того	2	1
37	одним и тем	1	1
38	на самом деле	2	1
39	в самом деле	1	1
40	здесь таким образом	1	1
41	в нем и	1	1
42	здесь вовсе не	1	1
43	в нем по	1	1
44	сам по себе	1	1
45	с большим трудом	1	1
46	между тем как	1	1
47	в этом отношении	1	1
48	по аналогии с	1	1
49	в какой степени	2	1
50	можно было бы	1	1
51	ни в какой	1	1
52	с этой стороны	2	1
53	и тем же	1	1
54	таким образом мы	1	1
55	но в то	1	1
56	то ни было	3	1
57	и в этом	1	1
58	в виду не	1	1
59	это не так	2	1
60	в такой же	2	1
61	и что она	1	1
62	с ним в	1	1
63	этой точки зрения	3	1
64	и таким образом	1	1
65	ни в чем	1	1
66	то же время	1	1
67	но тем не	2	1
68	том что поэт	1	1
69	с самого начала	1	1
70	всей жизни в	1	1
71	в то же	1	1
72	сама по себе	1	1
73	к тому же	1	1
74	как одно из	1	1
