N	2gram	Vygotskiy__4	Problemy
1	и не	8	31
2	и в	20	29
3	в его	11	24
4	может быть	12	24
5	в этом	24	22
6	а не	7	22
7	в нем	2	19
8	точки зрения	24	19
9	как бы	7	19
10	для него	2	18
11	не только	15	15
12	то что	15	15
13	то же	16	14
14	не как	1	14
15	и его	5	14
16	но и	9	14
17	с точки	11	13
18	уже не	1	13
19	точка зрения	1	12
20	таким образом	25	12
21	как и	9	12
22	не может	6	12
23	в самом	6	10
24	этом смысле	8	10
25	в то	1	10
26	только в	10	10
27	в одном	1	10
28	все эти	5	9
29	все же	5	9
30	это не	5	9
31	если бы	5	9
32	о нем	1	9
33	но не	3	9
34	по отношению	1	8
35	что в	19	8
36	по себе	1	8
37	в каждом	2	8
38	в том	42	8
39	что он	6	8
40	потому что	12	8
41	в своем	4	8
42	в своей	7	8
43	отношению к	1	8
44	а как	1	7
45	и на	6	7
46	и как	9	7
47	но в	3	7
48	в себе	10	7
49	входит в	2	7
50	с другими	1	7
51	том что	35	7
52	не в	4	7
53	так и	5	7
54	в форме	1	7
55	прежде всего	2	7
56	а в	2	7
57	одним из	2	6
58	самом деле	7	6
59	так же	11	6
60	как в	5	6
61	в целом	11	6
62	что она	1	6
63	его в	6	6
64	точку зрения	1	6
65	в самой	1	6
66	могут быть	7	6
67	к нему	2	6
68	говорит он	5	6
69	в конце	1	6
70	так как	10	6
71	как раз	1	6
72	и потому	1	6
73	не могут	3	6
74	все это	1	6
75	на самом	1	5
76	должна быть	2	5
77	в зависимости	1	5
78	той же	6	5
79	же что	1	5
80	зависимости от	2	5
81	у него	2	5
82	перед нами	5	5
83	и противоречивость	1	5
84	он не	1	5
85	в плане	1	5
86	но все	1	5
87	было бы	8	5
88	мысли и	2	5
89	в сущности	4	5
90	и это	2	5
91	еще не	2	5
92	с ним	1	5
93	ничего не	1	5
94	между тем	9	5
95	именно в	3	5
96	сознания и	1	5
97	конце концов	1	5
98	во всяком	4	5
99	идет о	3	4
100	так чтобы	1	4
101	тем как	3	4
102	в этой	3	4
103	так сказать	1	4
104	должно быть	3	4
105	но эта	1	4
106	их в	2	4
107	даже в	2	4
108	раз и	1	4
109	как мы	13	4
110	в процессе	27	4
111	в основе	17	4
112	от того	3	4
113	и с	4	4
114	и следовательно	1	4
115	тем что	7	4
116	что и	9	4
117	не на	1	4
118	его как	1	4
119	но это	1	4
