1	по отношению к	10	19
2	не может быть	4	11
3	с точки зрения	8	6
4	в высшей степени	1	5
5	между тем как	1	5
6	в данном случае	3	4
7	с другой стороны	4	4
8	только по отношению	1	4
9	и проч в	1	3
10	и проч все	1	3
11	все то что	1	3
12	и проч но	1	3
13	тем не менее	4	3
14	и в нем	1	3
15	в том что	16	3
16	в то же	2	3
17	с одной стороны	2	3
18	на самом деле	7	3
19	бы то ни	2	3
20	в самом деле	5	3
21	то же время	2	3
22	и не может	1	2
23	начало и конец	4	2
24	то ни было	2	2
25	проч все эти	1	2
26	для того чтобы	6	2
27	то же самое	1	2
28	в лучшем случае	1	2
29	не во всех	1	2
30	в том же	3	2
31	это имеет место	1	1
32	говоря уже о	1	1
33	дело в том	1	1
34	в нашем случае	2	1
35	к тому что	1	1
36	таким образом и	1	1
37	хотя и не	1	1
38	во всех отношениях	1	1
39	еще не вполне	1	1
40	том и в	1	1
41	то есть в	1	1
42	художественное произведение и	1	1
43	в равной мере	1	1
44	а рядом с	1	1
45	в своем целом	2	1
46	несмотря на то	2	1
47	служить базой для	1	1
48	но если так	1	1
49	в другом случае	1	1
50	в других областях	1	1
51	в этом последнем	1	1
52	и в другом	1	1
53	может быть признана	1	1
54	что все они	1	1
55	в связи с	3	1
56	что все эти	1	1
57	как в его	1	1
58	о которых мы	4	1
59	по сравнению с	5	1
60	не есть ли	1	1
61	в общей борьбе	1	1
62	культуры и в	1	1
63	а следовательно и	1	1
64	все они довольно	1	1
65	которые могут быть	1	1
66	которых идет речь	3	1
67	именно в том	1	1
68	в то время	1	1
69	то время как	1	1
70	что по отношению	1	1
71	образом и в	1	1
72	не говоря уже	1	1
73	смысле этого слова	1	1
74	и может быть	2	1
75	о которых идет	3	1
76	та или иная	1	1
77	и с точки	1	1
78	и от всех	1	1
79	не в том	1	1
80	в том и	2	1
81	не более как	2	1
82	в нем не	1	1
83	а между тем	7	1
84	в целом в	1	1
85	в самом широком	1	1
86	чем тот который	1	1
87	широком смысле слова	1	1
88	в значительной своей	1	1
89	в свою очередь	2	1
90	может быть и	4	1
91	а в том	1	1
92	и в том	2	1
93	ставит его в	1	1
94	и к культуре	1	1
95	есть ли это	1	1
96	таким образом в	3	1
97	становится как бы	1	1
98	иметь в виду	1	1
99	этой области между	1	1
100	прямого отношения к	1	1
101	находить в них	1	1
102	на то что	7	1
103	как и в	2	1
104	ее нет в	1	1
105	если бы все	1	1
106	в настоящее время	3	1
107	идет речь в	1	1
108	точки зрения одной	1	1
109	хотя бы в	1	1
110	до сих пор	12	1
111	самом широком смысле	1	1
