1	может быть	9	17
2	и в	40	16
3	в этом	15	9
4	таким образом	10	9
5	прежде всего	16	9
6	и только	1	9
7	и его	17	8
8	точки зрения	2	8
9	не может	3	8
10	и с	8	8
11	сказать что	3	7
12	с его	3	7
13	не только	13	7
14	для него	5	6
15	с точки	1	6
16	при этом	3	6
17	конечно не	2	6
18	и это	2	6
19	и к	3	6
20	самом деле	3	6
21	ни в	4	5
22	ту сторону	1	5
23	все эти	8	5
24	только для	3	5
25	в него	1	5
26	как бы	3	5
27	еще не	3	5
28	нуждается в	3	5
29	отношение к	8	5
30	и их	1	4
31	все что	2	4
32	в один	2	4
33	все это	4	4
34	в нем	5	4
35	и все	9	4
36	но в	8	4
37	в этой	3	4
38	для всех	1	4
39	с ними	1	4
40	и ее	2	4
41	самого начала	1	4
42	по ту	1	4
43	и наконец	3	4
44	отнюдь не	1	4
45	его в	1	4
46	но и	11	4
47	мысли и	1	4
48	на самом	3	4
49	только в	3	4
50	в его	13	4
51	и даже	4	4
52	и на	8	4
53	так и	3	4
54	с самого	1	4
55	и не	13	4
56	как мы	10	4
57	можно сказать	2	4
58	хотя бы	2	4
59	так как	4	4
60	и она	1	3
61	на язык	1	3
62	как это	1	3
63	по сравнению	2	3
64	и есть	3	3
65	вместе с	3	3
66	но оно	1	3
67	во всяком	1	3
68	мира и	1	3
69	и потому	4	3
70	том что	4	3
71	в основе	5	3
72	что в	12	3
73	жизни и	4	3
74	и др	7	3
75	их в	3	3
76	те же	5	3
77	то что	5	3
78	и как	3	3
79	между ними	3	3
80	во всех	6	3
81	только на	4	3
82	и притом	1	3
83	во время	8	3
84	в области	4	3
85	с другими	1	3
86	всяком случае	1	3
87	до сих	4	3
88	в том	8	3
89	а в	3	3
90	на этом	2	3
91	сравнению с	2	3
92	мы знаем	2	3
93	и вот	2	3
94	сих пор	4	3
95	в одном	7	3
96	в основном	4	3
97	в этих	6	3
98	в общем	1	3
99	отношения к	1	3
100	связанные с	3	2
101	связанных с	1	2
102	что оно	1	2
103	что и	3	2
104	и исключительно	1	2
105	характерно для	2	2
106	не могут	1	2
107	момент в	2	2
108	на протяжении	3	2
109	и вся	1	2
110	и т.п	10	2
111	было бы	4	2
112	но ведь	3	2
113	что это	1	2
114	с нею	2	2
115	в частности	3	2
116	это делает	1	2
117	и так	2	2
118	в развитии	1	2
119	с ним	1	2
120	к этому	6	2
121	они не	3	2
122	и для	5	2
123	того же	2	2
124	один из	4	2
125	образов и	2	2
126	во всей	3	2
127	и о	4	2
128	по всему	1	2
129	и по	1	2
130	он не	9	2
131	в свое	1	2
132	никогда не	1	2
133	что на	1	2
134	другими словами	3	2
135	между собой	1	2
136	для этого	3	2
137	не нуждается	1	2
138	есть и	2	2
139	с этим	2	2
140	что он	2	2
141	является по	1	2
142	поэтому и	3	2
143	и этот	2	2
144	в пределах	1	2
145	своей жизни	2	2
146	ее в	1	2
147	путь к	1	2
148	и образы	1	2
149	его целом	1	2
150	в начале	3	2
151	мы уже	13	2
152	не менее	2	2
153	в своей	6	2
154	все остальные	1	2
155	рождения и	1	2
156	на них	2	2
157	он ищет	1	2
158	метода и	1	2
159	как и	11	2
160	нет и	1	2
161	знаем что	1	2
162	не знает	1	2
163	и других	6	2
164	это нечто	1	2
165	в этот	2	2
166	из этих	2	2
167	у него	8	2
168	так же	1	2
169	все то	2	2
170	только то	1	2
171	мы видим	5	2
172	что не	1	2
173	всей последующей	1	2
174	чрезвычайно характерно	1	2
175	в них	9	2
176	в самом	6	2
177	ни было	1	2
178	не на	1	2
179	но это	3	2
180	на первый	1	2
181	и вообще	1	2
182	мы не	2	2
183	но как	2	2
184	с помощью	2	2
185	на границе	1	2
186	со всеми	5	2
187	существует только	1	2
188	так называемый	1	2
189	о том	4	2
190	современной ему	1	2
191	рождение и	1	2
192	то же	7	2
193	на основе	2	2
194	в голову	1	2
195	наконец в	1	1
196	к их	1	1
197	или во	1	1
198	от этого	1	1
199	несмотря на	1	1
200	и стали	1	1
201	в свете	3	1
202	ключом к	1	1
203	самым существенным	1	1
204	и жизнь	1	1
205	на его	2	1
206	освобождение от	2	1
207	в своих	5	1
208	если бы	3	1
209	этой цели	1	1
210	а не	5	1
211	в уже	1	1
212	же в	1	1
213	теории и	1	1
214	с первым	1	1
215	к нему	2	1
216	но так	1	1
217	еще в	3	1
218	не что	1	1
219	врача и	2	1
220	отметить что	1	1
221	его современников	2	1
222	в сущности	9	1
223	как видим	1	1
224	свое время	1	1
225	а ведь	1	1
226	в культуре	4	1
227	а для	1	1
228	в свою	1	1
229	вводит нас	1	1
230	образом и	1	1
231	очень широко	1	1
232	даже с	1	1
233	образов в	2	1
234	этом отношении	2	1
235	и они	2	1
236	дело с	1	1
237	какие были	1	1
238	без исключения	1	1
239	утверждение что	1	1
240	и часто	1	1
241	в нашей	2	1
242	на все	1	1
243	и здесь	4	1
244	существенным моментом	1	1
245	заметить что	1	1
246	до времени	1	1
247	того чтобы	4	1
248	мире и	1	1
249	них мы	1	1
250	в человеке	1	1
251	на такой	2	1
252	характер и	2	1
253	др и	1	1
254	в человеческом	1	1
255	первый план	1	1
256	внимание на	1	1
257	эти термины	1	1
258	право на	1	1
259	как известно	2	1
260	что только	1	1
261	не сразу	1	1
262	в образах	6	1
263	всего конечно	1	1
264	период жизни	2	1
265	не являются	1	1
266	для всей	2	1
267	и ценность	1	1
268	мы имеем	1	1
269	и самого	1	1
270	это в	2	1
271	отметим здесь	1	1
272	еще более	4	1
273	но вернемся	2	1
274	на волю	2	1
275	бы он	1	1
276	говорили что	1	1
277	они служат	1	1
278	уже в	2	1
279	той или	2	1
280	друг другу	1	1
281	его школы	1	1
282	во всем	3	1
283	стиль этого	1	1
284	его к	2	1
285	имеем в	1	1
286	в духе	7	1
287	одна из	3	1
288	должны быть	2	1
289	в высшей	1	1
290	в конце	3	1
291	применении к	1	1
292	так ли	1	1
293	отсюда и	1	1
294	что может	1	1
295	часто мы	1	1
296	самые основы	1	1
297	говорит о	1	1
298	от аффектов	2	1
299	тон и	1	1
300	очень мало	1	1
301	не имеет	1	1
302	не совсем	1	1
303	мы увидим	2	1
304	был связан	1	1
305	момент он	1	1
306	как они	1	1
307	в смысле	1	1
308	до поры	1	1
309	но несмотря	1	1
310	в применении	1	1
311	об их	2	1
312	например о	1	1
313	но эта	1	1
314	образного мышления	2	1
315	то ни	1	1
