N	2gram	Bakhtin_fo_1	Dialekti
1	и не	14	30
2	и есть	1	19
3	а не	3	18
4	и т	8	17
5	ничего не	9	17
6	может быть	11	17
7	то что	6	16
8	и в	50	15
9	как бы	2	14
10	точки зрения	5	14
11	не имеет	4	14
12	так как	6	14
13	что это	1	13
14	по себе	2	13
15	того что	2	13
16	это не	6	12
17	в этом	25	11
18	и вот	1	11
19	ясно что	2	11
20	в том	9	11
21	прежде всего	15	11
22	не может	6	11
23	и все	6	11
24	том что	4	10
25	в основе	5	10
26	потому что	4	10
27	с ее	6	10
28	личности и	2	10
29	она есть	1	10
30	то же	11	9
31	мы не	3	9
32	было бы	2	9
33	с точки	2	9
34	в виду	3	9
35	уже не	2	9
36	все это	4	9
37	в чем	2	8
38	не в	5	8
39	в себе	3	8
40	не только	9	8
41	ни в	8	8
42	и это	4	8
43	и ее	3	8
44	как и	8	7
45	теперь мы	1	7
46	и вообще	2	7
47	ровно ничего	1	7
48	и его	16	7
49	что оно	1	7
50	только в	4	7
51	что мы	2	7
52	или в	3	7
53	что он	1	7
54	что в	5	7
55	перед нами	1	6
56	хотя и	3	6
57	если бы	5	6
58	в то	9	6
59	же время	9	6
60	что и	3	6
61	так что	1	6
62	вовсе не	13	6
63	и даже	2	6
64	нет ничего	4	6
65	в результате	6	6
66	тем более	1	6
67	сказать что	3	6
68	той же	2	5
69	мы имеем	1	5
70	в сущности	3	5
71	и на	8	5
72	с его	9	5
73	сама по	1	5
74	в своем	4	5
75	на то	1	5
76	в нем	24	5
77	есть не	3	5
78	в жизни	6	5
79	в ней	4	5
80	на себе	1	5
81	того чтобы	5	5
82	тогда когда	2	5
83	я не	1	5
84	в каком	2	5
85	таким образом	11	5
86	как только	1	5
87	о том	1	5
88	в себя	1	5
89	так и	12	5
90	именно в	3	5
91	если мы	2	5
92	для того	5	5
93	и для	4	5
94	также и	2	4
95	хотя бы	2	4
96	в этой	1	4
97	в течение	2	4
98	и как	10	4
99	с их	2	4
100	не как	2	4
101	и с	4	4
102	с тем	3	4
103	и уже	3	4
104	бытия и	1	4
105	мир и	2	4
106	она не	1	4
107	той или	2	4
108	что все	2	4
109	еще не	5	4
110	в его	13	4
111	оказывается что	2	4
112	мы должны	2	4
113	мы видим	3	4
114	с ними	1	4
115	есть в	2	4
116	ни с	2	4
117	в одном	3	4
118	не о	2	4
119	как раз	13	4
120	отнюдь не	5	4
121	так же	6	4
122	в особенности	9	4
123	один из	3	4
124	лишь как	2	4
125	бы в	1	4
126	или не	2	4
127	жизни и	8	4
128	но и	8	4
129	должны быть	1	4
130	отношения к	3	3
131	и то	4	3
132	же что	2	3
133	в истории	2	3
134	как в	6	3
135	с этим	6	3
136	и нет	2	3
137	и наконец	1	3
138	но в	10	3
139	от этого	2	3
140	та же	1	3
141	бы и	1	3
142	все эти	9	3
143	об этом	2	3
144	мы уже	11	3
145	в данном	2	3
146	в один	1	3
147	можно только	2	3
148	в своей	2	3
149	в их	6	3
150	в предыдущем	1	3
151	нет никакого	1	3
152	иной раз	1	3
