N	3gram	Losev_Prob_4	Vladivir
1	в том что	8	9
2	в связи с	3	8
3	во всяком случае	4	6
4	в то время	2	6
5	тем не менее	10	6
6	что же касается	1	5
7	и то что	1	5
8	как это мы	1	4
9	по крайней мере	6	4
10	в это время	1	4
11	необходимо сказать что	3	4
12	содержит в себе	8	4
13	само собой разумеется	1	3
14	дело в том	1	3
15	более или менее	2	3
16	с точки зрения	11	3
17	в то же	2	3
18	точно так же	3	3
19	у нас выше	3	3
20	не в том	1	3
21	в конце концов	1	3
22	о том что	3	3
23	даже больше того	1	2
24	можно и нужно	1	2
25	хотя и не	2	2
26	сказать что в	1	2
27	ни в каких	1	2
28	между прочим и	1	2
29	не говоря уже	2	2
30	на то что	1	2
31	в настоящее время	1	2
32	это нисколько не	1	2
33	том что он	1	2
34	нам кажется что	1	2
35	как мы сказали	1	2
36	можно было бы	4	2
37	говоря уже о	1	2
38	сам по себе	6	2
39	на эту тему	1	2
40	в данном случае	5	2
41	в том чтобы	2	2
42	не только в	4	2
43	или по крайней	2	2
44	в последнее время	1	2
45	в свою очередь	1	2
46	а в том	1	2
47	а то что	2	2
48	не то что	1	2
49	само по себе	1	2
50	заключается в том	2	2
51	несмотря на все	1	2
52	в своем месте	1	2
53	значит что каждая	1	1
54	взятое само по	1	1
55	что иное как	2	1
56	а иной раз	1	1
57	в какой мере	4	1
58	ни за что	1	1
59	так же и	1	1
60	и во всяком	3	1
61	и в частности	2	1
62	уже потому что	1	1
63	равно как и	1	1
64	и в сознании	1	1
65	но даже и	4	1
66	в том числе	1	1
67	крайней мере в	1	1
68	то как нам	1	1
69	как раз и	1	1
70	до сих пор	1	1
71	себе отчет в	2	1
72	и в то	1	1
73	бы то ни	1	1
74	а может быть	1	1
75	приходит к выводу	1	1
76	только то что	1	1
77	не говорится но	1	1
78	то что в	1	1
79	мы сказали выше	1	1
80	в самой общей	1	1
81	только при помощи	2	1
82	не о чем	1	1
83	почти никогда не	1	1
84	на первом плане	1	1
85	отчет в том	3	1
86	по себе в	1	1
87	и не в	1	1
88	вместе с тем	3	1
89	и тем не	3	1
90	за что не	1	1
91	в ней не	1	1
92	можно сказать о	1	1
93	почти можно сказать	1	1
94	в подлинном смысле	1	1
95	его в будущем	1	1
96	мы тут же	1	1
97	указать хотя бы	1	1
98	а также и	2	1
99	не содержит в	1	1
100	в том как	1	1
101	заключается не в	1	1
102	тоже было бы	1	1
103	и как бы	1	1
104	то время как	2	1
105	нам представляется что	2	1
106	не говоря о	1	1
107	только в таком	2	1
108	хотя бы на	1	1
109	в первую очередь	1	1
110	никакой разницы между	1	1
111	ничего подобного не	1	1
112	и едва ли	1	1
113	только в очень	1	1
114	иной раз даже	1	1
115	и даже вообще	1	1
116	в этих стихах	1	1
117	здесь перед нами	5	1
118	далеко не все	1	1
119	ничего общего с	2	1
120	только в результате	2	1
121	все равно не	1	1
122	и ни в	3	1
123	в этом же	1	1
124	было бы даже	1	1
125	и в связи	1	1
126	последнее время в	1	1
127	здесь как и	2	1
128	достаточно указать хотя	1	1
129	к выводу что	1	1
130	с самого начала	1	1
131	это значит что	7	1
132	и прежде всего	2	1
133	самой общей форме	1	1
134	то что его	1	1
135	но все же	1	1
136	за то что	1	1
137	также и то	1	1
138	в этом смысле	3	1
139	не так просто	1	1
140	это тоже было	1	1
141	по этому поводу	1	1
142	конечно не в	1	1
143	и больше ничего	2	1
144	если не прямо	1	1
145	не что иное	2	1
146	это не только	1	1
147	в сравнении с	2	1
148	никак не может	1	1
149	сказать что это	1	1
150	отдавать себе отчет	1	1
151	для того чтобы	2	1
152	взятый сам по	2	1
153	к тому же	2	1
154	и т д	3	1
155	он никак не	1	1
