N	2gram	Propp_Isto_5	Analitik
1	в этом	10	18
2	не только	13	16
3	и в	25	16
4	в частности	7	16
5	как и	7	14
6	но и	13	12
7	и не	11	12
8	том что	8	12
9	в том	6	12
10	в качестве	7	11
11	при этом	1	10
12	могут быть	6	10
13	а не	2	10
14	как бы	2	10
15	в этой	3	9
16	ничего не	2	9
17	в пределах	4	9
18	и даже	1	9
19	в целом	3	8
20	представляет собой	7	8
21	состоит в	1	8
22	в данном	3	8
23	отнюдь не	1	8
24	особенно в	2	7
25	к тому	1	7
26	а также	1	7
27	о том	7	7
28	в себе	1	7
29	то что	7	7
30	в самом	1	6
31	и на	8	6
32	но в	1	6
33	может быть	17	6
34	с другой	9	6
35	как это	1	6
36	на себя	3	5
37	и к	1	5
38	данном случае	2	5
39	с одной	7	5
40	говорит о	2	5
41	того же	2	4
42	так у	1	4
43	между двумя	1	4
44	как правило	1	4
45	но не	5	4
46	по отношению	2	4
47	как в	6	4
48	в своем	1	4
49	в себя	3	4
50	он в	1	4
51	уже говорилось	1	4
52	на этом	3	4
53	то же	4	4
54	и тем	4	4
55	тем самым	1	4
56	для него	1	4
57	точки зрения	2	4
58	в ходе	1	4
59	не в	6	4
60	в конце	1	4
61	не менее	4	4
62	можно сказать	2	4
63	во всех	2	4
64	только в	7	4
65	и его	9	4
66	уже не	11	4
67	в сознании	1	4
68	не так	1	4
69	у него	2	4
70	одной стороны	7	4
71	не может	6	4
72	этом случае	7	4
73	все это	4	4
74	отношению к	2	4
75	на две	1	3
76	едва ли	1	3
77	в их	1	3
78	мы имеем	14	3
79	ему в	3	3
80	не был	1	3
81	ответ на	1	3
82	что касается	1	3
83	как уже	1	3
84	ключ к	1	3
85	и если	1	3
86	и сам	2	3
87	подобно тому	1	3
88	попадает в	2	3
89	несмотря на	2	3
90	место в	1	3
91	тем не	4	3
92	как о	1	3
93	никогда не	3	3
94	со своим	1	3
95	сводится к	1	3
96	тем что	10	3
97	как будто	1	3
98	что на	1	3
99	как мы	5	3
100	приводит к	1	3
101	если бы	2	3
102	одного из	1	3
103	борьба с	1	3
104	что и	6	3
105	и все	3	3
106	одной из	1	3
107	так что	2	3
108	борьбы с	1	3
109	из них	2	3
110	обращает на	1	3
111	только на	1	3
112	со стороны	2	3
113	или иной	1	3
114	было бы	1	3
115	тому как	1	3
116	или в	6	3
117	бы в	1	3
118	прежде всего	6	3
119	а в	3	3
120	на смену	4	3
121	не знает	1	3
122	из его	1	2
123	той же	1	2
124	а как	2	2
125	да к	1	2
126	и он	6	2
127	еще не	8	2
128	на основе	1	2
129	отличие от	1	2
130	и я	1	2
131	как говорит	1	2
132	себе не	1	2
133	в противоположность	1	2
134	на то	2	2
135	он не	4	2
136	в четыре	1	2
137	в окно	1	2
138	что она	1	2
139	таким образом	9	2
140	а затем	7	2
141	что все	4	2
142	на этой	4	2
143	это было	2	2
144	по себе	2	2
145	он же	2	2
146	соответствии с	1	2
147	еще в	2	2
148	в этих	6	2
149	в своей	2	2
150	в котором	1	2
151	с точки	1	2
152	в отличие	1	2
153	миф и	1	2
154	даже в	2	2
155	в таких	3	2
156	она не	2	2
157	что с	1	2
158	в то	3	2
159	дело не	1	2
160	не имеет	1	2
161	на котором	1	2
162	на него	8	2
163	же время	1	2
164	так например	2	2
165	особого рода	1	2
166	о гибели	1	2
167	мы узнаем	2	2
168	роль в	2	2
169	над нами	2	2
170	обращаясь к	1	2
171	это только	1	2
172	с ним	4	2
173	что в	8	2
174	за пределами	1	2
175	никак не	1	2
176	его в	9	2
177	в два	1	2
178	в его	12	2
179	того что	2	2
180	один из	2	2
181	целого и	1	2
182	себя в	6	2
183	свидетельствует о	1	2
184	а то	1	2
185	связывается с	1	2
186	одно из	1	2
187	или даже	1	2
188	ведь это	1	2
189	в одном	1	2
190	вовсе не	2	2
191	уже и	2	2
192	представляют собой	3	2
193	здесь в	1	2
194	вслед за	1	2
195	в соответствии	1	2
196	превращается в	7	2
197	и стал	2	2
198	что случилось	1	2
199	одну из	1	2
200	о чем	2	2
201	вместе с	22	2
202	так же	5	2
203	к его	2	2
204	к своему	1	2
205	этих случаях	8	2
206	такого рода	1	2
207	по существу	2	2
208	в состоянии	1	2
209	и для	2	2
210	он по	1	2
211	тот кто	7	2
212	сказать что	2	2
213	другой стороны	8	2
214	т е	16	2
215	все что	1	2
216	к этому	2	2
217	в таком	1	2
218	в роли	3	2
219	и т	20	1
220	также и	1	1
221	самом деле	2	1
222	переход от	1	1
223	говорилось выше	1	1
224	и сюжет	1	1
225	здесь и	1	1
226	мы уже	4	1
