N	2gram	Vygotskiy__2	Analitik
1	в этом	19	18
2	не только	15	16
3	и в	15	16
4	в частности	6	16
5	так и	8	15
6	как и	6	14
7	но и	10	12
8	и не	7	12
9	том что	27	12
10	в том	33	12
11	иначе говоря	2	11
12	в качестве	4	11
13	при этом	3	10
14	могут быть	2	10
15	а не	3	10
16	как бы	7	10
17	в этой	6	9
18	лишь в	3	9
19	ничего не	3	9
20	в пределах	1	9
21	и даже	5	9
22	в целом	10	8
23	представляет собой	2	8
24	состоит в	3	8
25	в данном	3	8
26	и т.п	7	8
27	отнюдь не	2	8
28	особенно в	1	7
29	в игре	3	7
30	к тому	7	7
31	а также	2	7
32	о том	9	7
33	в себе	2	7
34	то что	20	7
35	в самом	11	6
36	и на	1	6
37	но в	6	6
38	говорить о	2	6
39	может быть	9	6
40	с другой	6	6
41	как это	6	6
42	и к	6	5
43	данном случае	3	5
44	с одной	7	5
45	того же	3	4
46	по преимуществу	1	4
47	в сущности	9	4
48	столь же	2	4
49	как правило	1	4
50	но не	3	4
51	по отношению	6	4
52	за пределы	2	4
53	как в	4	4
54	в своем	9	4
55	в себя	2	4
56	он в	3	4
57	тому же	1	4
58	внутренней речи	5	4
59	на этом	1	4
60	то же	5	4
61	и тем	2	4
62	тем самым	3	4
63	для него	3	4
64	точки зрения	26	4
65	в ходе	1	4
66	не в	8	4
67	только не	1	4
68	и является	1	4
69	можно сказать	2	4
70	во всех	2	4
71	только в	4	4
72	и его	4	4
73	в сознании	1	4
74	у него	2	4
75	как раз	4	4
76	игры и	1	4
77	одной стороны	7	4
78	не может	9	4
79	и особенно	3	4
80	все это	4	4
81	в один	2	4
82	отношению к	5	4
83	я и	1	3
84	и то	1	3
85	едва ли	7	3
86	в их	2	3
87	в конечном	4	3
88	мы имеем	3	3
89	ответ на	1	3
90	как уже	2	3
91	в нашем	1	3
92	и если	1	3
93	и сам	3	3
94	подобно тому	2	3
95	несмотря на	4	3
96	автора и	1	3
97	в эту	4	3
98	место в	1	3
99	не удивительно	4	3
100	как о	1	3
101	никогда не	8	3
102	казалось бы	8	3
103	сводится к	1	3
104	тем что	2	3
105	этом отношении	3	3
106	что на	2	3
107	той или	2	3
108	как мы	6	3
109	приводит к	5	3
110	можно было	5	3
111	в результате	3	3
112	если бы	8	3
113	в словах	1	3
114	и т.д	12	3
115	одного из	1	3
116	того или	1	3
117	что и	2	3
118	и все	3	3
119	одной из	3	3
120	так что	1	3
121	из них	3	3
122	при всей	1	3
123	только на	1	3
124	со стороны	3	3
125	или иной	2	3
126	именно в	2	3
127	было бы	10	3
128	в речи	1	3
129	тому как	2	3
130	в первой	2	3
131	этого слова	3	3
132	или в	3	3
133	и одновременно	1	3
134	бы в	1	3
135	прежде всего	4	3
136	а в	4	3
137	не знает	1	3
138	по поводу	4	3
139	с самим	1	3
140	речь идет	2	2
141	и до	3	2
142	той же	2	2
143	во времени	1	2
144	из своих	1	2
145	и он	1	2
146	он был	1	2
147	на основе	7	2
148	конечном счете	4	2
149	в общем	3	2
150	отличие от	3	2
151	как говорит	2	2
152	себе не	1	2
153	в противоположность	2	2
154	с их	2	2
155	как основной	2	2
156	на то	6	2
157	вообще не	1	2
158	не следует	2	2
159	он не	7	2
160	оговориться что	1	2
161	что она	3	2
162	таким образом	14	2
163	а затем	1	2
164	что все	4	2
165	и второй	1	2
166	на этой	2	2
167	это было	1	2
168	на протяжении	2	2
169	окружающими его	1	2
170	этом смысле	2	2
171	в споре	2	2
172	в речевом	1	2
173	по себе	7	2
174	в этих	2	2
175	в своей	4	2
176	в котором	2	2
177	с точки	18	2
178	в отличие	3	2
179	стало быть	2	2
180	но эта	3	2
181	речи в	6	2
182	и наоборот	1	2
183	даже в	4	2
184	в таких	1	2
185	она не	1	2
186	что с	5	2
187	в обоих	1	2
188	дело не	1	2
189	не имеет	4	2
190	на него	1	2
191	появляется в	1	2
192	всего в	1	2
193	в нас	1	2
194	с ее	2	2
195	языка и	3	2
196	следует оговориться	1	2
197	те же	3	2
198	по природе	1	2
199	того и	1	2
200	в борьбе	1	2
201	нас к	2	2
202	с ним	3	2
203	что в	14	2
204	не позволяет	1	2
205	его в	1	2
206	и во	1	2
207	между тем	1	2
208	в его	2	2
209	борьбе с	1	2
210	вообще и	1	2
211	того что	17	2
212	с той	1	2
213	один из	1	2
214	для всех	4	2
215	не есть	1	2
216	свидетельствует о	1	2
217	по выражению	1	2
218	ни с	1	2
219	одно из	1	2
220	и их	5	2
221	или даже	1	2
222	ведь это	1	2
223	в одном	2	2
224	вовсе не	6	2
225	уже и	2	2
226	с действительностью	2	2
227	не оказывается	1	2
228	если говорить	1	2
229	здесь в	1	2
230	вслед за	1	2
231	отношения в	1	2
232	на этот	6	2
233	должна была	1	2
234	вступает в	1	2
235	вместе с	6	2
236	так же	4	2
237	к его	2	2
238	к своему	1	2
239	по существу	5	2
240	и для	2	2
241	он по	1	2
242	в двух	1	2
243	еще более	1	2
244	личности и	1	2
245	сказать что	6	2
246	другой стороны	1	2
247	и внутренне	1	2
248	речи и	15	2
249	частности в	1	2
250	все что	5	2
251	к этому	4	2
252	в роли	1	2
253	как известно	6	1
254	которой сам	1	1
255	этого в	1	1
256	ко всем	1	1
257	слова которые	1	1
258	неотделима от	1	1
259	также и	2	1
260	с с	2	1
261	значение здесь	1	1
262	самом деле	6	1
263	противоречие с	1	1
264	переход от	4	1
265	идет о	3	1
266	здесь и	3	1
267	отношения между	3	1
268	действительности и	3	1
269	мышления но	2	1
270	по его	1	1
271	мы уже	6	1
272	полагает что	5	1
273	есть не	1	1
274	говорит сам	2	1
275	на первом	1	1
276	ряда это	1	1
277	на место	2	1
278	сущности это	1	1
279	почти исключительно	1	1
280	я не	1	1
281	из того	4	1
282	но даже	1	1
283	этот жест	2	1
284	то его	1	1
285	и самого	2	1
286	в чем	1	1
287	и мира	1	1
288	же самые	1	1
289	то он	2	1
290	в противовес	1	1
291	тех же	1	1
292	очевидно что	3	1
293	а и	1	1
294	сама по	2	1
295	один и	1	1
296	включающий в	1	1
297	независимо от	4	1
298	данный момент	1	1
299	так называемая	1	1
300	это ни	1	1
301	обозначить границу	1	1
302	в приведенном	1	1
303	однако не	1	1
304	в полном	2	1
305	применении к	1	1
306	когда он	3	1
307	и наконец	1	1
308	и тот	1	1
309	его к	2	1
310	имеет в	1	1
311	более или	2	1
312	следующим образом	2	1
313	моментов в	2	1
314	эгоцентризм и	1	1
315	со своей	1	1
316	в которой	4	1
317	бы и	3	1
318	привести к	1	1
319	оказывается как	1	1
320	бы с	3	1
321	все эти	3	1
322	из этих	4	1
323	которые в	1	1
324	что автор	1	1
325	еще один	2	1
326	в известном	2	1
327	раз в	2	1
328	что даже	1	1
329	говорит не	1	1
330	сливаются в	1	1
331	но ведь	2	1
