N	2gram	Losev_Prob_5	Analitik
1	в этом	17	18
2	не только	18	16
3	и в	30	16
4	в частности	4	16
5	так и	7	15
6	как и	7	14
7	своего рода	1	12
8	но и	13	12
9	и не	12	12
10	том что	17	12
11	в том	12	12
12	в качестве	4	11
13	при этом	4	10
14	могут быть	1	10
15	а не	5	10
16	как бы	6	10
17	в этой	10	9
18	ничего не	2	9
19	и даже	14	9
20	то есть	21	9
21	состоит в	1	8
22	в данном	2	8
23	отнюдь не	4	8
24	к тому	2	7
25	а также	3	7
26	о том	12	7
27	в себе	4	7
28	то что	18	7
29	в самом	5	6
30	и на	6	6
31	но в	9	6
32	может быть	7	6
33	с другой	6	6
34	как это	1	6
35	на себя	1	5
36	и к	4	5
37	данном случае	2	5
38	с одной	3	5
39	говорит о	7	5
40	того же	4	4
41	так у	1	4
42	но не	7	4
43	по отношению	2	4
44	как в	2	4
45	в своем	11	4
46	хотя и	8	4
47	он в	3	4
48	тому же	1	4
49	то же	2	4
50	и тем	3	4
51	тем самым	1	4
52	точки зрения	10	4
53	не в	7	4
54	в конце	8	4
55	и является	2	4
56	не менее	5	4
57	можно сказать	6	4
58	в новелле	1	4
59	времени в	1	4
60	только в	9	4
61	и его	6	4
62	уже не	6	4
63	не так	4	4
64	у него	11	4
65	как раз	5	4
66	одной стороны	3	4
67	не может	5	4
68	и смерти	1	4
69	все это	1	4
70	отношению к	2	4
71	я и	1	3
72	и то	5	3
73	едва ли	4	3
74	в их	1	3
75	мы имеем	2	3
76	ему в	1	3
77	проявляется в	2	3
78	не был	1	3
79	что касается	3	3
80	в нашем	1	3
81	на его	2	3
82	и если	1	3
83	и сам	4	3
84	содержит в	1	3
85	удивительно что	1	3
86	несмотря на	6	3
87	не мог	4	3
88	не столько	1	3
89	на фоне	1	3
90	не удивительно	1	3
91	тем не	5	3
92	по крайней	4	3
93	как о	4	3
94	никогда не	7	3
95	со своим	1	3
96	сводится к	1	3
97	тем что	2	3
98	как будто	3	3
99	этом отношении	1	3
100	ни о	1	3
101	той или	1	3
102	как мы	2	3
103	можно было	2	3
104	в результате	7	3
105	того или	1	3
106	что и	6	3
107	крайней мере	4	3
108	и все	9	3
109	одной из	1	3
110	с ними	1	3
111	являет собой	1	3
112	так что	11	3
113	есть в	2	3
114	я в	1	3
115	борьбы с	2	3
116	из них	2	3
117	только на	1	3
118	со стороны	1	3
119	или иной	1	3
120	именно в	3	3
121	было бы	4	3
122	и за	2	3
123	в первой	2	3
124	или в	4	3
125	бы в	1	3
126	прежде всего	6	3
127	а в	6	3
128	по поводу	2	3
129	отношения к	1	2
130	таком случае	2	2
131	и до	2	2
132	из его	1	2
133	а как	1	2
134	во времени	1	2
135	из своих	1	2
136	и он	4	2
137	еще не	3	2
138	он был	2	2
139	на основе	1	2
140	в значительной	2	2
141	в противоположность	3	2
142	однако как	2	2
143	на то	2	2
144	вообще не	1	2
145	он не	3	2
146	от которого	1	2
147	в диалоге	1	2
148	что она	1	2
149	таким образом	13	2
150	же не	4	2
151	на этой	1	2
152	этом смысле	3	2
153	по себе	2	2
154	результате чего	2	2
155	он и	5	2
156	еще в	5	2
157	в своей	22	2
158	в котором	2	2
159	с точки	8	2
160	о себе	2	2
161	в устах	1	2
162	даже в	1	2
163	в таких	2	2
164	она не	1	2
165	в то	4	2
166	некоторого рода	4	2
167	не имеет	1	2
168	на котором	1	2
169	на него	2	2
170	же время	1	2
171	так например	1	2
172	или иных	2	2
173	ли не	2	2
174	с ее	1	2
175	обращаясь к	1	2
176	те же	1	2
177	по природе	1	2
178	в борьбе	1	2
179	это только	1	2
180	нас к	1	2
181	с ним	3	2
182	и смерть	1	2
183	что в	5	2
184	о своей	1	2
185	никак не	8	2
186	его в	6	2
187	собственно говоря	1	2
