N	2gram	Vygotskiy__6	KulturaY
1	потому что	22	25
2	и в	28	23
3	письменной речи	7	21
4	не только	16	20
5	в том	28	19
6	в этом	27	18
7	и не	11	16
8	было бы	9	15
9	так как	10	15
10	может быть	13	15
11	точки зрения	13	14
12	все эти	2	12
13	если бы	7	12
14	у нас	2	12
15	в самом	8	12
16	но в	5	11
17	том что	19	11
18	того чтобы	10	11
19	в области	6	11
20	по себе	3	10
21	а не	3	10
22	что в	17	10
23	самом деле	2	9
24	вопрос о	5	9
25	в сущности	7	9
26	то что	28	9
27	можно было	7	9
28	вовсе не	1	9
29	для того	8	9
30	не может	19	9
31	с точки	10	8
32	не в	4	8
33	иными словами	1	8
34	языка и	5	8
35	и что	6	8
36	в качестве	4	8
37	уже не	1	8
38	прежде всего	2	8
39	с другой	2	8
40	что это	1	7
41	все же	2	7
42	в нашем	4	7
43	то обстоятельство	1	7
44	в силу	17	7
45	и с	1	7
46	не менее	2	7
47	обстоятельство что	1	7
48	но и	10	7
49	с помощью	13	7
50	другой стороны	2	7
51	то же	7	6
52	и на	5	6
53	но не	10	6
54	в этой	5	6
55	это не	5	6
56	тем не	1	6
57	речи в	2	6
58	ту же	3	6
59	между тем	1	6
60	этот вопрос	3	6
61	слова в	1	6
62	что мы	11	6
63	и то	4	5
64	мы имеем	4	5
65	я не	4	5
66	зависимости от	5	5
67	еще не	8	5
68	целый ряд	4	5
69	по существу	2	5
70	что все	5	5
71	об этом	1	5
72	и тем	5	5
73	несмотря на	2	5
74	и здесь	3	5
75	не могут	5	5
76	ясно что	4	5
77	приводит к	6	5
78	в его	3	5
79	один из	3	5
80	тот же	1	5
81	что он	18	5
82	только в	18	5
83	должен быть	1	5
84	речь в	2	5
85	там где	7	5
86	вместе с	7	5
87	как это	3	5
88	что же	1	5
89	этого слова	2	5
90	все это	2	5
91	этом смысле	2	5
92	таким образом	18	5
93	речи и	5	5
94	в зависимости	5	4
95	что я	2	4
96	в данном	2	4
97	отнюдь не	1	4
98	однако не	1	4
99	перед нами	1	4
100	хотя и	3	4
101	если мы	2	4
102	на то	4	4
103	широком смысле	1	4
104	в нем	7	4
105	так и	6	4
106	но все	1	4
107	на этой	5	4
108	в то	6	4
109	но только	2	4
110	не имеет	6	4
111	что на	4	4
112	к тому	10	4
113	и о	1	4
114	в пределах	5	4
115	от того	10	4
116	могут быть	5	4
117	можно сказать	6	4
118	для нас	2	4
119	в нашей	3	4
120	мы знаем	4	4
121	ни в	1	4
122	в конце	2	4
123	в них	3	4
124	в каком	1	4
125	в связи	2	4
126	как бы	11	4
127	в результате	1	4
128	этой области	2	4
129	сказать что	13	4
130	была бы	2	4
131	к этому	1	4
132	так же	15	4
133	в сфере	12	3
134	того же	7	3
135	это и	3	3
136	что когда	1	3
137	в первый	1	3
138	что можно	1	3
139	а только	2	3
140	как в	3	3
141	с этим	4	3
142	то и	1	3
143	главным образом	1	3
144	он не	7	3
145	всех этих	1	3
146	и по	3	3
147	на этом	4	3
148	что она	1	3
149	чем в	2	3
150	что такое	3	3
151	этого вопроса	2	3
152	знаем что	4	3
153	в возможности	2	3
154	в процессе	9	3
155	казалось бы	2	3
156	речи не	1	3
157	и его	3	3
158	связи с	3	3
159	языка в	2	3
160	отличается от	3	3
161	что оно	7	3
162	как мы	10	3
163	последнее время	2	3
164	а в	2	3
165	грамматических форм	1	3
166	те же	3	3
167	на это	1	3
168	для этого	2	3
169	вот почему	2	3
170	никак не	1	3
171	аналогии с	1	3
172	языке как	1	3
173	знает что	1	3
174	что и	4	3
175	в лучшем	1	3
176	конце концов	1	3
177	того что	24	3
178	есть в	3	3
179	до конца	3	3
180	языка но	1	3
181	у него	2	3
182	как раз	6	3
183	тем что	8	3
184	именно в	4	3
185	а главное	1	3
186	различие между	2	3
187	на фоне	3	3
188	из которых	1	3
189	лучшем случае	1	3
190	своей собственной	1	3
191	в большей	1	3
192	этом отношении	3	3
193	но это	2	3
194	не знает	3	3
195	совершенно не	1	3
196	от слова	1	3
197	и это	1	3
198	точно так	1	3
199	смысле слова	1	2
200	отношения к	3	2
201	же как	6	2
202	на самом	1	2
203	тех же	1	2
204	тем же	1	2
205	и до	1	2
206	той же	4	2
207	что если	2	2
208	но вот	1	2
209	но даже	1	2
210	бы сказать	2	2
211	в широком	1	2
212	не то	1	2
213	что за	1	2
214	ответ на	1	2
215	очевидно что	3	2
216	отличие от	1	2
217	не просто	1	2
218	что они	2	2
219	речи но	1	2
220	не хватает	2	2
221	в своем	7	2
222	могли бы	9	2
223	его к	1	2
224	от этого	3	2
225	за собой	3	2
226	и у	1	2
227	при этом	3	2
228	рабочих и	1	2
229	не как	1	2
230	состоит в	2	2
231	связанные с	3	2
232	в другом	2	2
233	на все	1	2
234	заключается в	7	2
235	видно уже	1	2
236	данном случае	1	2
237	только о	1	2
238	но уже	1	2
239	это положение	1	2
240	рядом с	1	2
241	все равно	1	2
242	с тем	5	2
243	как и	6	2
244	мы видели	8	2
245	и еще	1	2
246	в своей	2	2
247	таким же	1	2
248	в их	3	2
249	в отличие	1	2
250	в которых	2	2
251	для данного	3	2
252	устной и	2	2
253	и более	2	2
254	тем самым	8	2
255	не должно	1	2
256	в отношении	10	2
257	стоит в	1	2
258	как можно	1	2
259	что эта	2	2
260	она не	2	2
261	дело не	1	2
262	уже из	2	2
263	того как	5	2
264	но что	4	2
265	например что	1	2
266	образом в	3	2
267	что наша	1	2
268	в наше	1	2
269	очень часто	1	2
270	должны быть	1	2
