N	3gram	Propp_Isto_6	FransuaR
1	для того чтобы	1	6
2	в том что	5	6
3	а также и	1	4
4	так же как	1	4
5	в том числе	1	4
6	как мы видели	2	4
7	потому что он	2	3
8	до сих пор	4	3
9	здесь не в	1	3
10	в другом месте	1	2
11	в одной из	1	2
12	с представлением о	2	2
13	мы находим в	1	2
14	том числе и	1	2
15	можно было бы	2	2
16	между человеком и	1	2
17	о том как	3	2
18	же как и	1	2
19	в данном случае	3	2
20	в то время	3	2
21	и др в	1	2
22	так как они	1	2
23	мы уже говорили	1	2
24	не может быть	3	2
25	можно сказать что	1	2
26	больше чем на	1	2
27	как бы в	1	2
28	друг с другом	1	2
29	здесь как и	1	2
30	том что в	2	1
31	что иное как	1	1
32	что с ним	1	1
33	по отношению к	2	1
34	мы обратимся к	1	1
35	на своем пути	2	1
36	сих пор не	1	1
37	еще и сейчас	1	1
38	очень часто в	1	1
39	его в свое	1	1
40	не поддается никакому	1	1
41	независимо от того	1	1
42	но это не	1	1
43	убежден в том	1	1
44	так например в	1	1
45	мы видели что	3	1
46	вместе с тем	3	1
47	нет места для	1	1
48	не похожи на	1	1
49	не могло быть	2	1
50	для этой цели	1	1
51	но вместе с	1	1
52	они есть в	1	1
53	но в это	1	1
54	по ту сторону	1	1
55	есть еще одна	1	1
56	есть не что	1	1
57	и некоторые другие	1	1
58	его связь с	1	1
59	не что иное	1	1
60	от того что	1	1
61	так и в	1	1
62	как и в	2	1
63	о том что	4	1
64	в главе о	1	1
65	не было ни	1	1
66	в какой-то степени	1	1
67	после того как	2	1
68	из этих двух	1	1
69	тем не менее	1	1
70	с представлениями о	5	1
71	через которую мы	1	1
72	так как он	2	1
73	что и в	2	1
74	этим объясняется что	3	1
75	как бы он	1	1
