N	2gram	Nazirov_Tv_2	FransuaR
1	и в	20	49
2	то есть	5	32
3	прежде всего	8	19
4	в его	10	18
5	и на	5	17
6	не только	13	17
7	и его	9	17
8	в этом	8	15
9	и не	9	15
10	в году	16	13
11	в них	1	13
12	только в	2	13
13	но и	8	13
14	во время	1	12
15	как и	6	11
16	как бы	11	11
17	в этой	5	10
18	вовсе не	2	10
19	в нем	3	9
20	для него	3	9
21	и др	3	9
22	все это	6	9
23	в романе	15	9
24	отношение к	1	8
25	смеха и	1	8
26	то же	7	7
27	все же	5	7
28	все эти	4	7
29	таким образом	10	7
30	как мы	1	7
31	один из	3	7
32	не может	7	7
33	мы уже	1	6
34	именно в	6	6
35	во всех	1	6
36	в истории	2	6
37	с их	1	6
38	смеха в	1	6
39	так и	6	6
40	и с	8	6
41	рядом с	2	6
42	но он	1	6
43	xviii века	2	6
44	в то	10	6
45	же время	7	6
46	в себя	1	6
47	в литературе	2	6
48	то что	3	6
49	в творчестве	5	6
50	так как	3	6
51	сказать что	1	6
52	с его	1	5
53	из этих	1	5
54	но не	5	5
55	при этом	8	5
56	в эту	1	5
57	в своей	6	5
58	никогда не	11	5
59	уже говорили	1	5
60	роль в	2	5
61	тот же	1	5
62	уже в	2	5
63	в начале	3	5
64	может быть	8	5
65	и потому	4	5
66	в основном	6	5
67	и до	1	4
68	жить и	1	4
69	и к	1	4
70	но в	4	4
71	в себе	3	4
72	лишь в	1	4
73	в жизни	1	4
74	в этих	1	4
75	и более	1	4
76	с ним	3	4
77	одна из	3	4
78	в области	1	4
79	году в	1	4
80	характер и	1	4
81	она была	1	4
82	с другой	2	4
83	этот момент	1	4
84	в известной	4	4
85	а в	4	4
86	тем что	3	4
87	смерти и	1	4
88	до сих	3	4
89	не было	2	4
90	и о	1	4
91	сих пор	3	4
92	том что	4	4
93	в духе	4	4
94	в своих	3	4
95	значение в	1	4
96	как на	1	4
97	человека и	3	3
98	связана с	1	3
99	в самом	3	3
100	своего развития	1	3
101	место в	3	3
102	и со	1	3
103	не был	1	3
104	точка зрения	2	3
105	менее всего	1	3
106	для которого	2	3
107	но прежде	2	3
108	и вот	1	3
109	в плане	3	3
110	можно было	1	3
111	а затем	3	3
112	и других	2	3
113	было бы	1	3
114	из них	2	3
115	ни в	1	3
116	несмотря на	1	3
117	мы видели	1	3
118	в г	1	3
119	на земле	1	3
120	направлен на	1	3
121	в одном	2	3
122	их в	2	3
123	даже в	1	3
124	в день	1	3
125	xix веке	2	3
126	только с	2	3
127	и это	3	3
128	в ее	2	3
129	культуры и	1	3
130	так в	2	3
131	в xix	2	3
132	известной мере	2	3
133	и вообще	2	3
134	в виду	1	3
135	века на	1	3
136	о том	5	3
137	века и	1	3
138	смех в	1	3
139	образов и	1	3
140	что он	6	3
141	мире и	1	3
142	с одной	1	3
143	не дает	1	3
144	и особенно	1	3
145	связан с	1	3
146	что для	1	3
147	превращается в	3	3
148	нужно сказать	1	3
149	связь с	2	3
150	в течение	1	3
151	в книге	1	3
152	но эти	2	3
153	в том	8	3
154	жизни в	3	3
155	другой стороны	2	3
156	как известно	2	2
157	одним из	3	2
158	перед лицом	1	2
159	по преимуществу	2	2
160	в какой-то	1	2
161	видеть в	1	2
162	и значение	1	2
163	со смертью	1	2
164	на мир	1	2
165	литературы и	1	2
166	еще не	5	2
167	он был	1	2
168	ту эпоху	1	2
169	это и	1	2
170	что они	4	2
171	в произведениях	2	2
172	же с	9	2
173	дает нам	1	2
174	средневекового человека	1	2
175	это был	3	2
176	литературы в	1	2
177	только то	1	2
178	думать что	1	2
179	на то	1	2
180	мы наблюдаем	1	2
181	как победа	1	2
182	на его	4	2
183	по словам	2	2
184	и еще	2	2
185	содержит в	1	2
186	так например	3	2
187	и за	1	2
188	в мире	5	2
189	должен был	1	2
190	автора и	1	2
191	по поводу	1	2
192	и без	2	2
193	в их	3	2
194	жизнь и	1	2
195	на фоне	1	2
196	он дает	1	2
197	точку зрения	2	2
198	и эти	1	2
199	что в	7	2
200	в устах	2	2
201	вплоть до	1	2
202	он еще	2	2
203	весь роман	2	2
204	ничего не	4	2
205	к ней	1	2
206	связи с	1	2
207	здесь же	1	2
208	могут быть	2	2
209	он видит	1	2
210	на основе	1	2
211	сочетается с	1	2
212	в пределах	1	2
213	в дальнейшем	4	2
214	особенно в	2	2
215	он направлен	1	2
216	еще в	1	2
217	другом месте	1	2
218	в другом	1	2
219	одного из	1	2
220	там же	9	2
221	во все	1	2
222	нуждается в	1	2
223	всего что	1	2
224	в ту	2	2
225	в формах	1	2
226	одной из	3	2
227	всяком случае	2	2
228	в конце	6	2
229	у него	6	2
230	в первую	1	2
231	и даже	5	2
232	и прежде	1	2
233	в предисловии	1	2
234	связано с	1	2
235	человек в	1	2
236	одну из	1	2
237	под влиянием	1	2
238	в связи	1	2
239	ключи к	1	2
240	для них	1	2
241	вместе с	3	2
242	так же	5	2
243	в меру	1	2
244	xix века	7	2
245	такого рода	1	2
246	о человеке	2	2
247	своего времени	1	2
248	здравого смысла	2	2
249	но это	5	2
250	перед смертью	1	2
251	под названием	1	2
252	вряд ли	1	2
253	пор еще	1	2
254	хотя и	4	2
255	и другие	1	2
256	метода в	1	2
257	в целях	1	2
258	более широкое	1	2
259	совершенно не	1	2
260	включает в	2	2
261	в противоположность	1	2
262	во всяком	2	2
263	этого романа	1	1
264	говорили о	1	1
265	кто бы	1	1
266	например в	5	1
267	с кем	1	1
268	самом деле	2	1
269	только потому	1	1
270	в котором	3	1
271	проникает в	2	1
272	он всегда	2	1
273	всегда на	1	1
274	с гуманистической	1	1
275	этот и	1	1
276	той же	1	1
277	из всех	1	1
278	г в	1	1
279	литературы но	1	1
280	еще на	1	1
281	это совершенно	1	1
282	уже после	2	1
283	до минимума	1	1
284	и стиль	1	1
285	роман в	1	1
286	своего имени	1	1
287	не вполне	1	1
288	христа на	1	1
289	как я	1	1
290	мы и	1	1
291	и величие	1	1
292	и он	2	1
293	всех сторон	1	1
294	человеке которая	1	1
295	знаем что	1	1
296	это действительно	1	1
297	в чем	4	1
298	из линий	1	1
299	в создании	1	1
300	зато их	1	1
301	характерная для	1	1
302	с последними	1	1
303	воспринимался в	1	1
304	в противовес	1	1
305	было очень	1	1
306	почти до	1	1
307	присутствует в	1	1
308	по отношению	3	1
309	и скорбь	2	1
310	взятая в	1	1
311	он вышел	1	1
312	им полную	1	1
313	так что	2	1
314	чем же	1	1
315	в одной	3	1
316	как в	4	1
317	стороны и	1	1
318	выпустил в	1	1
319	однако не	1	1
320	перед нами	1	1
321	и наконец	2	1
322	на улицах	1	1
323	есть его	1	1
324	в которой	2	1
325	с самого	1	1
326	в целом	6	1
327	всего романа	1	1
328	сливается с	1	1
329	бы с	1	1
330	романа это	1	1
331	бы не	2	1
332	или во	1	1
333	нами в	1	1
334	на площадях	1	1
335	так сказать	2	1
336	а более	1	1
337	главным образом	1	1
338	к миру	2	1
339	он не	3	1
340	же году	2	1
341	действительности и	1	1
342	в силу	1	1
343	том чтобы	1	1
344	влияние на	1	1
345	и по	2	1
346	и образах	1	1
347	в большой	1	1
348	резко отличает	1	1
349	жить в	1	1
350	однако все	1	1
351	в италии	1	1
352	что все	1	1
353	и дальше	1	1
354	об этом	4	1
355	построенная на	1	1
356	в будущее	1	1
357	вводит в	1	1
358	его в	3	1
359	входит в	1	1
360	первую очередь	1	1
361	это не	7	1
362	важно лишь	1	1
363	это одна	1	1
364	находит и	1	1
365	любовь к	1	1
366	м с	7	1
367	я считаю	1	1
368	самого смеха	1	1
369	и рядом	1	1
370	словам энгельса	1	1
371	в париже	1	1
372	в самую	1	1
373	сервантеса и	1	1
374	но лишь	1	1
375	с этой	3	1
376	всегда и	1	1
377	являются как	1	1
378	в развитии	1	1
379	очень важный	1	1
380	года и	4	1
381	для своих	1	1
382	в один	1	1
383	их на	1	1
384	не мог	1	1
385	его образ	1	1
386	литература и	1	1
387	но если	2	1
388	в женеве	1	1
389	таким же	1	1
390	в такой	2	1
391	в глубь	1	1
392	в первый	1	1
393	представление о	7	1
394	не учитывает	1	1
395	и народного	1	1
396	должны были	1	1
397	множество специальных	1	1
398	не менее	2	1
399	из области	1	1
400	образом и	1	1
401	не в	4	1
402	была не	1	1
403	том же	2	1
404	общественной жизни	1	1
405	что этот	2	1
406	и четко	1	1
407	где нет	2	1
408	и есть	2	1
409	она не	1	1
410	свободой и	1	1
411	он пытается	1	1
412	суждения о	1	1
413	с ребенком	1	1
414	не теряет	1	1
415	как о	2	1
416	означает что	1	1
417	дело в	1	1
418	первая часть	4	1
419	идее и	1	1
420	всей их	1	1
421	и имеет	1	1
422	и смеха	2	1
423	историческое лицо	1	1
424	он с	1	1
425	самой жизни	1	1
426	его болезни	1	1
427	текста и	1	1
428	это объясняется	1	1
429	из древнейших	1	1
430	я не	2	1
431	как она	1	1
432	у шекспира	1	1
433	такое понимание	1	1
434	потому что	7	1
435	же он	1	1
436	то этот	1	1
437	не столь	1	1
438	к читателю	1	1
439	однако это	2	1
440	и несколько	1	1
441	к себе	1	1
442	будущее в	1	1
443	не могут	1	1
444	с исключительной	1	1
445	и сам	5	1
446	он имел	1	1
447	потом с	1	1
448	для развития	1	1
449	смехом и	1	1
450	на кресте	1	1
451	к тому	1	1
452	что уже	1	1
453	указывает на	1	1
454	не есть	1	1
455	должен быть	1	1
456	не делает	1	1
457	романе в	1	1
458	смерти в	1	1
459	говорили что	1	1
460	в образе	3	1
461	во многом	2	1
462	большой литературе	1	1
463	во второй	1	1
464	его духовной	1	1
465	поэтому в	1	1
466	если бы	4	1
467	по мере	1	1
468	редуцированного смеха	1	1
469	образом в	1	1
470	о нем	1	1
471	и здесь	1	1
472	году и	1	1
473	всего человечества	1	1
474	в память	1	1
475	в различных	1	1
476	можно встретить	1	1
477	на точку	1	1
478	того или	1	1
479	а во	2	1
480	повестях и	1	1
481	человек был	1	1
482	и всякая	1	1
483	раньше чем	1	1
484	что и	1	1
485	и смеется	1	1
486	в бытовой	6	1
487	века то	1	1
488	не позволили	1	1
489	святых и	1	1
490	в художественной	1	1
491	в свете	3	1
492	и она	1	1
493	о своих	2	1
494	в лице	4	1
495	лазаря в	1	1
496	в сферу	1	1
497	к роману	3	1
498	года в	7	1
499	может относиться	1	1
500	и одновременно	1	1
501	он стал	1	1
502	мы видим	4	1
503	для себя	1	1
504	но ни	1	1
505	ясно что	1	1
506	была для	1	1
507	целом ряде	1	1
508	ахиллесову пяту	1	1
509	художественную литературу	1	1
510	наше время	2	1
511	в литературу	1	1
512	и ее	2	1
513	романа но	1	1
514	за которую	1	1
515	это основная	1	1
516	от одной	1	1
517	и событий	1	1
518	очень рано	1	1
519	и у	2	1
520	своего рода	3	1
521	этом что	1	1
522	в большинстве	1	1
523	он начинает	1	1
524	в виде	2	1
525	является не	1	1
526	мы знаем	1	1
527	и их	1	1
528	намеков на	1	1
529	и мотивов	1	1
530	не о	1	1
531	бытия и	1	1
532	известно что	2	1
533	дальше в	1	1
534	как раз	1	1
535	цитаты из	1	1
536	развития в	1	1
537	о своей	1	1
538	и сознание	1	1
539	а о	1	1
540	философию истории	1	1
541	к которому	2	1
542	элементов в	1	1
543	что не	3	1
544	его из	1	1
545	и люди	1	1
546	это прежде	2	1
547	на этот	2	1
548	более того	2	1
549	а не	6	1
550	и далее	2	1
551	только как	1	1
552	как ни	1	1
553	французской революции	1	1
554	а по	1	1
555	и шекспира	1	1
556	если не	4	1
557	за каждым	1	1
558	в частности	2	1
559	в честь	2	1
560	просветителей в	1	1
561	не знал	2	1
562	предисловии к	1	1
563	что за	1	1
564	романа в	1	1
565	реальные исторические	1	1
566	момент как	1	1
567	и двух	1	1
568	большое влияние	1	1
569	в терминах	4	1
570	т ii	2	1
571	человек с	1	1
572	на ранних	2	1
573	в церкви	1	1
574	он чувствует	1	1
575	над тем	1	1
576	т с	1	1
577	характера в	2	1
578	с образами	1	1
579	под знаком	1	1
580	вообще все	1	1
581	ранних стадиях	3	1
582	письме к	1	1
583	в наше	2	1
584	произведений и	1	1
585	это уже	2	1
586	этот образ	1	1
587	не является	3	1
588	и для	1	1
589	становятся в	1	1
590	темой смерти	1	1
591	и от	4	1
592	а все	1	1
593	это как	1	1
594	для нас	1	1
595	и события	1	1
596	находит свое	1	1
597	еще более	1	1
598	и ни	1	1
599	вообще в	1	1
600	и как	1	1
601	будто бы	1	1
602	для людей	1	1
603	природа человека	1	1
604	за этим	1	1
605	к самому	2	1
606	еще ничего	1	1
607	смеха не	1	1
608	как явления	1	1
609	с ними	2	1
610	первый раз	1	1
611	с ней	1	1
612	далее он	1	1
613	в свою	1	1
614	которым предстоит	1	1
615	или иного	1	1
616	отношению к	3	1
617	причин в	1	1
618	на это	1	1
619	эти слова	1	1
620	ii с	2	1
621	к этому	3	1
