N	2gram	Propp_Isto_2	Myshleni
1	и в	15	28
2	в том	6	28
3	то что	12	28
4	в этом	11	27
5	того что	3	24
6	потому что	9	22
7	том что	7	19
8	не может	5	19
9	таким образом	7	18
10	что он	24	18
11	только в	6	18
12	в силу	2	17
13	что в	12	17
14	не только	18	16
15	так же	13	15
16	может быть	17	13
17	сказать что	2	13
18	мы могли	2	12
19	и не	11	11
20	что мы	3	11
21	как бы	6	11
22	но не	2	10
23	по отношению	3	10
24	того чтобы	2	10
25	к тому	5	10
26	как мы	1	10
27	так как	14	10
28	но и	14	10
29	отношению к	3	10
30	было бы	5	9
31	в процессе	1	9
32	мы можем	8	9
33	в самом	1	8
34	мы видели	2	8
35	тем самым	2	8
36	никогда не	15	8
37	тем что	4	8
38	еще не	9	8
39	ребенка в	3	8
40	то же	10	7
41	в сущности	2	7
42	в которой	2	7
43	с самого	2	7
44	он не	8	7
45	в нем	7	7
46	показывает что	4	7
47	самого начала	2	7
48	можно было	5	7
49	мы видим	8	7
50	и других	1	7
51	там где	1	7
52	вместе с	7	7
53	как показывает	1	7
54	же как	5	6
55	мы не	3	6
56	и как	1	6
57	и к	1	6
58	как и	2	6
59	когда мы	2	6
60	приводит к	2	6
61	так и	5	6
62	и что	6	6
63	его в	10	6
64	так что	6	6
65	показывает исследование	1	6
66	в то	1	6
67	показать что	2	5
68	в зависимости	1	5
69	вопрос о	4	5
70	а другой	3	5
71	зависимости от	1	5
72	и на	4	5
73	но в	6	5
74	в этой	4	5
75	другой раз	2	5
76	на этой	2	5
77	с тем	9	5
78	того как	4	5
79	в разных	2	5
80	с другом	1	5
81	не могут	1	5
82	могут быть	2	5
83	в пределах	1	5
84	это не	2	5
85	в свете	2	5
86	содержится в	1	5
87	думается что	1	5
88	друг с	1	5
89	например в	2	4
90	и то	2	4
91	той же	2	4
92	мы имеем	15	4
93	я не	2	4
94	во всех	2	4
95	в одной	4	4
96	в той	1	4
97	с этим	5	4
98	в себе	4	4
99	на то	3	4
100	но если	3	4
101	он должен	2	4
102	установить что	3	4
103	знаем что	12	4
104	не в	7	4
105	нас к	1	4
106	что на	1	4
107	что при	5	4
108	на основе	1	4
109	связь между	1	4
110	что и	6	4
111	именно в	2	4
112	в качестве	3	4
113	мы знаем	11	4
114	которые в	1	4
115	в состоянии	3	4
116	друг друга	1	4
117	но что	1	4
118	только по	1	4
119	и следовательно	1	4
120	в частности	1	4
121	ко всем	1	4
122	к жизни	1	4
123	к понятию	1	4
124	они не	4	4
125	это и	1	3
126	за собой	1	3
127	с его	1	3
128	из этих	3	3
129	видели что	3	3
130	мы нашли	1	3
131	связи и	1	3
132	как в	5	3
133	от этого	1	3
134	представляет собой	5	3
135	остановиться на	1	3
136	на его	2	3
137	как оно	1	3
138	связанные с	1	3
139	при этом	4	3
140	одной и	1	3
141	и по	2	3
142	а по	1	3
143	развития на	1	3
144	должен был	3	3
145	в них	1	3
146	что такое	1	3
147	в их	3	3
148	всякий раз	1	3
149	и той	1	3
150	по себе	1	3
151	что их	1	3
152	только не	1	3
153	связи с	8	3
154	до того	1	3
155	лежит в	1	3
156	представляют собой	3	3
157	совершается в	2	3
158	в себя	3	3
159	мог бы	3	3
160	по мере	3	3
161	образом в	1	3
162	и здесь	9	3
163	до сих	6	3
164	в его	6	3
165	и только	2	3
166	один из	8	3
167	этот вопрос	1	3
168	это означает	1	3
169	и его	3	3
170	в нашей	2	3
171	а это	1	3
172	до конца	1	3
173	нуждается в	1	3
174	зависит от	2	3
175	а не	5	3
176	но как	1	3
177	как это	3	3
178	требует от	1	3
179	сих пор	7	3
180	в целом	1	3
181	в другой	4	3
182	мы должны	4	3
183	в системе	2	3
184	не знает	2	3
185	в силе	2	2
186	и вызывает	2	2
187	увидим ниже	4	2
188	самом деле	2	2
189	он может	1	2
190	которыми он	1	2
191	мы уже	6	2
192	принадлежит к	2	2
193	вместо того	2	2
194	себе что	1	2
195	он сам	1	2
196	наблюдается в	1	2
197	а только	1	2
198	к которой	1	2
199	что они	10	2
200	прежде всего	5	2
201	все же	9	2
202	когда он	3	2
203	и наконец	5	2
204	животных и	1	2
205	все эти	4	2
206	он делает	2	2
207	если он	1	2
208	но на	1	2
209	над ними	1	2
210	в обратном	1	2
211	ключ к	2	2
212	состоит в	2	2
213	к одному	1	2
214	этого вопроса	1	2
215	возрасте и	1	2
216	раньше чем	3	2
217	с этой	1	2
218	этим самым	1	2
219	в другом	9	2
220	была в	1	2
221	с другими	2	2
222	раз он	1	2
223	чем в	1	2
224	в высшей	1	2
225	он имеет	2	2
226	несмотря на	1	2
227	остается в	1	2
228	в этих	11	2
229	в своей	1	2
230	которого является	1	2
231	в котором	5	2
232	в которых	2	2
233	теперь обратимся	1	2
234	дает в	1	2
235	но это	4	2
236	но он	4	2
237	и более	2	2
238	что эта	2	2
239	не менее	1	2
240	она не	5	2
241	на котором	2	2
242	возраста в	1	2
243	быть поставлены	1	2
244	он мог	1	2
245	казалось бы	1	2
246	исследования мы	1	2
247	входят в	1	2
248	именно потому	1	2
249	у нас	1	2
250	к таким	2	2
251	приходит к	1	2
252	в совершенно	1	2
253	стоят в	1	2
254	этой стадии	2	2
255	что у	2	2
256	о связи	2	2
257	том как	1	2
258	с ним	1	2
259	вот почему	1	2
260	на вопрос	2	2
261	при котором	1	2
262	образом мы	1	2
263	я видел	1	2
264	представления о	5	2
265	но с	2	2
266	в новой	2	2
267	идет по	1	2
268	с ними	2	2
269	из которого	1	2
270	для всех	1	2
271	если мы	1	2
272	только на	1	2
273	является не	2	2
274	за ним	1	2
275	из них	2	2
276	в одном	5	2
277	у него	4	2
278	до лет	2	2
279	мы назвали	1	2
280	в других	3	2
281	с другой	2	2
282	к которому	5	2
283	и между	1	2
284	бы сейчас	1	2
285	и др	4	2
286	на ней	1	2
287	и непосредственно	1	2
288	ребенка и	2	2
289	в связи	5	2
290	в иной	5	2
291	верно что	1	2
292	по своему	1	2
293	по существу	2	2
294	этого слова	1	2
295	как только	1	2
296	этом случае	5	2
297	все это	3	2
298	если верно	1	2
299	для нас	4	2
300	но когда	1	2
301	от него	1	2
302	у них	1	2
303	не видит	3	2
304	хотя в	3	2
305	а в	12	2
306	другой стороны	2	2
307	из этого	1	2
308	ее в	2	2
309	видим в	1	2
310	и другие	4	2
311	оно совершается	1	2
312	для выяснения	1	1
313	сам по	1	1
314	задачи в	1	1
315	из его	1	1
316	что эти	4	1
317	едва ли	1	1
318	момент когда	2	1
319	и могут	1	1
320	еще остается	1	1
321	есть не	1	1
322	при анализе	1	1
323	огромную и	1	1
324	бы что	1	1
325	делать не	1	1
326	имеет свою	1	1
327	в детских	1	1
328	еще до	2	1
329	что иное	2	1
330	на другой	2	1
331	надо иметь	1	1
332	и он	1	1
333	как ему	1	1
334	иное как	2	1
335	но этого	1	1
336	самым определить	1	1
337	на самом	2	1
338	одном случае	2	1
339	не то	1	1
340	как показал	1	1
341	ответ на	1	1
342	не просто	2	1
343	друг от	1	1
344	из важнейших	1	1
345	отнюдь не	1	1
346	в центре	1	1
347	его на	2	1
348	пути в	2	1
349	как к	1	1
350	перед нами	2	1
351	кроме того	2	1
352	просто как	1	1
353	кто не	1	1
354	какому-нибудь предмету	1	1
355	и тот	1	1
356	его к	1	1
357	самое важное	1	1
358	в этот	1	1
359	не можем	1	1
360	и переход	1	1
361	привести к	3	1
362	как то	1	1
363	что это	6	1
364	он в	3	1
365	бы объяснить	1	1
366	им в	1	1
367	другом случае	1	1
368	нам как	1	1
369	как он	3	1
370	утверждалось что	1	1
371	что она	5	1
372	и бросил	2	1
373	было дать	1	1
374	же именно	1	1
375	пор мы	2	1
376	но вместе	1	1
377	эта аналогия	1	1
378	в нее	2	1
379	конца и	1	1
380	но все	5	1
381	и за	1	1
382	и может	2	1
383	они должны	4	1
384	затем уже	1	1
385	об этом	11	1
386	связанных с	1	1
387	и с	4	1
388	входит в	1	1
389	это было	1	1
390	приходит в	1	1
391	ни в	2	1
392	не ясно	1	1
393	но уже	1	1
394	это положение	1	1
395	далеко не	1	1
396	он действительно	1	1
397	но все-таки	1	1
398	этим и	1	1
399	он и	3	1
400	сами собой	1	1
401	ведет к	1	1
402	стороны с	1	1
403	обратимся к	2	1
404	всех этих	3	1
405	переносится в	1	1
406	во время	2	1
407	и установить	1	1
408	поставлены в	1	1
409	остается только	1	1
410	это делает	1	1
411	еще нет	1	1
412	прийти к	1	1
413	не столько	2	1
414	представление о	2	1
415	оказывается что	2	1
416	в отличие	1	1
417	от его	1	1
418	бы показать	1	1
419	последовательности в	1	1
420	как одна	1	1
421	оно должно	1	1
422	начнем с	1	1
423	играть в	1	1
424	однако не	1	1
425	тем не	1	1
426	надо сказать	1	1
427	их в	2	1
428	даже в	1	1
429	случае мы	2	1
430	и очень	1	1
431	на один	2	1
432	приведенный выше	1	1
433	вещи не	1	1
434	но они	4	1
435	как можно	1	1
436	этого же	1	1
437	стадии развития	1	1
438	одна из	2	1
439	к этим	1	1
440	это всегда	1	1
441	которого он	1	1
442	и именно	2	1
443	дело не	4	1
444	этого явления	1	1
445	при наличии	1	1
446	этих двух	1	1
447	другие авторы	1	1
448	что самое	1	1
449	часто бывает	1	1
450	тогда она	1	1
451	в наше	1	1
452	видим что	5	1
453	которого еще	1	1
454	нам важно	2	1
455	когда ему	2	1
456	каждый день	1	1
457	в каком	1	1
458	мы встречаем	1	1
459	детей в	8	1
460	очень часто	4	1
461	что животное	1	1
462	человека в	2	1
463	его за	1	1
464	представляют для	1	1
465	они и	1	1
466	в самых	1	1
467	которой она	1	1
468	на это	1	1
469	для дальнейшего	1	1
470	состоят в	1	1
471	и это	3	1
472	и стали	2	1
473	и о	1	1
474	как происходит	1	1
475	от друга	1	1
476	связи со	1	1
477	появляется в	1	1
478	без всякого	1	1
479	подобно тому	3	1
480	тот не	1	1
481	не мог	3	1
482	и когда	2	1
483	здесь он	1	1
484	когда его	1	1
485	подойти к	2	1
486	является в	1	1
487	по линии	1	1
488	находится в	2	1
489	уже сейчас	1	1
490	происходит иначе	1	1
491	о том	3	1
492	это вполне	1	1
493	его очень	1	1
494	в глаза	2	1
495	после того	3	1
496	что его	1	1
497	приводят нас	1	1
498	что происходит	2	1
499	к нему	5	1
500	доходит до	1	1
501	можем установить	1	1
502	вся эта	1	1
503	которые мы	1	1
504	и под	1	1
505	нас остановиться	1	1
506	что же	1	1
507	и можно	1	1
508	тот момент	2	1
509	в середине	1	1
510	не знаю	1	1
511	он еще	1	1
512	делает это	1	1
513	что здесь	4	1
514	но так	1	1
515	на которой	2	1
516	в двух	1	1
517	тот же	1	1
518	мы увидим	8	1
519	по данному	1	1
520	во всем	1	1
521	к нашему	1	1
522	в прошлом	1	1
523	который в	1	1
524	одних и	1	1
525	и ее	2	1
526	вопрос об	1	1
527	с одной	4	1
528	именно на	1	1
529	с которыми	1	1
530	в эти	1	1
531	это показывает	1	1
532	уже не	1	1
533	дает ему	2	1
534	его и	4	1
535	дом в	2	1
536	и их	2	1
537	стадию как	1	1
538	слова в	2	1
539	как их	1	1
540	быть установлены	1	1
541	вовсе не	1	1
542	с переходом	1	1
543	и символических	1	1
544	отличие от	1	1
545	в руки	2	1
546	параллельно с	1	1
547	в очень	3	1
548	этот момент	1	1
549	нужно было	1	1
550	ребенок при	1	1
551	она лежит	1	1
552	говорили что	2	1
553	и из	2	1
554	не раньше	2	1
555	что можно	1	1
556	нельзя сказать	1	1
557	оно будет	1	1
558	здесь в	2	1
559	а с	2	1
560	образом эта	1	1
561	может иметь	1	1
562	явление которое	1	1
563	она вполне	1	1
564	а на	1	1
565	материал в	2	1
566	на весь	1	1
567	увидим в	1	1
568	одну из	1	1
569	как видно	1	1
570	о чем	1	1
571	мы поймем	1	1
572	стоит в	3	1
573	брат и	1	1
574	и во	1	1
575	эти слова	3	1
576	если этот	1	1
577	бросил в	1	1
578	особого исследования	1	1
579	к самому	1	1
580	к своему	1	1
581	одной стороны	3	1
582	что за	1	1
583	смысле этого	2	1
584	утверждая что	1	1
585	тому как	3	1
586	в тех	2	1
587	происходит в	2	1
588	в тот	2	1
589	отдельности и	1	1
590	значит что	1	1
591	который он	1	1
592	в это	1	1
593	делает он	2	1
594	данному вопросу	1	1
595	на пути	1	1
596	в истории	1	1
597	место на	1	1
598	в основном	2	1
599	весь ход	1	1
600	поэтому что	1	1
601	внутри которой	1	1
602	которые были	2	1
603	становится ясным	2	1
604	на одной	1	1
605	в более	1	1
606	в следующей	1	1
607	при таком	1	1
608	то можно	1	1
609	в результате	1	1
610	это как	1	1
611	как она	4	1
612	особого рода	1	1
613	бы он	1	1
614	то о	1	1
615	главным образом	2	1
616	не должен	4	1
617	только с	2	1
618	не случайное	1	1
619	дома но	1	1
620	но всегда	1	1
621	должен быть	1	1
622	вопрос как	1	1
623	в свою	1	1
624	из тех	1	1
625	и становятся	1	1
626	и нашли	1	1
627	функций но	1	1
628	не что	2	1
629	в отдельности	1	1
630	есть и	2	1
631	только о	1	1
632	есть то	1	1
633	самое что	1	1
634	брат это	1	1
635	к этому	1	1
636	точно так	6	1
