N	2gram	Bakhtin_Fr_5	Literetu
1	а не	4	20
2	и в	45	19
3	может быть	2	17
4	своего рода	4	13
5	то же	11	12
6	и не	15	11
7	как и	10	10
8	в том	10	10
9	и т.п	16	10
10	но и	10	10
11	в этом	14	9
12	в то	11	9
13	в мире	1	9
14	же время	9	9
15	не может	5	9
16	не только	14	8
17	и даже	4	8
18	слова и	2	7
19	том что	7	7
20	так и	6	7
21	и т.д	2	7
22	то что	2	7
23	и на	5	6
24	в себе	1	6
25	при этом	2	6
26	не менее	3	6
27	себя в	1	6
28	в году	3	5
29	столь же	1	5
30	но не	4	5
31	конечном счете	1	5
32	он не	6	5
33	одна из	1	5
34	так в	2	5
35	в конечном	1	5
36	в качестве	2	5
37	для всех	3	5
38	у нас	1	5
39	на фоне	2	5
40	то есть	25	5
41	того что	3	5
42	вместе с	3	5
43	мы не	4	4
44	того же	3	4
45	по отношению	1	4
46	в рамках	1	4
47	человека в	1	4
48	для него	3	4
49	точки зрения	4	4
50	в поэме	1	4
51	не в	7	4
52	даже в	2	4
53	в области	1	4
54	в ней	8	4
55	еще в	2	4
56	тех кто	1	4
57	в его	13	4
58	один из	2	4
59	не случайно	1	4
60	тем что	1	4
61	прежде всего	10	4
62	в частности	1	4
63	жизни в	2	4
64	жизни и	8	4
65	что в	12	4
66	одним из	5	3
67	тем же	1	3
68	в сущности	4	3
69	как я	1	3
70	и он	3	3
71	во всех	13	3
72	право на	10	3
73	в этой	6	3
74	в нем	10	3
75	перестает быть	2	3
76	такой же	4	3
77	в их	4	3
78	права на	2	3
79	с точки	2	3
80	вплоть до	2	3
81	не столько	2	3
82	никогда не	1	3
83	ничего не	4	3
84	сознания в	1	3
85	по земле	1	3
86	и его	13	3
87	этот путь	2	3
88	данном случае	2	3
89	в себя	5	3
90	всей своей	1	3
91	и с	10	3
92	в другом	3	3
93	но с	1	3
94	в поэзии	3	3
95	а в	4	3
96	так как	6	3
97	этом отношении	5	3
98	и др	8	3
99	и жизни	2	3
100	в данном	2	3
101	а именно	2	3
102	по существу	3	3
103	но это	5	3
104	в начале	2	3
105	и для	3	3
106	обращается к	1	3
107	и как	5	3
108	что он	6	3
109	о себе	1	3
110	отношению к	1	3
111	как на	4	3
112	ту же	2	2
113	внутренней свободы	2	2
114	же как	4	2
115	и до	2	2
116	и за	2	2
117	поэзии и	1	2
118	той же	4	2
119	из своих	2	2
120	с ее	5	2
121	к своему	1	2
122	но как	1	2
123	если в	2	2
124	в истории	2	2
125	все же	2	2
126	и наконец	2	2
127	и к	5	2
128	но в	14	2
129	то в	1	2
130	в целом	2	2
131	идут в	1	2
132	как он	3	2
133	о которой	1	2
134	и сам	1	2
135	на этом	5	2
136	в каждом	2	2
137	а затем	1	2
138	в жизни	1	2
139	но уже	1	2
140	в них	6	2
141	с тем	2	2
142	а за	1	2
143	он и	3	2
144	и еще	1	2
145	как бы	12	2
146	и без	2	2
147	мысли и	6	2
148	что я	1	2
149	тем не	1	2
150	не по	1	2
151	в основе	4	2
152	жизни на	1	2
153	лишь его	1	2
154	для того	6	2
155	то как	1	2
156	еще не	1	2
157	ко всему	2	2
158	для этого	1	2
159	о том	4	2
160	и что	2	2
161	а также	4	2
162	а потому	1	2
163	и только	2	2
164	было бы	2	2
165	и одновременно	3	2
166	тот же	1	2
167	одной из	5	2
168	друг друга	1	2
169	потому что	7	2
170	свидетельствует о	1	2
171	из них	1	2
172	одно из	2	2
173	ведь это	2	2
174	в одном	3	2
175	в конце	7	2
176	что и	7	2
177	вовсе не	8	2
178	граница между	1	2
179	при всей	1	2
180	у него	4	2
181	как раз	5	2
182	я вижу	1	2
183	наконец в	1	2
184	себя и	2	2
185	что не	1	2
186	выше и	1	2
187	не было	3	2
188	до конца	1	2
189	него не	2	2
190	мира в	1	2
191	как это	4	2
192	жизни а	1	2
193	над ним	1	2
194	к жизни	1	2
195	под названием	2	2
196	при всем	1	2
197	хотя бы	2	2
198	с ним	5	2
199	не знает	1	2
200	в свое	1	2
201	он на	1	2
202	том числе	4	2
203	с новыми	1	1
204	совершенно справедливо	1	1
205	с жизнью	1	1
206	это и	5	1
207	здесь и	5	1
208	в строгом	1	1
209	из трех	1	1
210	он знает	2	1
211	как мы	8	1
212	что уже	1	1
213	он как	1	1
214	с молоком	1	1
215	ему в	1	1
216	нам о	2	1
217	не от	1	1
218	над врагом	1	1
219	он был	7	1
220	за это	1	1
221	в чем	2	1
222	художественном творчестве	1	1
223	истории в	1	1
224	самом деле	5	1
225	не перестает	1	1
226	свою жизнь	1	1
227	с врагом	1	1
228	он пишет	1	1
229	отличие от	2	1
230	и будет	1	1
231	он уверен	1	1
232	и свои	1	1
233	за пределы	1	1
234	относится к	2	1
235	это самое	1	1
236	более чем	1	1
237	общего с	1	1
238	как в	3	1
239	о жизни	1	1
240	есть в	3	1
241	когда он	2	1
242	победы над	1	1
243	что по	1	1
244	это тоже	1	1
245	и своего	1	1
246	самом начале	1	1
247	и свою	1	1
248	этой цели	1	1
249	от этого	2	1
250	в этот	2	1
251	где все	1	1
252	в самом	4	1
253	что это	2	1
254	все эти	5	1
255	еще один	2	1
256	стар и	1	1
257	но он	3	1
258	на то	1	1
259	этот день	1	1
260	эти и	1	1
261	а скорее	1	1
262	но именно	2	1
263	всех этих	6	1
264	же это	1	1
265	этой книге	1	1
266	как одной	1	1
267	и вот	3	1
268	никак не	1	1
269	игра со	2	1
270	на земле	1	1
271	и по	1	1
272	образа и	1	1
273	ни был	1	1
274	таким образом	8	1
275	в вечности	1	1
276	им как	1	1
277	со всеми	5	1
278	жизни для	1	1
279	его не	4	1
280	в ход	1	1
281	от земли	2	1
282	на протяжении	1	1
283	это не	3	1
