N	2gram	Vygotskiy__5	Formalny
1	и не	12	30
2	вовсе не	2	28
3	и в	16	27
4	может быть	9	25
5	не может	18	24
6	так и	7	21
7	и его	3	19
8	в этом	25	18
9	таким образом	19	18
10	а не	10	17
11	самом деле	3	16
12	точки зрения	18	16
13	то же	8	15
14	в нем	7	15
15	в процессе	13	15
16	между ними	1	15
17	на самом	1	14
18	как и	8	14
19	с точки	9	14
20	не в	6	12
21	если бы	8	12
22	в самом	4	11
23	в жизни	2	11
24	и от	2	11
25	не могут	4	10
26	место в	1	10
27	но и	6	10
28	в действительности	3	9
29	не только	16	9
30	лишь в	1	9
31	как его	1	9
32	так как	16	9
33	так же	15	9
34	с помощью	10	8
35	как бы	5	8
36	при этом	4	8
37	входит в	1	8
38	ни в	1	8
39	как мы	10	8
40	в пределах	4	8
41	только в	10	8
42	как раз	1	8
43	то что	26	8
44	и все	1	8
45	что в	16	8
46	тем же	1	7
47	с тем	3	7
48	не менее	3	7
49	потому что	21	7
50	его в	2	7
51	между тем	3	7
52	в его	11	7
53	в том	18	7
54	если мы	7	7
55	там где	1	7
56	все это	2	7
57	совершенно не	2	7
58	в то	5	7
59	здесь и	1	6
60	еще не	4	6
61	и понимания	1	6
62	но в	6	6
63	все эти	4	6
64	в своей	2	6
65	и ее	1	6
66	всяком случае	1	6
67	все время	1	6
68	было бы	10	6
69	что он	25	6
70	с другой	4	6
71	более того	1	6
72	вместе с	4	6
73	в данном	1	6
74	все же	3	6
75	и для	1	6
76	бы в	4	6
77	хотя бы	5	6
78	в своих	2	6
79	во всяком	2	6
80	в зависимости	2	5
81	зависимости от	2	5
82	но не	10	5
83	в истории	2	5
84	в одной	1	5
85	независимо от	1	5
86	что именно	1	5
87	в единстве	2	5
88	так сказать	1	5
89	в каждом	1	5
90	того чтобы	17	5
91	сводится к	1	5
92	в направлении	1	5
93	если же	1	5
94	в ней	2	5
95	что они	5	5
96	никогда не	5	5
97	в плоскости	2	5
98	говорит он	2	5
99	же правом	3	5
100	связи с	3	5
101	и их	4	5
102	между которыми	1	5
103	и между	2	5
104	тем что	5	5
105	и потому	2	5
106	тому как	4	5
107	что же	1	5
108	не является	5	5
109	в результате	4	5
110	другой стороны	2	5
111	не есть	4	4
112	мы не	3	4
113	быть понято	1	4
114	он был	1	4
115	бы то	1	4
116	направлении к	1	4
117	как в	5	4
118	и как	3	4
119	в целом	4	4
120	и те	1	4
121	в корне	2	4
122	подобно тому	4	4
123	в ее	1	4
124	в слове	1	4
125	мы знаем	3	4
126	том что	15	4
127	по себе	7	4
