N	2gram	Berdyaev_M_2	Psycholo
1	то что	5	44
2	и в	46	33
3	в этом	20	28
4	и что	2	25
5	как бы	8	25
6	все время	2	24
7	потому что	12	24
8	для того	5	23
9	том что	4	22
10	того чтобы	4	22
11	может быть	21	22
12	что в	4	21
13	в том	3	21
14	о том	3	20
15	что он	7	20
16	только что	1	15
17	что это	6	13
18	так же	6	13
19	и не	18	13
20	все это	1	13
21	сказать что	3	13
22	самом деле	1	12
23	в самом	5	12
24	было бы	1	12
25	к тому	5	12
26	и все	5	12
27	так как	8	12
28	он не	10	11
29	что все	5	11
30	говорит что	2	10
31	на то	1	10
32	что она	5	10
33	если бы	3	10
34	в трагедии	3	10
35	в его	5	10
36	не может	15	10
37	то же	5	9
38	в этой	7	9
39	и если	2	9
40	по себе	2	9
41	в конце	5	8
42	как будто	2	8
43	для этого	4	8
44	вместе с	2	8
45	в своем	8	7
46	раз в	1	7
47	не только	18	7
48	в нем	22	7
49	так что	2	7
50	и только	1	7
51	до конца	4	7
52	когда он	1	7
53	на самом	1	6
54	в сущности	2	6
55	в ней	11	6
56	что они	3	6
57	все эти	1	6
58	в себе	10	6
59	после этого	1	6
60	и вот	5	6
61	точки зрения	2	6
62	всякий раз	1	6
63	но он	11	6
64	тому что	4	6
65	в самой	1	6
66	это не	5	6
67	мы видим	2	6
68	у него	22	6
69	а не	13	6
70	мы должны	1	6
71	как на	1	6
72	это и	3	5
73	мы не	1	5
74	в целом	1	5
75	и на	3	5
76	с этим	1	5
77	целый ряд	1	5
78	и как	1	5
79	как он	3	5
80	как и	13	5
81	никогда не	18	5
82	и его	5	5
83	и это	5	5
84	с ним	3	5
85	в какой	1	5
86	связь с	1	5
87	из этого	1	5
88	и есть	8	4
89	той же	3	4
90	в которой	2	4
91	я не	5	4
92	не то	1	4
93	не будет	3	4
94	с тем	1	4
95	и уже	1	4
96	для чего	3	4
97	в своей	5	4
98	как все	1	4
99	с точки	1	4
100	а в	2	4
101	у нас	11	4
102	что у	4	4
103	можно было	2	4
104	жизнь и	4	4
105	об этом	1	4
106	того что	6	4
107	только в	3	4
108	себя в	4	4
109	в жизни	4	4
110	и других	2	4
111	никто не	1	4
112	по поводу	1	4
113	что не	2	4
114	с этой	1	4
115	что действие	1	4
116	жизни и	6	4
117	ее в	2	4
118	это в	1	4
119	к этому	1	4
120	же как	3	3
121	и за	2	3
122	самое замечательное	1	3
123	это совершенно	1	3
124	что если	1	3
125	говорить о	1	3
126	и он	11	3
127	к которой	3	3
128	сама по	1	3
129	конце концов	1	3
130	как в	7	3
131	увидим что	2	3
132	от этого	2	3
133	та же	10	3
134	из этой	2	3
135	на этом	2	3
136	его в	3	3
137	ни в	3	3
138	этого слова	1	3
139	должно быть	2	3
140	но если	1	3
141	в которых	1	3
142	в дневнике	2	3
143	их в	1	3
144	от начала	1	3
145	она не	8	3
146	в основе	2	3
147	в самых	1	3
148	и для	7	3
149	нет ни	2	3
150	он видит	1	3
151	в пределах	1	3
152	в мире	7	3
153	так и	4	3
154	и здесь	6	3
155	которой мы	1	3
156	что и	4	3
157	вслед за	1	3
158	в уста	1	3
159	был бы	1	3
160	не для	3	3
161	из нее	1	3
162	этой трагедии	1	3
163	тем что	3	3
164	бы это	1	3
165	до сих	3	3
166	но и	15	3
167	не было	11	3
168	видит в	1	3
169	в той	1	3
170	смысле этого	1	3
171	да и	2	3
172	сих пор	3	3
173	тот же	2	3
174	бы его	2	3
175	к этой	1	3
176	в своих	3	3
177	нем нет	2	2
178	также и	4	2
179	сам по	2	2
180	и то	1	2
181	он может	1	2
182	между двумя	1	2
183	почти всегда	1	2
184	все те	1	2
185	с таким	2	2
186	принадлежит к	2	2
187	и ее	1	2
188	для нашей	2	2
189	пути которые	1	2
190	не был	2	2
191	с его	4	2
192	во всех	2	2
193	и всякий	1	2
194	себе и	2	2
195	она есть	2	2
196	что нет	3	2
197	не в	9	2
198	и к	7	2
199	толстого в	1	2
200	в каком-то	1	2
201	в действительности	2	2
202	но в	10	2
203	тому как	2	2
204	бы и	5	2
205	бы не	2	2
206	думать что	4	2
207	если он	2	2
208	одной и	2	2
209	под конец	1	2
210	что ни	1	2
211	может понять	1	2
212	в нее	1	2
213	то чтобы	1	2
214	на все	3	2
215	вот например	1	2
216	в них	3	2
217	тяжелое и	1	2
218	но вся	1	2
219	всю жизнь	3	2
220	он знает	1	2
221	которую он	1	2
222	человеческой природы	7	2
223	можно найти	1	2
224	в такой	3	2
225	в котором	1	2
226	что всякий	3	2
227	место в	2	2
228	вопрос о	6	2
229	и той	2	2
230	другом и	1	2
231	еще иметь	1	2
232	с необычайной	1	2
233	в русской	6	2
234	не имеет	4	2
235	не по	1	2
236	и именно	1	2
237	во всем	5	2
238	только с	3	2
239	не потому	1	2
240	перед ним	4	2
241	но все	1	2
242	чтобы сделать	1	2
243	лежит в	1	2
244	и другим	1	2
245	мысли о	1	2
246	могли бы	1	2
247	к такому	1	2
248	в ее	1	2
249	что такой	1	2
250	быть его	1	2
251	на нее	1	2
252	те же	5	2
253	и с	3	2
254	в последней	2	2
255	в словах	1	2
256	ничего не	2	2
257	и та	2	2
258	с гениальной	2	2
259	не надо	2	2
260	и она	3	2
261	один из	5	2
262	отца и	1	2
263	мы увидим	2	2
264	ли он	1	2
265	верно и	1	2
266	за ней	1	2
267	связи с	2	2
268	уже в	2	2
269	ни одного	2	2
270	не все	1	2
271	его и	1	2
272	много раз	2	2
273	дело и	1	2
274	не хотел	2	2
275	к самому	2	2
276	на примере	1	2
277	с другой	1	2
278	а с	1	2
279	прежде всего	12	2
280	была бы	1	2
281	ее на	1	2
282	одна и	3	2
283	и ложное	1	2
284	материал и	1	2
285	ни на	1	2
286	и потому	7	2
287	с такой	1	2
288	он ведет	1	2
289	чтобы заставить	1	2
290	на одной	1	2
291	и от	3	2
292	его не	2	2
293	ее и	2	2
294	хотя бы	7	2
295	все они	1	2
296	и эта	2	2
297	этого события	1	2
298	те которые	3	2
299	которых не	1	1
300	кровью и	1	1
301	который должен	2	1
302	от этой	2	1
303	в обычном	2	1
304	он считает	2	1
305	не имевший	1	1
306	человека и	7	1
307	связана с	7	1
308	того же	1	1
309	на деле	4	1
310	из самых	1	1
311	к другому	3	1
312	не хочет	1	1
313	и чрезвычайно	1	1
314	не имеют	2	1
315	от которых	1	1
316	когда это	1	1
317	есть не	5	1
318	своей страстной	1	1
319	на внешние	1	1
320	не была	1	1
321	что иное	3	1
322	требует от	1	1
323	привести и	1	1
324	решение вопроса	1	1
325	во мне	1	1
326	о боге	1	1
327	иное как	3	1
328	тем как	1	1
329	так для	1	1
330	друг к	5	1
331	из трагедии	1	1
332	они должны	1	1
333	признать что	1	1
334	нет не	1	1
335	значение и	1	1
336	если в	1	1
337	по отношению	2	1
338	менее всего	3	1
339	цели которая	1	1
340	органической связи	1	1
341	когда тот	1	1
342	посторонней силы	1	1
343	за пределы	1	1
344	я только	1	1
345	которое послужило	1	1
346	которые не	1	1
347	более чем	2	1
348	себя за	1	1
349	независимо от	1	1
350	как к	2	1
351	такого рода	2	1
352	нельзя было	2	1
353	есть что-то	4	1
354	же должно	1	1
355	и всецело	1	1
356	вопросом о	1	1
357	то особенное	1	1
358	такой связи	1	1
359	к отрицанию	5	1
360	поэтому он	2	1
361	со своей	1	1
362	из жизни	1	1
363	нее он	1	1
364	формы в	1	1
365	все так	1	1
366	в нашем	7	1
367	или во	1	1
368	не оставляет	1	1
369	но без	1	1
370	он думает	1	1
371	что ничего	1	1
372	только один	1	1
373	говорят о	1	1
374	и те	2	1
375	эту мысль	1	1
376	на его	2	1
377	он должен	1	1
378	есть та	1	1
379	что нужно	1	1
380	и сам	1	1
381	наших глазах	1	1
382	в плане	1	1
383	подобно тому	2	1
384	может существовать	1	1
385	как момент	1	1
386	наконец его	1	1
387	для всякой	1	1
388	себя еще	1	1
389	тем в	1	1
390	в другом	1	1
391	нем есть	6	1
392	была в	1	1
393	к другу	5	1
394	в глубине	3	1
395	он же	3	1
396	она и	1	1
397	пребывает в	1	1
398	может нас	1	1
399	эту тему	1	1
400	человека мы	1	1
401	это имело	1	1
402	народа и	4	1
403	перед собой	1	1
404	в этих	2	1
405	для него	18	1
406	но что	1	1
407	привело к	1	1
408	другим и	2	1
409	что такое	1	1
410	как сама	1	1
411	и без	1	1
412	во времена	1	1
413	она в	1	1
414	жизнь без	1	1
415	не от	2	1
416	тому который	1	1
417	от его	2	1
418	ответить на	1	1
419	ее он	1	1
420	значение для	1	1
421	одном из	1	1
422	его жизнь	1	1
423	против него	1	1
424	которые в	2	1
425	и более	1	1
426	не могли	1	1
427	его до	2	1
428	любви и	3	1
429	что есть	2	1
430	в отношении	5	1
431	но они	1	1
432	чему эти	1	1
433	все три	1	1
434	этого нужно	1	1
435	все мы	1	1
436	тогда когда	2	1
437	уже из	1	1
438	правда в	2	1
439	того как	3	1
440	к этим	1	1
441	тогда и	1	1
442	не производит	1	1
443	на самый	1	1
444	же его	1	1
445	и всегда	3	1
446	закон и	1	1
447	или как	1	1
448	показывает как	1	1
449	к концу	1	1
450	к ней	2	1
451	своей природе	1	1
452	он хочет	3	1
453	не убивал	2	1
454	столкновение двух	1	1
455	она написана	1	1
456	в сознании	1	1
457	до того	1	1
458	слова о	1	1
459	что вопрос	1	1
460	не до	2	1
461	что на	1	1
462	стоит перед	1	1
463	двумя противоположными	1	1
464	одни как	1	1
465	силы этот	1	1
466	бы он	1	1
467	души все	1	1
468	должен быть	4	1
469	все точно	1	1
470	но по	1	1
471	как не	1	1
472	всего этого	1	1
473	не могу	6	1
474	личности и	2	1
475	любви со	2	1
476	мысль о	2	1
477	на той	1	1
478	дано в	1	1
479	в величайшем	2	1
480	как с	1	1
481	не выдерживают	1	1
482	с собой	2	1
483	этого как	1	1
484	начала и	1	1
485	и каждый	1	1
486	чем все	1	1
487	она была	1	1
488	жизнь это	1	1
489	ничего подобного	3	1
490	но у	1	1
491	он сам	6	1
492	он хотел	1	1
493	это обычно	1	1
494	жизни которое	1	1
495	быть в	1	1
496	на их	1	1
497	как ее	2	1
498	она всегда	1	1
499	на наших	1	1
500	и который	1	1
501	а также	1	1
502	может не	1	1
503	происходит не	1	1
504	сознания что	1	1
505	она означает	2	1
506	это была	2	1
507	и во	3	1
508	в природе	1	1
509	он берет	1	1
510	все в	1	1
511	к нему	2	1
512	на протяжении	1	1
513	которых они	1	1
514	быть ее	1	1
515	его с	2	1
516	делает в	1	1
517	это лишь	2	1
518	слова для	1	1
519	ней все	1	1
520	эта двойственность	1	1
521	но так	1	1
522	которое было	2	1
523	но с	2	1
524	совсем не	5	1
525	но ни	1	1
526	как толстой	1	1
527	в стороне	1	1
528	с какой-то	1	1
529	между тем	2	1
530	за себя	1	1
531	бы ни	1	1
532	но под	1	1
533	бы одного	1	1
534	же и	2	1
535	есть в	3	1
536	это остается	1	1
537	и у	1	1
538	правду жизни	1	1
539	не из	1	1
540	он принадлежит	1	1
541	не так	3	1
542	себе в	2	1
543	он весь	1	1
544	лет но	1	1
545	моментов в	1	1
546	это верно	1	1
547	от тех	1	1
548	и страстной	1	1
549	люди вдруг	1	1
550	и никогда	3	1
551	тема эта	1	1
552	в любви	8	1
553	он один	1	1
554	тут у	2	1
555	это будет	1	1
556	были бы	2	1
557	как личности	1	1
558	себе всю	1	1
559	с другим	3	1
560	силы но	1	1
561	к которому	3	1
562	во второй	1	1
563	мы еще	2	1
564	себя и	3	1
565	соединение и	1	1
566	превращается в	2	1
567	может жить	1	1
568	и своего	2	1
569	с которым	3	1
570	послужило поводом	1	1
571	вопрос можно	1	1
572	они как	1	1
573	его собственной	1	1
574	и своим	2	1
575	него не	1	1
576	на которые	1	1
577	к матери	2	1
578	нигде не	1	1
579	и об	1	1
580	он изображает	1	1
581	этого холодного	1	1
582	жизни который	1	1
583	приводит в	1	1
584	в жизнь	1	1
585	что за	2	1
586	на эту	1	1
587	что весь	1	1
588	это есть	2	1
589	и искусства	1	1
590	чем наши	1	1
591	самого себя	4	1
592	отношению к	2	1
593	сам не	2	1
594	смысл в	1	1
595	во власти	6	1
596	но это	8	1
597	отличается от	1	1
598	в чем	3	1
599	но для	2	1
600	и всю	1	1
601	за его	1	1
602	которых он	1	1
603	в окончательном	1	1
604	формы и	1	1
605	это можно	1	1
606	что кроме	1	1
607	думает что	1	1
608	которого нет	1	1
609	человек и	2	1
610	вот это	1	1
611	соединяются в	1	1
612	из себя	1	1
613	бы в	2	1
614	которое должно	1	1
615	эти разговоры	1	1
616	убил его	1	1
617	все остальные	1	1
618	есть уже	4	1
619	могу поверить	1	1
620	человека не	4	1
621	от всякого	1	1
622	жизни в	3	1
623	только можно	2	1
624	нет ничего	3	1
625	а о	1	1
626	в свою	4	1
627	народом в	1	1
628	это все	2	1
629	с ней	1	1
630	не быть	1	1
631	него нет	5	1
632	своего отца	1	1
633	по которой	1	1
634	не что	3	1
635	анной карениной	1	1
636	на практике	1	1
637	это так	1	1
638	а может	1	1
