N	2gram	Bakhtin_Fr_2	Istorich
1	и в	49	26
2	так как	6	18
3	мы имеем	1	14
4	никогда не	5	13
5	потому что	1	13
6	и на	17	12
7	в этом	15	12
8	таким образом	7	12
9	в том	3	12
10	что в	2	12
11	мы видели	3	11
12	может быть	5	11
13	связь с	3	11
14	не только	17	10
15	том что	4	10
16	представления о	1	10
17	в образе	1	10
18	с другой	4	10
19	и не	15	10
20	еще не	2	9
21	представление о	1	9
22	что он	3	9
23	но и	13	9
24	и это	3	8
25	все эти	7	8
26	все же	7	8
27	в нем	9	8
28	с ним	4	8
29	вместе с	2	8
30	другой стороны	3	8
31	например в	1	7
32	но в	4	7
33	мы можем	2	7
34	и его	17	7
35	о том	3	7
36	с одной	3	7
37	у него	2	7
38	превращается в	3	7
39	одной стороны	3	7
40	мы уже	6	6
41	как в	1	6
42	так в	3	6
43	и с	6	6
44	в виде	1	6
45	то что	6	6
46	связан с	3	6
47	и там	1	6
48	этом случае	1	6
49	в более	1	6
50	ее в	2	6
51	не может	7	6
52	то же	7	5
53	в ней	2	5
54	как и	11	5
55	и эти	2	5
56	же мы	1	5
57	в то	6	5
58	так и	6	5
59	в его	18	5
60	мы видим	1	5
61	только в	13	5
62	тем что	4	5
63	связаны с	2	5
64	там где	4	5
65	его в	1	5
66	как мы	7	4
67	и он	1	4
68	с его	5	4
69	из этих	5	4
70	имеем в	2	4
71	на его	2	4
72	на земле	3	4
73	и по	1	4
74	здесь мы	1	4
75	это не	1	4
76	с тем	1	4
77	не всегда	1	4
78	здесь же	2	4
79	в очень	1	4
80	здесь еще	1	4
81	но здесь	3	4
82	что и	1	4
83	себе в	2	4
84	до сих	4	4
85	прежде всего	19	4
86	связано с	2	4
87	одну из	2	4
88	как бы	11	4
89	сих пор	4	4
90	в книге	3	4
91	но это	2	4
92	есть и	1	4
93	на своем	1	4
94	в античности	1	4
95	все что	2	4
96	связана с	3	3
97	и то	1	3
98	там же	2	3
99	должна быть	1	3
100	из которых	1	3
101	видели что	1	3
102	независимо от	1	3
103	тех случаях	1	3
104	и наконец	1	3
105	та же	2	3
106	в себе	4	3
107	борьбы с	1	3
108	главным образом	1	3
109	при этом	5	3
110	если бы	1	3
111	и вот	3	3
112	так например	2	3
113	в них	13	3
114	в своей	5	3
115	таким же	1	3
116	и ее	1	3
117	в одном	3	3
118	не в	1	3
119	их в	3	3
120	и под	3	3
121	она не	1	3
122	того как	2	3
123	например у	3	3
124	к концу	1	3
125	могут быть	2	3
126	вокруг него	1	3
127	и другие	2	3
128	другими словами	3	3
129	стороны он	1	3
130	один из	7	3
131	и действительно	1	3
132	в качестве	2	3
133	так что	1	3
134	и других	3	3
135	эти три	1	3
136	далеко не	3	3
137	от этого	1	3
138	не было	4	3
139	в частности	1	3
140	в него	2	3
141	к своему	1	3
142	в тех	2	3
143	что здесь	1	3
144	и от	1	3
145	случаях когда	1	3
146	а в	4	3
147	еще в	2	3
148	и эта	2	3
149	сказать что	6	3
150	является и	1	3
151	как на	4	3
152	в своих	4	3
153	к этому	1	3
154	того же	1	2
155	здесь и	1	2
156	что эти	1	2
157	книге о	2	2
158	всех его	1	2
159	он был	2	2
160	но не	5	2
161	могло быть	1	2
162	по отношению	1	2
163	должны были	1	2
164	для борьбы	1	2
165	на то	2	2
166	относится к	5	2
167	царство где	1	2
168	в одной	1	2
169	дает нам	2	2
170	в своем	5	2
171	что касается	2	2
172	перед нами	1	2
173	целый ряд	2	2
174	и как	1	2
175	в этой	10	2
176	и до	4	2
177	но он	6	2
178	и те	1	2
179	он не	1	2
180	так часто	1	2
181	из него	1	2
182	людей и	1	2
183	с этой	1	2
184	можно было	3	2
185	но все	4	2
186	на этой	2	2
187	было бы	3	2
188	известно что	1	2
189	в преисподней	1	2
190	кажется что	1	2
191	ни в	3	2
192	вовсе не	10	2
193	в царстве	1	2
194	в эту	5	2
195	связь со	1	2
196	знаем что	1	2
197	своего рода	1	2
198	не будем	1	2
199	образом и	1	2
200	самое время	1	2
201	силу и	1	2
202	что этот	1	2
203	где нет	1	2
204	на эти	1	2
205	даже в	3	2
206	одна из	4	2
207	царстве мертвых	1	2
208	не вполне	1	2
209	в форму	1	2
210	или как	1	2
211	тела и	1	2
212	и далее	1	2
213	к тому	1	2
214	например на	1	2
215	в свое	4	2
216	здесь не	2	2
217	только то	2	2
218	и сам	1	2
219	ничего не	2	2
220	эта сторона	1	2
221	после того	1	2
222	можно сказать	2	2
223	эти два	2	2
224	борьбе с	1	2
225	отметить что	1	2
226	в форме	4	2
227	в лице	1	2
