N	2gram	Bakhtin_Pr_3	Analitik
1	в качестве	1	31
2	может быть	12	29
3	в том	14	27
4	не может	2	22
5	и не	15	21
6	и в	53	18
7	но и	7	17
8	а не	11	17
9	не только	4	15
10	не в	2	14
11	в этом	8	13
12	как и	11	13
13	в его	8	13
14	при этом	3	12
15	том что	5	12
16	в себе	5	11
17	то есть	48	11
18	состоит в	1	11
19	но не	5	10
20	то же	6	9
21	в то	5	9
22	а в	2	9
23	есть не	1	8
24	в мире	5	8
25	но в	5	8
26	нуждается в	1	8
27	в той	2	8
28	тем самым	1	7
29	этого слова	1	7
30	я и	1	6
31	мы имеем	1	6
32	в сущности	10	6
33	по отношению	2	6
34	отличие от	1	6
35	в самом	2	6
36	это не	6	6
37	далеко не	2	6
38	точки зрения	4	6
39	в своей	3	6
40	в отличие	1	6
41	в основе	5	6
42	по своей	9	6
43	той или	1	6
44	в себя	6	6
45	времени и	2	6
46	же время	5	6
47	только в	4	6
48	то что	9	6
49	или иной	1	6
50	прежде всего	15	6
51	в их	2	5
52	что иное	1	5
53	и на	18	5
54	иное как	1	5
55	в целом	1	5
56	в этой	1	5
57	и его	10	5
58	о том	2	5
59	между тем	2	5
60	и т.п	31	5
61	как бы	14	5
62	отношению к	1	5
63	что в	2	5
64	того же	2	4
65	не что	1	4
66	в широком	1	4
67	столь же	1	4
68	тому же	2	4
69	с другими	3	4
70	не всегда	1	4
71	с точки	2	4
72	большей или	3	4
73	и более	2	4
74	имеем дело	1	4
75	в области	3	4
76	могут быть	4	4
77	так и	6	4
78	с ним	2	4
79	с другой	2	4
80	дело с	1	4
81	уже не	1	4
82	для того	1	4
83	именно в	2	4
84	себя и	2	4
85	во времени	1	4
86	вместе с	2	4
87	человека к	3	4
88	из которых	1	4
89	в литературе	5	4
90	истории литературы	1	4
91	или меньшей	3	4
92	одним из	3	3
93	между двумя	1	3
94	место в	2	3
95	в наиболее	1	3
96	вступает в	1	3
97	и к	5	3
98	как он	2	3
99	в нем	10	3
100	он не	3	3
101	в силу	1	3
102	таким образом	6	3
103	бы быть	1	3
104	даже в	1	3
105	ведет к	1	3
106	в котором	1	3
107	разного рода	1	3
108	своего рода	3	3
109	о нем	1	3
110	в таком	2	3
111	как будто	2	3
112	в собственном	2	3
113	а также	4	3
114	с его	2	3
115	еще не	5	3
116	вопроса о	1	3
117	от себя	1	3
118	что и	3	3
119	что не	1	3
120	более того	6	3
121	личности в	1	3
122	которая в	1	3
123	и одновременно	4	3
124	и все	10	3
125	хотя бы	2	3
126	что он	4	3
127	том числе	11	3
128	на самом	1	2
129	также и	4	2
130	той же	5	2
131	и то	1	2
132	на основе	2	2
133	не все	1	2
134	отношение к	6	2
135	не просто	1	2
136	нет и	1	2
137	за пределы	1	2
138	в акте	1	2
139	что именно	2	2
140	без другого	1	2
141	могли бы	1	2
142	как уже	1	2
143	в которой	2	2
144	все эти	9	2
145	к месту	1	2
146	из этих	1	2
147	рассказ о	1	2
148	а напротив	1	2
149	и до	5	2
150	широком смысле	1	2
151	на его	3	2
152	не к	1	2
153	собой не	1	2
154	из виду	1	2
155	и по	3	2
156	на этом	1	2
157	или иных	1	2
158	и с	6	2
159	самим собой	1	2
160	на все	2	2
161	из них	4	2
162	реальности и	1	2
163	вовсе не	3	2
164	так как	7	2
165	несмотря на	2	2
166	перед собой	1	2
167	которые в	1	2
168	творчества и	1	2
169	для этого	1	2
170	в процессе	1	2
171	никогда не	2	2
172	потому что	5	2
173	в сознании	2	2
174	и заключается	2	2
175	же самое	1	2
176	как мы	5	2
177	здесь не	4	2
178	не могу	3	2
179	особенно в	4	2
180	но к	3	2
181	и та	1	2
182	можно сказать	8	2
183	каждом из	3	2
184	утрачивает свою	2	2
185	романа в	1	2
186	один из	6	2
187	в двух	2	2
188	в начале	2	2
189	при всей	2	2
190	не о	2	2
191	может служить	1	2
192	бытия и	2	2
193	каждый из	1	2
194	этом отношении	1	2
195	было бы	5	2
196	соответствии с	2	2
197	исторической поэтики	2	2
198	и потому	5	2
199	как от	1	2
200	и тогда	1	2
201	тех или	1	2
202	тем более	2	2
203	мире и	2	2
204	нет ничего	2	2
205	другой стороны	1	2
206	других людей	1	2
207	культуры в	1	2
208	героя в	1	2
209	в речь	1	2
210	в роли	1	2
211	например в	5	1
212	человека и	7	1
213	от своей	1	1
214	явления и	1	1
215	в какой-то	4	1
216	собственном смысле	2	1
217	и больше	1	1
218	видеть в	1	1
219	в зависимости	2	1
220	в году	1	1
221	по его	1	1
222	мы уже	5	1
223	мы не	4	1
224	со смертью	2	1
225	он как	1	1
226	есть нечто	1	1
227	равно как	1	1
228	событий и	2	1
229	что можно	1	1
230	до полного	1	1
231	зависимости от	2	1
232	здесь как	3	1
233	что достоевский	1	1
234	каждое новое	1	1
235	произведения со	1	1
236	в ней	7	1
237	меньшей степени	2	1
238	над ним	1	1
239	дает им	1	1
240	литературы и	2	1
241	он был	1	1
242	он сам	4	1
243	в различных	1	1
244	что люди	1	1
245	во всех	12	1
246	или во	1	1
247	в ее	3	1
248	в каких-то	1	1
249	мы будем	1	1
250	а только	1	1
251	или по	3	1
252	с духом	2	1
253	и сон	3	1
254	же деле	1	1
255	независимо от	1	1
256	его на	1	1
257	как в	7	1
258	злободневная публицистичность	1	1
259	о жизни	1	1
260	есть в	3	1
261	что касается	2	1
262	и той	2	1
263	в полном	1	1
264	бы я	1	1
265	и наконец	2	1
266	над собой	2	1
267	к числу	1	1
268	более или	3	1
269	ведь я	1	1
270	со своей	1	1
271	отдельных произведений	1	1
272	что самая	1	1
273	в литературном	1	1
274	что это	2	1
275	литературе нового	2	1
276	здесь имеется	1	1
277	он в	2	1
278	романа но	1	1
279	и тот	3	1
280	только один	1	1
281	наиболее существенные	1	1
282	мы наблюдаем	3	1
283	кажется не	1	1
284	вера в	1	1
285	вернуться к	1	1
286	всех этих	1	1
287	не как	1	1
288	отношений между	1	1
289	а о	1	1
290	мысли как	1	1
291	из него	1	1
292	ни был	1	1
293	в основу	1	1
294	а вместе	1	1
295	здесь мы	2	1
296	а затем	4	1
297	что все	1	1
298	и может	1	1
299	и некоторой	1	1
300	его в	2	1
301	заключается в	1	1
302	с самим	5	1
303	и тем	2	1
304	сохраняя свою	1	1
305	или хотя	1	1
306	смерть и	1	1
307	произведении и	1	1
308	поведения и	1	1
309	который по	1	1
310	и романа	1	1
311	этом мы	1	1
312	для них	1	1
313	в них	2	1
314	все равно	4	1
315	зрения исторической	1	1
316	и уже	2	1
317	он и	1	1
318	только во	1	1
319	или менее	3	1
320	в этих	5	1
321	к мысли	1	1
322	все более	1	1
323	во время	1	1
324	определяется и	1	1
325	и ее	6	1
326	жанра например	1	1
327	процессе его	1	1
328	в такой	1	1
329	есть его	1	1
330	подлинный смысл	1	1
331	но он	2	1
332	не его	1	1
333	по крайней	1	1
334	их в	2	1
335	мере и	1	1
336	зрения и	1	1
337	например и	1	1
338	она по	1	1
339	и третья	1	1
340	по мере	1	1
341	между людьми	3	1
342	не менее	3	1
343	человека но	1	1
344	в обоих	1	1
345	всех последующих	1	1
346	одна из	7	1
347	на него	1	1
348	не вызывает	1	1
349	именно такова	1	1
350	в самых	1	1
351	одной и	1	1
352	и отношений	1	1
353	это еще	2	1
354	ничего не	6	1
355	этих двух	2	1
356	во всем	2	1
357	но это	3	1
358	и позволяют	1	1
359	мы и	2	1
360	область истории	1	1
361	художественной литературы	2	1
362	мы встречаем	1	1
363	начиная с	3	1
364	к себе	6	1
365	пространство и	1	1
366	это также	2	1
367	числе и	10	1
368	сцепление всех	1	1
369	всего в	1	1
370	как для	1	1
371	особый тип	2	1
372	говорит о	2	1
373	и был	1	1
374	не одного	1	1
375	но при	1	1
376	задают тон	1	1
377	проявляется в	4	1
378	нашей работы	1	1
379	подходе к	2	1
380	самим собою	4	1
381	своей полноте	1	1
382	как с	1	1
383	человека он	1	1
384	реальной жизни	1	1
385	сознания и	1	1
386	в отдельных	1	1
387	мир или	1	1
388	строго говоря	1	1
389	в диалог	2	1
390	и всякого	1	1
391	в разных	4	1
392	образом в	2	1
393	это рассуждение	1	1
394	и т.д	2	1
395	его художественной	1	1
396	в самой	1	1
397	это вполне	1	1
398	внимание на	1	1
399	структуру и	1	1
400	но мы	1	1
401	и что	1	1
402	его жизни	1	1
403	себя самого	3	1
404	это была	2	1
405	и во	4	1
406	от автора	1	1
407	восходит к	1	1
408	на всех	1	1
409	в которую	1	1
410	эти два	2	1
411	мы ни	1	1
412	во всей	4	1
413	крайней мере	1	1
414	наконец в	2	1
415	целого а	1	1
416	все время	1	1
417	вплоть до	4	1
418	своей природе	1	1
419	познания в	1	1
420	быть и	2	1
421	на которой	1	1
422	которого до	1	1
423	я все	1	1
424	своей сущности	1	1
425	тот же	2	1
426	что даже	1	1
427	проникнуть в	1	1
428	друг друга	1	1
429	ему самому	1	1
430	но ее	1	1
431	и жизни	2	1
432	все они	1	1
433	своей жанровой	1	1
434	так что	1	1
435	благословение и	1	1
436	для всех	2	1
437	по воле	1	1
438	связи с	1	1
439	не можем	1	1
440	если и	1	1
441	языка а	1	1
442	иной форме	1	1
443	ведь если	2	1
444	других в	2	1
445	оба этих	1	1
446	или даже	1	1
447	в душе	1	1
448	дает ему	1	1
449	такова специфика	1	1
450	и художественно	1	1
451	всяком случае	1	1
452	отношении произведений	1	1
453	мы находим	2	1
454	в пространстве	1	1
455	от тех	1	1
456	у него	1	1
457	тут же	1	1
458	в науке	1	1
459	смерти и	4	1
460	только на	1	1
461	в особенности	2	1
462	и даже	2	1
463	даже не	1	1
464	развития в	1	1
465	это особая	1	1
466	до сих	5	1
467	влияние на	12	1
468	всей своей	2	1
469	моменты и	1	1
470	или иначе	1	1
471	здесь в	10	1
472	человека а	1	1
473	с той	1	1
474	один и	1	1
475	и др	14	1
476	нового времени	8	1
477	что для	1	1
478	его из	1	1
479	к человеку	2	1
480	в соответствии	2	1
481	превращается в	1	1
482	не было	4	1
483	его целостности	1	1
484	в рассказе	2	1
485	человеческой жизни	3	1
486	его как	1	1
487	его по	2	1
488	о чем	1	1
489	речи и	1	1
490	не об	1	1
491	в связи	2	1
492	в эпосе	1	1
493	связь с	2	1
494	о себе	2	1
495	ни на	1	1
496	и особенно	3	1
497	ко всем	2	1
498	как это	2	1
499	все моменты	1	1
500	к своему	1	1
501	по своему	6	1
502	смысле этого	2	1
503	раз что	2	1
504	да и	2	1
505	рассказ в	1	1
506	с этой	1	1
507	самом же	1	1
508	еще раз	5	1
509	событие которое	1	1
510	сих пор	5	1
511	о его	1	1
512	перед нами	5	1
513	к другим	2	1
514	образ героя	1	1
515	этом смысле	1	1
516	при всем	1	1
517	не ставим	1	1
518	что позволяет	1	1
519	и для	4	1
520	указать на	1	1
521	три момента	1	1
522	элементы в	2	1
523	прежде чем	2	1
