N	3gram	Vygotskiy__4	Problema
1	с точки зрения	4	11
2	в том что	12	8
3	то же самое	6	6
4	сам по себе	2	6
5	с другой стороны	2	6
6	то есть в	1	6
7	ни в каком	1	5
8	в какой мере	2	4
9	можно было бы	4	4
10	ни в какой	1	4
11	те или иные	1	4
12	не только в	1	4
13	во всяком случае	3	4
14	не только не	2	4
15	на самом деле	5	3
16	в этом смысле	1	3
17	точно так же	3	3
18	вместе с тем	2	3
19	и с точки	1	3
20	в каком случае	1	3
21	о том что	10	3
22	и т д	2	3
23	потому что он	2	2
24	что иное как	1	2
25	сами по себе	3	2
26	и в частности	2	2
27	то время как	2	2
28	это не просто	3	2
29	в том или	1	2
30	в том чтобы	3	2
31	а также и	1	2
32	и не было	1	2
33	мы все время	2	2
34	для того чтобы	19	2
35	нет никакой возможности	2	2
36	не что иное	1	2
37	взятый сам по	1	2
38	заключается в том	3	2
39	в то время	2	2
40	и независимо от	1	2
41	ничего общего с	1	2
42	но никак не	1	2
43	а то что	1	2
44	в то же	1	2
45	сама по себе	3	2
46	но если бы	2	2
47	и все они	1	2
48	к тому же	2	2
49	мы совершенно не	1	2
50	потому что его	1	1
51	в самой этой	1	1
52	и может быть	4	1
53	во-первых то что	1	1
54	он как и	1	1
55	то есть как	1	1
56	это то что	1	1
57	дело в том	1	1
58	трагедии шекспира и	1	1
59	так же и	1	1
60	равно как и	1	1
61	взятые сами по	1	1
62	вне и независимо	1	1
63	в предисловии к	1	1
64	никак не может	2	1
65	том что он	3	1
66	нам кажется что	1	1
67	о том как	2	1
68	что в результате	1	1
69	чем то что	1	1
70	же как и	1	1
71	и если мы	2	1
72	не имеет ли	1	1
73	тем в каком	1	1
74	является только иллюзией	1	1
75	и не может	1	1
76	и в то	1	1
77	что он не	4	1
78	начала до конца	2	1
79	по себе и	2	1
80	бы то ни	1	1
81	при этом мы	1	1
82	как будто к	1	1
83	только то что	1	1
84	однако было бы	1	1
85	совершенно ясно что	3	1
86	за то что	3	1
87	говорит что он	1	1
88	что весь этот	1	1
89	при помощи этого	1	1
90	только в самом	1	1
91	в своей поэме	1	1
92	в жизни и	1	1
93	с этой точки	1	1
94	в таком случае	1	1
95	до сих пор	3	1
96	не то что	3	1
97	сказать что в	2	1
98	для нас это	1	1
99	которое указывает на	1	1
100	на эту тему	1	1
101	так же как	3	1
102	по самой своей	1	1
103	если бы мы	2	1
104	то ни было	1	1
105	с чем мы	1	1
106	с одной стороны	3	1
107	на первый взгляд	1	1
108	в конце концов	3	1
109	на одной из	1	1
110	говорить о том	3	1
111	в том как	1	1
112	может существовать вне	1	1
113	может быть здесь	1	1
114	роль не только	1	1
115	существуют только в	1	1
116	друг к другу	1	1
117	том что они	1	1
118	или вернее не	1	1
119	и едва ли	1	1
120	все это было	2	1
121	что это и	1	1
122	что дело здесь	1	1
123	этой точки зрения	1	1
124	нет ни одного	1	1
125	то что в	3	1
126	и вместе с	1	1
127	в свою очередь	1	1
128	это и есть	3	1
129	во всем этом	1	1
130	и т п	3	1
131	к выводу что	1	1
132	с самого начала	5	1
133	и не хотел	1	1
134	и когда мы	1	1
135	несмотря на все	1	1
136	а может быть	1	1
137	даже больше того	1	1
138	что это не	2	1
139	на то что	6	1
140	мы вовсе не	1	1
141	здесь вовсе не	1	1
142	самой своей природе	1	1
143	к тому что	5	1
144	было бы сказать	2	1
145	что мы читаем	2	1
146	здесь вообще нет	1	1
147	об этом нам	1	1
148	в это время	2	1
149	мы только что	1	1
150	то есть мы	1	1
151	в художественный ряд	1	1
