N	4gram	Voloshinov_1	Myshleni
1	с помощью которых он	1	2
2	одной и той же	1	2
3	что мы знаем о	1	2
4	все новых и новых	1	1
5	только потому что оно	1	1
6	видим таким образом что	1	1
7	ни в каком случае	1	1
8	распадается на ряд отдельных	1	1
9	из того что мы	1	1
10	в свою очередь распадается	1	1
11	мы видим таким образом	1	1
12	ни в какой степени	1	1
13	как говорит об этом	1	1
14	во всяком случае в	1	1
15	на основании того что	1	1
16	по отношению ко всем	1	1
17	свою очередь распадается на	1	1
18	в том что в	1	1
19	того что мы знаем	1	1
