N	3gram	Bakhtin_Pr_4	Myslijsy
1	по отношению к	5	13
2	в том что	2	13
3	не может быть	8	9
4	с другой стороны	3	5
5	но и в	2	4
6	в этом смысле	2	4
7	а между тем	1	3
8	мере того как	1	3
9	по мере того	1	3
10	с точки зрения	9	3
11	с одной стороны	1	3
12	сама по себе	2	3
13	то же время	5	3
14	с самого начала	1	3
15	так и в	1	3
16	не только в	1	3
17	в то же	5	3
18	мы увидим что	2	3
19	дело в том	2	2
20	на этот вопрос	2	2
21	к тому что	1	2
22	то есть если	2	2
23	если бы не	1	2
24	но дело в	1	2
25	друг от друга	1	2
26	как и в	3	2
27	бы ни были	1	1
28	каждая из этих	1	1
29	в сущности есть	1	1
30	а следовательно и	2	1
31	словом но в	1	1
32	есть язык в	1	1
33	и в жизни	1	1
34	следовать друг за	1	1
35	понимают друг друга	1	1
36	в себе самом	2	1
37	одной стороны и	1	1
38	точки зрения он	1	1
39	то что делает	1	1
40	не могли быть	1	1
41	сам по себе	3	1
42	сами по себе	2	1
43	бы ни было	1	1
44	не совпадает с	1	1
45	в собственном смысле	1	1
46	до сих пор	8	1
47	что в нем	1	1
48	при этом не	1	1
49	можно было бы	2	1
50	мысли и слова	1	1
51	как если бы	2	1
52	и в этих	1	1
53	более или менее	3	1
54	там где есть	1	1
55	так же как	1	1
56	есть если мы	1	1
57	что мы имеем	1	1
58	бы в самом	1	1
59	в связи с	1	1
60	но при этом	1	1
61	их к одному	1	1
62	друг на друга	2	1
63	и совершенно не	1	1
64	по себе еще	2	1
65	потому что она	1	1
66	не только к	1	1
67	во всяком случае	1	1
68	и в самой	2	1
69	не в одном	1	1
70	между тем как	1	1
71	между этими двумя	1	1
72	то есть из	1	1
73	то что мы	1	1
74	друг в друга	1	1
75	после того как	1	1
76	о том что	2	1
77	в одном из	2	1
78	другой стороны и	1	1
79	ни в одном	2	1
80	и не могло	1	1
81	между ними нет	1	1
82	каждом из этих	1	1
83	но все же	1	1
84	а не на	1	1
85	как мы видим	1	1
86	том что все	1	1
87	в слове может	1	1
88	времени и пространства	1	1
89	то это должно	1	1
90	и в тех	1	1
91	в каждом из	1	1
92	друг за другом	1	1
93	лицом к лицу	1	1
94	друг друга и	1	1
95	и для всякого	1	1
96	себе еще не	2	1
