N	2gram	Voloshinov_1	FransuaR
1	и в	15	49
2	то есть	1	32
3	прежде всего	11	19
4	в его	9	18
5	и на	3	17
6	не только	5	17
7	и его	15	17
8	в этом	13	15
9	и не	16	15
10	в эпоху	3	13
11	только в	6	13
12	но и	4	13
13	во время	5	12
14	как и	6	11
15	и т.п	2	11
16	как бы	11	11
17	в этой	5	10
18	вовсе не	2	10
19	в нем	4	9
20	для него	5	9
21	и др	8	9
22	все это	5	9
23	отношение к	7	8
24	то же	7	7
25	все же	5	7
26	все эти	9	7
27	таким образом	21	7
28	на протяжении	5	7
29	как мы	10	7
30	один из	4	7
31	не может	13	7
32	жизни и	5	7
33	мы уже	5	6
34	именно в	3	6
35	во всех	8	6
36	в истории	3	6
37	с их	3	6
38	так и	10	6
39	и с	7	6
40	рядом с	2	6
41	точки зрения	13	6
42	в то	6	6
43	же время	5	6
44	в себя	5	6
45	то что	10	6
46	здесь в	1	6
47	так как	9	6
48	сказать что	6	6
49	с точки	10	5
50	с его	8	5
51	из этих	4	5
52	но не	5	5
53	в своем	2	5
54	выражение в	2	5
55	при этом	7	5
56	в эту	2	5
57	в своей	9	5
58	никогда не	7	5
59	роль в	6	5
60	тот же	5	5
61	уже в	1	5
62	в начале	1	5
63	может быть	13	5
64	в особенности	1	5
65	относится к	1	5
66	и потому	8	5
67	и смерти	2	5
68	в основном	2	5
69	отношения к	2	4
70	и до	3	4
71	жить и	1	4
72	и к	7	4
73	но в	9	4
74	в себе	4	4
75	этот процесс	4	4
76	но все	2	4
77	в жизни	5	4
78	в этих	2	4
79	страха и	1	4
80	с ним	12	4
81	одна из	3	4
82	в области	3	4
83	характер и	2	4
84	образы в	1	4
85	с другой	1	4
86	и во	1	4
87	мы находим	1	4
88	а в	6	4
89	тем что	1	4
90	в форме	1	4
91	до сих	3	4
92	не было	4	4
93	эту эпоху	1	4
94	благодаря этому	1	4
95	и о	3	4
96	сих пор	3	4
97	том что	5	4
98	в свое	1	4
99	в своих	4	4
100	значение в	3	4
101	как на	3	4
102	также и	1	3
103	человека и	6	3
104	связана с	1	3
105	в самом	6	3
106	своего развития	1	3
107	и со	2	3
108	был еще	1	3
109	жизни это	1	3
110	не был	1	3
111	точка зрения	1	3
112	но именно	1	3
113	всех этих	5	3
114	и вот	6	3
115	свое время	1	3
116	а затем	1	3
117	на все	2	3
118	было бы	6	3
119	из них	1	3
120	ни в	6	3
121	далеко не	4	3
122	мы видели	5	3
123	в г	3	3
124	в одном	3	3
125	их в	2	3
126	даже в	1	3
127	к этим	2	3
128	и страха	1	3
129	и это	1	3
130	с ее	3	3
131	в ее	4	3
132	в собственном	2	3
133	культуры и	1	3
134	связанных с	4	3
135	и вообще	1	3
136	в виду	1	3
137	о том	1	3
138	другими словами	3	3
139	к нему	7	3
140	наконец в	1	3
141	века и	1	3
142	что он	8	3
143	мире и	1	3
144	с одной	1	3
145	эти образы	1	3
146	не дает	1	3
147	этом отношении	2	3
148	и особенно	1	3
149	связан с	1	3
150	превращается в	1	3
151	нужно сказать	1	3
152	образов в	1	3
153	связь с	4	3
154	одной стороны	1	3
155	в течение	2	3
156	в книге	1	3
157	но эти	2	3
158	и все	4	3
159	в том	4	3
160	жизни в	3	3
161	одним из	3	2
162	до него	1	2
163	на самом	2	2
164	тех же	1	2
165	собственном смысле	1	2
166	и значение	1	2
167	со смертью	1	2
168	на мир	1	2
169	в ней	5	2
170	еще не	7	2
171	он был	3	2
172	себе и	1	2
173	это и	1	2
174	за пределы	2	2
175	что они	1	2
176	же с	2	2
177	дает нам	2	2
178	это был	1	2
179	только то	3	2
180	та же	1	2
181	в нашем	3	2
182	учение о	2	2
183	думать что	2	2
184	на то	1	2
185	вследствие этого	1	2
186	и за	2	2
187	связанные с	2	2
188	в мире	1	2
189	на этой	2	2
190	должен был	1	2
191	были в	1	2
192	смысл и	1	2
193	по поводу	2	2
194	сознание человека	3	2
195	в отношении	2	2
196	наших дней	2	2
197	и без	1	2
198	он дает	1	2
199	в условиях	3	2
200	точку зрения	4	2
201	и эти	1	2
202	на языке	1	2
203	мы должны	7	2
204	что в	6	2
205	того чтобы	2	2
206	ничего не	2	2
207	связанное с	2	2
208	к ней	2	2
209	связи с	1	2
210	могут быть	6	2
211	половой жизни	3	2
212	без всякого	1	2
213	на основе	1	2
214	культуры но	1	2
215	в дальнейшем	2	2
216	на страницах	1	2
217	продолжает жить	2	2
218	притом в	1	2
219	особенно в	1	2
220	еще в	1	2
221	по сравнению	1	2
222	громадное значение	1	2
223	связанная с	1	2
224	в другом	1	2
225	одного из	1	2
226	можно сказать	4	2
227	там же	1	2
228	во все	1	2
229	они являются	1	2
230	нуждается в	2	2
231	уже во	1	2
232	и следовательно	1	2
233	и образы	3	2
234	одной из	1	2
235	очень много	1	2
236	страх перед	2	2
237	всяком случае	3	2
238	именно на	1	2
239	со всеми	3	2
240	в качестве	2	2
241	мы можем	12	2
242	у него	3	2
243	была еще	1	2
244	и даже	2	2
245	и страшные	1	2
246	и прежде	5	2
247	мы еще	1	2
248	связано с	1	2
249	до конца	5	2
250	из наиболее	3	2
251	человек в	1	2
252	становится на	1	2
253	под влиянием	1	2
254	для них	3	2
255	вместе с	4	2
256	так же	1	2
257	в него	2	2
258	сравнению с	1	2
259	пародию на	1	2
260	по существу	1	2
261	для понимания	1	2
262	но это	2	2
263	в смысле	1	2
264	в самые	1	2
265	и становится	2	2
266	сознания и	5	2
267	хотя и	1	2
268	и смысл	1	2
269	недоверие к	1	2
270	и другие	2	2
271	совершенно не	2	2
272	ко всему	2	2
273	ее в	2	2
274	и эта	1	2
275	в противоположность	1	2
276	яркое выражение	1	2
277	во всяком	4	2
278	все что	9	2
279	успех и	2	1
280	например в	1	1
281	можем закончить	1	1
282	и то	2	1
283	на наши	1	1
284	а иногда	1	1
285	самом деле	7	1
286	сил и	3	1
287	только потому	1	1
288	силы и	1	1
289	член этого	1	1
290	между всеми	1	1
291	этого мира	1	1
292	тем же	1	1
293	в котором	1	1
294	мировоззрения и	1	1
295	должна быть	1	1
296	говоря о	1	1
297	случае нельзя	1	1
298	и этот	1	1
299	о так	1	1
300	и связанное	1	1
301	той же	2	1
302	в несколько	1	1
303	г в	1	1
304	здесь нам	1	1
305	мы имеем	1	1
306	которую мы	1	1
307	единство и	3	1
308	еще до	1	1
309	мы и	4	1
310	конечно и	3	1
311	того же	1	1
312	всех сторон	1	1
313	и самого	1	1
314	изжить себя	1	1
315	дать ему	3	1
316	на них	1	1
317	знаем что	3	1
318	время в	2	1
319	в чем	4	1
320	в материнское	3	1
321	и завершенности	1	1
322	видели что	1	1
323	быть предметом	1	1
324	мы будем	1	1
325	же она	1	1
326	по отношению	11	1
327	в общем	1	1
328	иногда и	1	1
329	его развития	1	1
330	в классовой	1	1
331	его силами	1	1
332	него только	2	1
333	ведь кроме	1	1
334	чем же	5	1
335	в центре	3	1
336	в одной	2	1
337	так называемом	1	1
338	независимо от	1	1
339	как в	3	1
340	первых двух	1	1
341	однако не	1	1
342	перед нами	1	1
343	не будем	2	1
344	наиболее ярких	1	1
345	что по	1	1
346	и наконец	10	1
347	умели чувствовать	1	1
348	конечно не	3	1
349	это вино	1	1
350	от этого	1	1
351	шутки и	2	1
352	животных и	1	1
353	точкой зрения	1	1
354	в которой	1	1
355	и животных	2	1
356	с самого	7	1
357	это есть	1	1
358	в целом	2	1
359	он в	1	1
360	можно не	1	1
361	жизни так	3	1
362	бы не	1	1
363	или во	1	1
364	сущности и	1	1
365	всего к	3	1
366	и признание	1	1
367	таковы три	1	1
368	и тот	2	1
369	всех живых	1	1
370	где кончается	1	1
371	культуры на	1	1
372	так сказать	3	1
373	а более	1	1
374	главным образом	4	1
375	придаток к	1	1
376	оно было	1	1
377	он не	4	1
378	врача и	1	1
379	они служат	1	1
380	в корне	1	1
381	влияние на	1	1
382	одной и	1	1
383	из него	2	1
384	и вечно	1	1
385	и по	5	1
386	на этом	5	1
387	всех своих	1	1
388	его можно	1	1
389	людей и	1	1
390	в борьбе	1	1
391	существенные стороны	1	1
392	в нее	1	1
393	основные черты	2	1
394	в основу	2	1
395	что вопросы	1	1
396	что все	5	1
397	в совершенно	2	1
398	сознание и	4	1
399	ведь сущность	1	1
400	об этом	4	1
401	сказать где	1	1
402	сохраняется в	1	1
403	его в	8	1
404	входит в	1	1
405	как особый	1	1
406	это не	2	1
407	важно лишь	2	1
408	переносит центр	1	1
409	связанным с	1	1
410	любовь к	1	1
411	кажется что	1	1
412	этом мы	3	1
413	само собою	1	1
414	быть на	1	1
415	о которых	1	1
416	в самую	1	1
417	место и	1	1
418	не всегда	4	1
419	так называемый	4	1
420	только во	1	1
421	в развитии	4	1
422	очень важный	3	1
423	ряде других	1	1
424	в один	1	1
425	с еще	1	1
426	лучше всего	1	1
427	имен и	1	1
428	но если	2	1
429	таким же	1	1
430	центр тяжести	2	1
431	именно и	3	1
432	в такой	1	1
433	почти не	1	1
434	исключительным и	1	1
435	что вся	1	1
436	этот страх	2	1
437	мы говорили	1	1
438	вторая часть	3	1
439	в первый	4	1
440	оказывается что	1	1
441	рождение и	1	1
442	значение для	2	1
443	не менее	3	1
444	страх и	2	1
445	вышедшая в	1	1
446	из области	1	1
447	и той	1	1
448	силу и	2	1
449	образом и	1	1
450	не в	4	1
451	и новой	1	1
452	это относится	1	1
453	есть именно	1	1
454	так называемое	1	1
455	что этот	1	1
456	и почти	1	1
457	исключительное господство	1	1
458	же мы	1	1
459	освободиться от	1	1
460	можем сказать	2	1
461	и есть	2	1
462	она не	2	1
463	новым и	1	1
464	случае в	2	1
465	до известной	1	1
466	иной раз	1	1
467	не теряет	1	1
468	означает что	1	1
469	после того	1	1
470	тогда когда	1	1
471	дело в	2	1
472	форме мы	1	1
473	первая часть	1	1
474	своего существования	1	1
475	тому кто	1	1
476	не нуждается	2	1
477	и отдельных	1	1
478	в стадии	1	1
479	и смерть	3	1
480	для всего	1	1
481	только не	1	1
482	пути в	1	1
483	на язык	2	1
484	его болезни	1	1
485	в разных	1	1
486	именно с	1	1
487	в форму	1	1
488	или как	3	1
489	может его	1	1
490	таким путем	2	1
491	явление в	1	1
492	я не	3	1
