N	3gram	Vygotskiy__5	Istorich
1	и т д	3	18
2	мы знаем что	2	10
3	до сих пор	5	6
4	в этом случае	2	5
5	вместе с тем	3	5
6	мы имеем в	1	5
7	мы видим что	3	5
8	в том что	14	5
9	что он не	1	4
10	так же как	2	4
11	не только в	2	4
12	по отношению к	1	3
13	с тем что	3	3
14	можно было бы	3	3
15	с одной стороны	12	3
16	мы увидим что	6	3
17	в другом месте	1	2
18	что иное как	2	2
19	потому что он	2	2
20	иметь в виду	3	2
21	они никогда не	1	2
22	на самом деле	2	2
23	для наших целей	1	2
24	и что они	1	2
25	вместо того чтобы	1	2
26	не что иное	2	2
27	с другой стороны	5	2
28	не может быть	2	2
29	о том что	6	2
30	с самого начала	3	2
31	на то что	16	2
32	после того как	1	2
33	всякий раз когда	1	1
34	том что в	1	1
35	не в состоянии	3	1
36	и есть то	1	1
37	это могло бы	1	1
38	он должен быть	1	1
39	и что самое	1	1
40	и почему он	1	1
41	говорит об этом	1	1
42	как только мы	1	1
43	образом мы видим	2	1
44	и той же	2	1
45	но так как	1	1
46	влечет за собой	1	1
47	должен был бы	3	1
48	друг от друга	2	1
49	в одной из	1	1
50	и здесь с	1	1
51	в зависимости от	6	1
52	сам по себе	3	1
53	в отличие от	2	1
54	мы перейдем к	1	1
55	но в сущности	1	1
56	мы видим в	2	1
57	то это означает	1	1
58	свое тело на	1	1
59	что и здесь	1	1
60	почти никогда не	1	1
61	несмотря на то	1	1
62	не то что	1	1
63	и наконец самое	1	1
64	того как она	1	1
65	бы показать что	2	1
66	что он был	1	1
67	каждый из этих	1	1
68	таким образом мы	2	1
69	о смерти но	1	1
70	наконец самое важное	1	1
71	и в его	1	1
72	на задний план	1	1
73	смысле этого слова	1	1
74	казалось бы что	1	1
75	в себя и	1	1
76	так как это	3	1
77	и то же	3	1
78	как один из	1	1
79	но вместе с	1	1
80	то что он	3	1
81	что он делает	1	1
82	потому что они	1	1
83	то мы можем	1	1
84	что действующие лица	1	1
85	и для нас	2	1
86	и когда он	2	1
87	наших целей это	1	1
88	надо сказать что	1	1
89	с тем как	1	1
90	мы не можем	1	1
91	означает не что	1	1
92	и в русской	1	1
93	сих пор в	1	1
94	что у него	1	1
95	не только не	4	1
96	по его мнению	2	1
97	в виду то	1	1
98	то что она	1	1
99	по этому поводу	4	1
100	одной и той	2	1
101	видели в ней	1	1
102	друг с другом	3	1
103	том что он	1	1
104	но еще не	1	1
105	мы видели что	1	1
106	и в другом	1	1
