N	2gram	Bakhtin_Fr_5	EvropaiC
1	таким образом	8	32
2	в том	10	31
3	и в	45	24
4	том что	7	20
5	все эти	5	19
6	народа а	1	18
7	не может	5	18
8	то что	2	17
9	может быть	2	15
10	народа в	2	15
11	все же	2	15
12	точки зрения	4	13
13	самом деле	5	12
14	в своем	11	12
15	до сих	3	12
16	в этом	14	12
17	сих пор	3	12
18	с этим	4	11
19	между тем	2	11
20	все это	7	11
21	во всех	13	10
22	по отношению	1	10
23	так и	6	10
24	из себя	1	10
25	мы знаем	1	10
26	как бы	12	10
27	отношению к	1	10
28	культуры в	1	10
29	того же	3	9
30	на то	1	9
31	при этом	2	9
32	как и	10	9
33	с другом	2	9
34	друг с	2	9
35	что в	12	9
36	в самом	4	8
37	чем у	1	8
38	с точки	2	8
39	мы говорили	2	8
40	не в	7	8
41	если бы	1	8
42	земного шара	1	8
43	у народа	2	8
44	так же	8	8
45	и все	7	8
46	на самом	5	7
47	из этих	3	7
48	о которых	1	7
49	не менее	3	7
50	по существу	3	7
51	того чтобы	6	7
52	к тому	2	7
53	для этого	1	7
54	о том	4	7
55	и что	2	7
56	что он	6	7
57	для того	6	7
58	но и	10	7
59	и не	15	7
60	из этого	1	7
61	еще не	1	6
62	и на	5	6
63	в общем	4	6
64	в этой	6	6
65	в мире	1	6
66	несмотря на	2	6
67	и при	1	6
68	от друга	1	6
69	с ним	5	6
70	что и	7	6
71	того что	3	6
72	только в	4	6
73	все они	4	6
74	так как	6	6
75	мы можем	2	6
76	друг от	1	6
77	вместе с	3	6
78	как на	4	6
79	столь же	1	5
80	и к	5	5
81	но в	14	5
82	что это	2	5
83	в целом	2	5
84	в себе	1	5
85	тому же	4	5
86	не только	14	5
87	и если	2	5
88	но все	1	5
89	не будет	1	5
90	что все	2	5
91	и с	10	5
92	на все	2	5
93	лишь в	2	5
94	его в	5	5
95	между собою	4	5
96	и без	2	5
97	что с	1	5
98	в то	11	5
99	как будто	1	5
100	что при	1	5
101	в его	13	5
102	потому что	7	5
103	и их	5	5
104	у него	4	5
105	именно в	3	5
106	далеко не	1	5
107	по своему	4	5
108	быть и	1	5
109	и для	3	5
110	и от	4	5
111	к этому	2	5
112	одним из	5	4
113	народ и	1	4
114	то же	11	4
115	мы уже	4	4
116	та же	1	4
117	совершенно так	2	4
118	хотя и	5	4
119	чем больше	1	4
120	он не	6	4
121	всех этих	6	4
122	в одну	1	4
123	из них	1	4
124	в их	4	4
125	признать что	1	4
126	тем не	1	4
127	том же	2	4
128	что эта	2	4
129	связи с	6	4
130	многие из	1	4
131	тех кто	1	4
132	и сейчас	1	4
133	в дальнейшем	1	4
134	никогда не	1	4
135	и т.д	2	4
136	на вопрос	1	4
137	выше и	1	4
138	пор не	1	4
139	и у	5	4
140	если мы	2	4
141	в виде	1	4
142	а потому	1	4
143	в конце	7	4
144	в области	1	4
145	не могут	2	4
146	в течение	3	4
147	хотя бы	2	4
148	в таком	1	4
149	же как	4	3
150	в данном	2	3
151	в истории	2	3
152	целый ряд	1	3
153	что по	1	3
154	и наконец	2	3
155	этого круга	1	3
156	этой культуры	1	3
157	в нем	10	3
158	народ не	1	3
159	на земле	1	3
160	и по	1	3
161	на этой	1	3
162	это не	3	3
163	в жизни	1	3
164	с тем	2	3
165	и того	1	3
166	одного и	1	3
167	даже в	2	3
168	образом в	1	3
169	уже и	2	3
170	за ними	1	3
171	от того	3	3
172	у нас	1	3
173	этой истории	1	3
174	ничего общего	1	3
175	всегда будет	1	3
176	и это	4	3
177	данном случае	2	3
178	жизнь и	2	3
179	и вообще	2	3
180	подлежит сомнению	1	3
181	различия между	1	3
182	тот же	1	3
183	в эти	2	3
184	конечно не	2	3
185	в начале	2	3
186	отличие от	2	3
187	как у	1	3
188	прежде всего	10	3
189	в связи	5	3
190	ко всем	1	3
191	и потому	1	3
192	мы сказали	1	3
193	сейчас же	1	3
194	не подлежит	2	3
195	ее и	1	3
196	от него	1	3
197	бы в	4	3
198	тем более	1	3
199	а в	4	3
200	можно назвать	1	3
201	ту же	2	2
202	в котором	1	2
203	и до	2	2
204	по его	1	2
205	также и	7	2
206	почти все	3	2
207	в сущности	4	2
208	с ее	5	2
209	и ее	1	2
210	в ней	8	2
211	свою очередь	1	2
212	тем как	1	2
213	во всяком	1	2
214	но как	1	2
215	в сторону	2	2
216	только тогда	1	2
217	вступают в	2	2
218	и будет	1	2
219	что они	1	2
220	из таких	1	2
221	общего с	1	2
222	есть в	3	2
223	и где	1	2
224	то в	1	2
225	и там	2	2
226	но на	3	2
227	что она	3	2
228	он все	1	2
229	о которой	1	2
230	он должен	2	2
231	одной и	1	2
232	из него	1	2
233	а затем	1	2
234	конечно в	2	2
235	то есть	25	2
236	же образом	1	2
237	в них	6	2
238	со своими	1	2
239	мы видели	7	2
240	потому и	1	2
241	такой же	4	2
242	в эту	2	2
243	в которых	3	2
244	точку зрения	2	2
245	совершенно иной	1	2
246	и более	1	2
247	тому что	1	2
248	между людьми	1	2
249	тогда когда	1	2
250	одна из	1	2
251	на него	2	2
252	в процессе	1	2
253	в основе	4	2
254	говорить о	2	2
255	мы все	1	2
256	вся его	1	2
257	в самой	8	2
258	этих двух	1	2
259	очень мало	1	2
260	на этом	5	2
261	образом здесь	1	2
262	что на	3	2
263	это конечно	1	2
264	должен быть	2	2
265	как мы	8	2
266	нога в	1	2
267	чтобы быть	1	2
268	в себя	5	2
269	на том	2	2
270	и сам	1	2
271	что у	1	2
272	те же	1	2
273	все его	1	2
274	именно потому	1	2
275	в другом	3	2
276	и поэтому	1	2
277	другими словами	1	2
278	же время	9	2
279	можно встретить	1	2
280	к нему	2	2
281	которой мы	1	2
282	исторического развития	1	2
283	в ту	2	2
284	было бы	2	2
285	образом как	1	2
286	но с	1	2
287	между этими	1	2
288	жизни и	8	2
289	эти черты	1	2
290	одно из	2	2
291	для него	3	2
292	вовсе не	8	2
293	к ним	1	2
294	из нее	1	2
295	к той	1	2
296	и только	2	2
297	не было	3	2
298	и из	1	2
299	которые по	1	2
300	себя и	2	2
301	что для	1	2
302	в одно	2	2
303	для этой	1	2
304	культуры он	1	2
305	в частности	1	2
306	все то	1	2
307	независимо от	2	2
308	но не	4	2
309	этого слова	1	2
310	и некоторые	1	2
311	говорить что	1	2
312	на такой	1	2
313	не от	1	2
314	с ними	1	2
315	между ними	1	2
316	не знает	1	2
317	в свою	1	2
318	ко всему	2	2
319	что под	1	2
320	всех тех	1	2
321	они не	1	2
322	и наиболее	2	1
323	например в	5	1
324	он может	1	1
325	это и	5	1
326	сама себя	1	1
327	между всеми	1	1
328	и всеми	1	1
329	роль этого	1	1
330	из самых	1	1
331	дело однако	1	1
332	права и	3	1
333	из его	2	1
334	сам автор	1	1
335	ведь и	3	1
336	оно было	2	1
337	все те	1	1
338	собою в	1	1
339	той же	4	1
340	а как	1	1
341	есть не	1	1
342	проникнут и	1	1
343	мы не	4	1
344	нашу мысль	1	1
345	которую мы	1	1
346	и тут	1	1
347	уже более	2	1
348	из своих	2	1
349	единство и	3	1
350	что многие	1	1
351	только благодаря	1	1
352	в учении	1	1
353	только эта	1	1
354	сложнее и	1	1
355	похожи на	1	1
356	их лежит	1	1
357	велика была	1	1
358	собою и	1	1
359	к своему	1	1
360	с народом	1	1
361	иное как	1	1
362	это действительно	1	1
363	в различных	2	1
364	и жизни	2	1
365	а из	1	1
366	с его	7	1
367	же самые	1	1
368	бы не	1	1
369	особенно если	1	1
370	и другие	3	1
371	если в	2	1
372	нет и	2	1
373	и свои	1	1
374	дальнейшем эта	1	1
375	еще один	2	1
376	мира в	1	1
377	что во	1	1
378	если она	1	1
379	как в	3	1
380	выйти из	3	1
381	перед нами	4	1
382	кроме того	4	1
383	и как	5	1
384	тем же	1	1
385	утверждают что	2	1
386	и отчасти	2	1
387	в этот	2	1
388	самой природе	1	1
389	он в	2	1
390	этикета и	1	1
391	нами в	1	1
392	сливаются в	1	1
393	она-то и	1	1
394	на его	1	1
395	и положительный	1	1
396	как оно	1	1
397	но именно	2	1
398	вполне понятна	1	1
399	силой и	1	1
400	перестает быть	2	1
401	и еще	1	1
402	становится до	1	1
403	и вот	3	1
404	смертью в	2	1
405	но вместе	1	1
406	уже сказали	1	1
407	в каждом	2	1
408	больше всего	1	1
409	распространяется на	2	1
410	другом случае	1	1
411	зрения на	4	1
412	это было	4	1
413	делает его	2	1
414	чаще всего	1	1
415	по всему	1	1
416	явствует что	1	1
417	рядом с	2	1
418	она и	2	1
419	всеми другими	1	1
420	а за	1	1
421	гораздо дальше	1	1
422	с большою	1	1
423	народа и	2	1
424	их на	1	1
425	не мог	4	1
426	к первому	1	1
427	в своей	3	1
428	бы к	1	1
429	сохраняют и	1	1
430	жизни с	1	1
431	что я	1	1
432	из области	2	1
433	и той	1	1
434	эта не	1	1
435	наконец как	1	1
436	но он	3	1
437	их в	1	1
438	что этот	1	1
439	на всю	1	1
440	характер в	1	1
441	в отношении	2	1
442	человечество не	1	1
443	все три	1	1
444	этого тела	1	1
445	не имеет	3	1
446	на котором	2	1
447	принадлежат к	1	1
448	и притом	2	1
449	ее с	1	1
450	к этим	1	1
451	не по	1	1
452	тогда и	1	1
453	не вызывает	1	1
454	вперед в	1	1
455	такие условия	1	1
456	особый характер	1	1
457	следовательно и	1	1
458	этого явления	1	1
459	дело в	3	1
460	больше чем	2	1
461	с нами	1	1
462	к концу	1	1
463	к ней	2	1
464	видим что	2	1
465	сущность его	1	1
466	на природу	1	1
467	уже говорили	2	1
468	это слово	1	1
469	и его	13	1
470	же он	1	1
471	его он	1	1
472	со своим	1	1
473	и свою	1	1
474	может показаться	1	1
475	не совсем	1	1
476	гораздо сложнее	2	1
477	начиная с	2	1
478	выход из	1	1
479	часто в	3	1
480	да и	1	1
481	числе и	2	1
482	является одним	1	1
483	бы он	1	1
484	целом в	1	1
485	с такою	1	1
486	они и	2	1
487	часть с	1	1
488	этот путь	2	1
489	правда не	1	1
490	они вовсе	2	1
491	разные стороны	1	1
492	и художественное	1	1
493	здесь не	6	1
494	без всякого	1	1
495	некоторые другие	1	1
496	зрелом возрасте	1	1
497	говорили что	2	1
498	то время	3	1
499	так в	2	1
500	приводит к	1	1
501	роль в	2	1
502	котором мы	1	1
503	и другими	1	1
504	же всегда	1	1
505	сам он	1	1
506	и самому	1	1
507	не были	1	1
508	что от	1	1
509	высокой ступени	1	1
510	самые отдаленные	1	1
511	собой и	1	1
512	ничего не	4	1
513	стремление к	1	1
514	или иной	1	1
515	будет уже	1	1
516	находится в	1	1
517	говорят что	1	1
518	в состав	1	1
519	традиции и	1	1
520	другом месте	2	1
521	всего человечества	1	1
522	и та	2	1
523	время в	1	1
524	но мы	2	1
525	никак не	1	1
526	что каждый	1	1
527	в значительной	2	1
528	жизни он	3	1
529	и всю	1	1
530	нем не	3	1
531	от них	1	1
532	вся эта	1	1
533	у другого	1	1
534	во всей	1	1
535	бы нам	1	1
536	у всех	1	1
537	и всякое	1	1
538	связь между	1	1
539	крайними пределами	1	1
540	эти последние	2	1
541	наконец и	1	1
542	и история	1	1
543	один из	2	1
544	и народа	1	1
545	видели что	1	1
546	мы видим	5	1
547	через которую	1	1
548	в разные	1	1
549	поэтому и	3	1
550	по этому	1	1
551	ему надо	1	1
552	в качестве	2	1
553	для всех	3	1
554	и политической	1	1
555	основанной на	1	1
556	же явления	1	1
557	свидетельствует о	1	1
558	на этих	1	1
559	может случиться	1	1
560	мы находим	4	1
561	и со	1	1
562	для меня	1	1
563	друг друга	1	1
564	не случайно	1	1
565	случае не	1	1
566	много и	1	1
567	идет в	2	1
568	заметить что	2	1
569	тем что	1	1
570	смешным и	1	1
571	в других	1	1
572	огнем и	1	1
573	на стороне	1	1
574	ней и	1	1
575	и даже	4	1
576	связаны с	4	1
577	а именно	2	1
578	к которому	1	1
579	еще и	3	1
580	и люди	1	1
581	и пр	1	1
582	а сам	1	1
583	до конца	1	1
584	а не	4	1
585	миром в	3	1
586	вступил на	1	1
587	на эту	2	1
588	когда она	1	1
589	он и	3	1
590	себя на	1	1
591	тем больше	1	1
592	именно поэтому	1	1
593	то не	1	1
594	должна была	1	1
595	поэтому если	1	1
596	сохраняли свою	1	1
597	к жизни	1	1
598	что за	1	1
599	реальные исторические	1	1
600	что одним	1	1
601	и условности	1	1
602	дело идет	3	1
603	благодаря этому	2	1
604	целую систему	1	1
605	только для	2	1
606	человеком хотя	1	1
607	в так	1	1
608	и таким	1	1
609	же самое	2	1
610	точно и	1	1
611	все остальные	1	1
612	на свои	1	1
613	с элементами	1	1
614	из трех	1	1
615	в более	1	1
616	на самой	1	1
617	то ведь	1	1
618	пор еще	2	1
619	жизнью в	2	1
620	на время	4	1
621	этому и	1	1
622	причем в	1	1
623	своем пути	1	1
624	которого они	1	1
625	развития и	1	1
626	всего можно	1	1
627	которого она	1	1
628	еще более	1	1
629	находим в	3	1
630	с ума	1	1
631	в памяти	1	1
632	основе их	1	1
633	условий и	1	1
634	в целях	1	1
635	жизни в	2	1
636	месте в	1	1
637	две стороны	1	1
638	сказать что	4	1
639	от всех	5	1
640	в зрелом	1	1
641	но этот	3	1
642	на своем	1	1
643	пути к	1	1
644	но еще	1	1
645	стороны одного	1	1
646	вполне понятно	1	1
647	ее в	1	1
648	и эта	1	1
649	этой цели	1	1
650	том числе	4	1
