N	3gram	Vygotskiy__1	Istorich
1	с другой стороны	9	8
2	и т д	1	8
3	с одной стороны	8	7
4	в том что	15	5
5	до сих пор	4	4
6	не только в	1	4
7	о том что	6	4
8	вместе с тем	5	3
9	в данном случае	2	3
10	то время как	4	3
11	мы видели что	1	3
12	в тех случаях	1	3
13	в то время	5	3
14	тех случаях когда	1	3
15	не может быть	5	3
16	потому что он	1	2
17	том что в	2	2
18	влечет за собой	2	2
19	на первый план	2	2
20	но и в	1	2
21	только то что	1	2
22	приводит нас к	1	2
23	точно так же	1	2
24	так как он	2	2
25	таким образом и	2	2
26	все больше и	1	2
27	во всяком случае	3	2
28	по отношению к	7	2
29	больше и больше	1	2
30	но все же	1	2
31	можно было бы	3	2
32	мы уже знаем	1	2
33	как и в	1	2
34	перед нами как	1	2
35	в другом месте	6	1
36	таким образом если	1	1
37	в чистом виде	1	1
38	мы хотели бы	2	1
39	того что в	1	1
40	он показывает что	2	1
41	в том числе	1	1
42	том что он	2	1
43	одной стороны и	1	1
44	таким образом оказывается	1	1
45	же как и	4	1
46	тем что в	1	1
47	из которых одна	1	1
48	и не может	1	1
49	говорит он что	2	1
50	в зависимости от	2	1
51	в свою противоположность	1	1
52	наряду с этим	1	1
53	том числе и	1	1
54	кроме того что	1	1
55	на этот вопрос	2	1
56	на первом месте	1	1
57	с этой точки	1	1
58	и то что	1	1
59	как и вся	1	1
60	одно и то	2	1
61	что между этими	1	1
62	все эти черты	1	1
63	так же как	5	1
64	и мн др	1	1
65	можем заключить что	1	1
66	потому что оно	1	1
67	и то же	2	1
68	так как они	1	1
69	и вся книга	1	1
70	а с другой	2	1
71	но вместе с	4	1
72	не представляет собой	1	1
73	что у него	1	1
74	между этими двумя	2	1
75	и эти два	1	1
76	образом оказывается что	1	1
77	состоят в том	1	1
78	этой точки зрения	1	1
79	надо сказать что	1	1
80	независимо от того	2	1
81	не могу найти	1	1
82	таким образом она	1	1
83	в общих чертах	1	1
84	превращается в свою	1	1
85	от того что	2	1
86	таким образом мы	1	1
87	которые связаны с	1	1
88	и вместе с	1	1
89	это значит что	1	1
90	и тем самым	3	1
91	к выводу что	4	1
92	и тем более	1	1
93	речь идет о	2	1
94	можно сказать что	4	1
95	на то что	3	1
96	тем не менее	1	1
97	друг с другом	4	1
98	играют большую роль	1	1
99	для того чтобы	15	1
100	смысле этого слова	3	1
101	мы только что	2	1
102	и с другой	1	1
