1	по отношению к	4	7
2	в соответствии с	2	6
3	в данном случае	4	6
4	с одной стороны	4	5
5	в свою очередь	1	4
6	о том что	12	4
7	в этом отношении	4	4
8	в то же	6	4
9	как будто бы	2	3
10	тем не менее	8	3
11	не может быть	8	3
12	в том что	12	3
13	на самом деле	1	3
14	то же время	6	3
15	может быть не	1	3
16	мы имеем дело	1	3
17	но и в	1	2
18	не только в	4	2
19	имеем дело с	1	2
20	той мере в	5	2
21	бы и не	1	2
22	в отличие от	1	2
23	в том чтобы	5	2
24	можно было бы	4	2
25	более или менее	1	2
26	мере в какой	5	2
27	в частности в	1	2
28	той или иной	2	2
29	состоит в том	2	2
30	в этих случаях	2	2
31	подобно тому как	2	2
32	в той мере	5	2
33	как мы видели	3	2
34	что иное как	4	1
35	уже не сам	1	1
36	одной стороны и	3	1
37	все то что	1	1
38	в этом смысле	8	1
39	как если бы	1	1
40	в каждой из	1	1
41	не менее не	1	1
42	обратим внимание на	1	1
43	не со стороны	1	1
44	не только с	1	1
45	в связи с	2	1
46	большей или меньшей	3	1
47	но если бы	1	1
48	в этой системе	1	1
49	можно представить себе	2	1
50	в зависимости от	1	1
51	а не только	1	1
52	одного и того	1	1
53	имеет дело не	1	1
54	в далеком прошлом	1	1
55	том или ином	1	1
56	в той или	1	1
57	во всяком случае	4	1
58	в этом случае	4	1
59	на котором он	2	1
60	само по себе	4	1
61	таким образом для	1	1
62	как уже говорилось	1	1
63	значении этого термина	1	1
64	то же самое	2	1
65	во всех его	1	1
66	то что могло	2	1
67	заключает в себе	1	1
68	но в этом	1	1
69	из того что	1	1
70	может быть названа	1	1
71	не в том	2	1
72	потому что она	1	1
73	который тем не	1	1
74	к этому времени	2	1
75	не что иное	4	1
76	этих случаях в	1	1
77	в нем не	1	1
78	прежде всего к	1	1
79	собой не что	1	1
80	можно сказать что	3	1
81	каждой из таких	1	1
82	в таком случае	1	1
83	не следует забывать	1	1
84	а в том	1	1
85	и в этом	4	1
86	в том или	1	1
87	все что может	1	1
88	в том как	1	1
89	и прежде всего	1	1
90	и в самом	3	1
91	не было бы	1	1
92	с другой стороны	5	1
93	и того же	1	1
94	в первом случае	1	1
95	дело не с	2	1
96	по крайней мере	4	1
97	далеком прошлом и	1	1
98	в новейшее время	1	1
99	на этом пути	1	1
100	не с языком	1	1
101	может быть только	1	1
102	как он сам	1	1
103	или иной степени	1	1
104	в том же	1	1
105	в настоящее время	1	1
106	как об этом	2	1
107	из которых в	1	1
108	нельзя признать вполне	1	1
