N	2gram	Vygotskiy__3	Formalny
1	и в	25	24
2	в его	15	23
3	прежде всего	4	22
4	и не	10	20
5	так и	5	18
6	точки зрения	6	16
7	не может	6	16
8	в этом	14	15
9	в нем	2	14
10	может быть	13	14
11	таким образом	17	13
12	с точки	1	13
13	в своем	4	11
14	как и	15	11
15	в своей	2	11
16	не менее	6	11
17	должно быть	2	11
18	в ней	1	10
19	то же	2	10
20	вовсе не	1	10
21	и его	2	10
22	и их	3	10
23	а не	1	10
24	в то	4	9
25	в процессе	27	9
26	и потому	2	9
27	все это	6	9
28	и на	6	8
29	как в	9	8
30	и с	1	8
31	не в	6	8
32	в ее	1	8
33	именно в	5	8
34	то что	15	8
35	в свою	3	8
36	с ее	5	7
37	не только	6	7
38	место в	2	7
39	до конца	1	7
40	и от	2	7
41	но и	4	7
42	отношения к	1	6
43	еще не	4	6
44	отнюдь не	4	6
45	более или	1	6
46	в целом	13	6
47	все эти	7	6
48	в этой	5	6
49	как бы	10	6
50	входит в	5	6
51	или менее	3	6
52	свою очередь	2	6
53	на основе	22	6
54	в пределах	1	6
55	и здесь	2	6
56	до сих	1	6
57	в том	23	6
58	было бы	10	6
59	в живом	3	6
60	как это	7	6
61	сих пор	1	6
62	и все	4	6
63	а в	4	6
64	хотя бы	1	5
65	во всех	1	5
66	но в	1	5
67	в самом	3	5
68	при этом	5	5
69	по себе	7	5
70	не могло	1	5
71	и до	1	5
72	у нас	1	5
73	должен быть	1	5
74	как мы	8	5
75	того что	10	5
76	с другой	6	5
77	со всею	1	5
78	лишь как	1	5
79	с его	2	4
80	по отношению	3	4
81	независимо от	4	4
82	метод в	2	4
83	и к	5	4
84	в которой	1	4
85	главным образом	2	4
86	не как	3	4
87	в мире	2	4
88	с другими	2	4
89	и может	2	4
90	задачи и	5	4
91	друг друга	4	4
92	только и	1	4
93	как на	2	4
94	исходить из	1	4
95	оно не	2	4
96	никогда не	4	4
97	если бы	5	4
98	для этого	2	4
99	мы увидим	4	4
100	всяком случае	4	4
101	с одной	5	4
102	одной стороны	5	4
103	в связи	6	4
104	в частности	4	4
105	отношению к	2	4
106	с этой	3	4
107	что в	17	4
108	так же	17	4
109	во всяком	4	4
110	в конкретном	1	3
111	действительности и	1	3
112	мы не	9	3
113	по аналогии	1	3
114	зависимости от	6	3
115	связи со	2	3
116	бы то	1	3
117	но не	6	3
118	со всеми	6	3
119	отношение к	1	3
120	все же	6	3
121	когда он	3	3
122	целый ряд	1	3
123	и как	5	3
124	в себе	2	3
125	не приводит	2	3
126	он не	4	3
127	всех этих	2	3
128	то ни	1	3
129	значение в	3	3
130	его в	3	3
131	подходит к	2	3
132	в жизни	3	3
133	в них	2	3
134	со всей	2	3
135	в отношении	6	3
136	тем самым	2	3
137	но для	1	3
138	не о	1	3
139	в основе	16	3
140	связи с	9	3
141	сводится к	1	3
142	не по	1	3
143	для марксизма	3	3
144	отличается от	3	3
145	к тому	4	3
146	нашей работы	1	3
147	ясно что	2	3
148	особенно в	1	3
149	аналогии с	1	3
150	бы в	2	3
151	говорит он	4	3
152	как она	3	3
153	один из	6	3
154	в большинстве	1	3
155	и других	2	3
156	для него	5	3
157	не для	1	3
158	и даже	1	3
159	в области	7	3
160	и чем	1	3
161	и непосредственно	1	3
162	ни на	2	3
163	смысле этого	4	3
164	или иного	2	3
165	ничем не	1	3
166	этого слова	4	3
167	дело идет	1	3
168	в основном	6	3
169	но это	5	3
170	это последнее	1	3
171	с помощью	42	3
172	же в	2	3
173	между ними	3	3
174	от всех	2	3
175	что он	6	3
176	думать что	1	3
177	в применении	1	2
178	же как	6	2
179	применении к	1	2
180	и это	4	2
181	тех же	1	2
182	в зависимости	5	2
183	в предыдущей	1	2
184	а как	2	2
185	совершенно справедливо	1	2
186	вопрос о	1	2
187	как если	1	2
188	а только	1	2
189	менее всего	1	2
190	друг от	1	2
191	за пределы	1	2
192	эта связь	1	2
193	с этим	4	2
194	более и	1	2
195	в него	3	2
196	к новому	1	2
197	однако не	1	2
198	в действительности	1	2
199	от этого	6	2
200	впечатление что	1	2
201	не приходится	1	2
202	он в	1	2
203	остановиться на	3	2
204	этот образ	1	2
205	философской и	1	2
206	на его	2	2
207	том чтобы	1	2
208	и более	1	2
209	ни были	1	2
210	но ведь	1	2
211	но все	2	2
212	могла бы	1	2
213	является конечно	1	2
214	того или	2	2
215	в новое	2	2
216	действий и	1	2
217	ни в	9	2
218	с тем	16	2
219	мы видели	6	2
220	самые формы	1	2
221	нисколько не	1	2
222	их на	1	2
223	в эту	2	2
224	не так	1	2
225	таким же	2	2
226	почти не	1	2
227	значение для	1	2
228	что было	1	2
229	бы быть	2	2
230	раз и	1	2
231	на него	1	2
232	к другим	2	2
233	только не	1	2
234	проникать в	2	2
235	жизни не	1	2
236	одна из	2	2
237	в структуру	4	2
238	к ней	1	2
239	и является	1	2
240	во всем	3	2
241	а лишь	1	2
242	нам важно	1	2
243	от того	4	2
244	и заключается	2	2
245	указать на	1	2
246	от нее	4	2
247	не есть	3	2
248	на наших	1	2
249	вещей в	1	2
250	значения и	5	2
251	от друга	1	2
252	всего этого	1	2
253	приводит к	4	2
254	сменяют друг	1	2
255	как с	4	2
256	еще в	2	2
257	она была	1	2
258	с ним	4	2
259	его место	1	2
260	и что	10	2
261	как ее	1	2
262	или на	1	2
263	к действительности	1	2
264	и содержание	1	2
265	не выходит	1	2
266	глубоко различны	1	2
267	между тем	3	2
268	и всякая	1	2
269	что и	10	2
270	во всей	1	2
271	каждый элемент	1	2
272	в другой	1	2
273	не сводится	1	2
274	только в	10	2
275	несколько подробнее	1	2
276	не имеющие	2	2
277	уже не	2	2
278	не можем	3	2
279	если мы	3	2
280	чтобы он	1	2
281	могло бы	4	2
282	как их	2	2
283	в одном	2	2
284	иначе как	1	2
285	сами по	3	2
286	как раз	1	2
287	общения и	1	2
288	или иначе	2	2
289	вопрос об	2	2
290	здесь в	1	2
291	сама по	1	2
292	чтобы убедиться	1	2
293	и самый	1	2
294	не на	1	2
295	все время	2	2
296	ее помощью	1	2
297	все более	2	2
298	бы оно	1	2
299	вступает в	2	2
300	вместе с	14	2
301	и особенно	2	2
302	ко всем	1	2
303	одновременно с	1	2
304	по существу	1	2
305	в ряду	1	2
306	является для	2	2
307	и развития	1	2
308	прямой зависимости	1	2
309	к которому	3	2
310	не внутри	1	2
311	в результате	3	2
312	дана в	1	2
313	ни было	2	2
314	в своих	2	2
315	тот или	1	2
316	они были	1	2
317	нас не	1	2
318	эту последнюю	1	2
319	обобщений и	1	1
320	смысле слова	2	1
321	ту же	1	1
322	также и	1	1
323	например в	1	1
324	для построения	1	1
325	для отнесения	1	1
326	и через	1	1
327	в объяснении	1	1
328	сама создает	1	1
329	к вопросу	1	1
330	связи между	5	1
331	задачи в	1	1
332	каком-либо определенном	1	1
333	вне связи	1	1
334	или к	1	1
335	между двумя	2	1
336	и принципиально	1	1
337	и чрезвычайно	1	1
338	из его	1	1
339	высшей степени	6	1
340	едва ли	2	1
341	его основе	3	1
342	определяется в	1	1
343	и этот	1	1
344	мы уже	5	1
345	той же	4	1
346	и значение	1	1
347	бы уже	1	1
348	элементы и	1	1
349	которую мы	5	1
350	в основных	1	1
351	и изучения	1	1
352	и новых	1	1
353	социальных требований	1	1
354	ему в	1	1
355	может совершаться	1	1
356	не поддаются	1	1
357	в чем	2	1
