N	2gram	Vygotskiy__3	Formalny
1	и в	38	24
2	художественного произведения	1	23
3	в его	5	23
4	и не	10	20
5	так и	1	18
6	точки зрения	16	16
7	не может	7	16
8	в этом	13	15
9	в нем	4	14
10	может быть	19	14
11	таким образом	12	13
12	с точки	9	13
13	и т	14	12
14	именно как	1	12
15	в своем	5	11
16	как и	8	11
17	в своей	5	11
18	в их	1	11
19	должно быть	1	11
20	в ней	15	10
21	то же	10	10
22	вовсе не	8	10
23	и ее	2	10
24	и его	6	10
25	и их	1	10
26	а не	7	10
27	в то	3	9
28	и потому	1	9
29	все это	3	9
30	и на	6	8
31	как в	4	8
32	т д	4	8
33	и с	1	8
34	не в	12	8
35	в ее	7	8
36	именно в	1	8
37	то что	35	8
38	в свою	4	8
39	на самом	2	7
40	должна быть	5	7
41	с ее	2	7
42	не только	12	7
43	место в	3	7
44	не должна	2	7
45	жизни и	1	7
46	до конца	2	7
47	но и	5	7
48	отношения к	2	6
49	еще не	1	6
50	самом деле	21	6
51	отнюдь не	2	6
52	более или	1	6
53	в целом	4	6
54	все эти	4	6
55	в этой	13	6
56	как бы	14	6
57	или менее	1	6
58	она не	6	6
59	свою очередь	2	6
60	на основе	1	6
61	и здесь	6	6
62	до сих	6	6
63	в том	25	6
64	было бы	12	6
65	как это	6	6
66	художественное произведение	1	6
67	сих пор	5	6
68	и все	10	6
69	а в	7	6
70	хотя бы	2	5
71	во всех	4	5
72	одним словом	2	5
73	но в	3	5
74	в самом	25	5
75	при этом	4	5
76	в понимании	1	5
77	не могло	1	5
78	и до	1	5
79	у нас	2	5
80	должен быть	3	5
81	как мы	7	5
82	того что	4	5
83	только на	1	5
84	со стороны	2	5
85	с другой	7	5
86	с его	1	4
87	в истории	2	4
88	независимо от	1	4
89	и к	3	4
90	в которой	5	4
91	главным образом	3	4
92	не как	1	4
93	не из	1	4
94	с другими	1	4
95	и может	2	4
96	как о	1	4
97	друг друга	1	4
98	как на	3	4
99	при таком	2	4
100	никогда не	4	4
101	если бы	14	4
102	для этого	2	4
103	мы увидим	12	4
104	всяком случае	2	4
105	с одной	6	4
106	конечно не	4	4
107	т п	5	4
108	одной стороны	5	4
109	в частности	1	4
110	с этой	2	4
111	быть и	1	4
112	что в	20	4
113	к этой	2	4
114	так же	2	4
115	во всяком	2	4
116	это и	1	3
117	мы не	5	3
118	по аналогии	2	3
119	зависимости от	1	3
120	время в	5	3
121	но не	1	3
122	со всеми	2	3
123	в общем	2	3
124	отношение к	1	3
125	как к	2	3
126	все же	8	3
127	когда он	4	3
128	целый ряд	2	3
129	и как	8	3
130	и наконец	2	3
131	в себе	4	3
132	если он	4	3
133	так сказать	5	3
134	он не	6	3
135	литературных произведений	1	3
136	всех этих	2	3
137	так например	2	3
138	значение в	1	3
139	его в	3	3
140	в жизни	1	3
141	в них	3	3
142	вскрыть и	1	3
143	со всей	3	3
144	среды и	1	3
145	лучшем случае	2	3
146	они не	2	3
147	поэтического произведения	1	3
148	тем самым	1	3
149	не о	1	3
150	в основе	3	3
151	не по	1	3
152	отличается от	1	3
153	всего в	1	3
154	к тому	6	3
155	здесь не	3	3
156	ясно что	6	3
157	аналогии с	2	3
158	бы в	3	3
159	говорит он	2	3
160	и всякое	1	3
161	в лучшем	2	3
162	как она	1	3
163	один из	6	3
164	или же	1	3
165	и других	1	3
166	для него	2	3
167	со всем	1	3
168	и даже	4	3
169	и чем	2	3
170	представлять себе	1	3
171	не было	1	3
172	ни на	1	3
173	смысле этого	2	3
174	или иного	1	3
175	ничем не	1	3
176	этого слова	2	3
177	дело идет	1	3
178	но это	3	3
179	это последнее	1	3
180	она должна	3	3
181	каждой из	1	3
182	у них	2	3
183	же в	2	3
184	между ними	1	3
185	от всех	1	3
186	что он	11	3
187	думать что	2	3
188	в применении	1	2
189	же как	1	2
190	чтобы не	1	2
191	применении к	1	2
192	и это	8	2
193	в зависимости	1	2
194	но напротив	1	2
195	как если	3	2
196	уже как	2	2
197	нет и	1	2
198	идет о	4	2
199	с этим	8	2
200	более и	2	2
201	к новому	1	2
202	в действительности	1	2
203	стиля и	1	2
204	от этого	1	2
205	от действительности	1	2
206	он в	2	2
207	остановиться на	2	2
208	и те	1	2
209	не могла	2	2
210	и если	6	2
211	на его	1	2
212	а вовсе	2	2
213	и вот	2	2
214	том чтобы	1	2
215	и более	2	2
216	о мире	2	2
217	но все	1	2
218	могла бы	3	2
219	того или	1	2
220	это не	1	2
221	всю свою	1	2
222	начала и	1	2
223	отражение в	1	2
224	действий и	1	2
225	ни в	3	2
226	с тем	8	2
227	мы видели	6	2
228	нисколько не	1	2
229	в эту	2	2
230	не так	3	2
231	таким же	1	2
232	почти не	1	2
233	не от	1	2
234	у тургенева	1	2
235	на всю	2	2
236	бы быть	1	2
237	мысли в	1	2
238	на него	1	2
239	и форм	1	2
240	только не	1	2
241	ничего не	2	2
242	одна из	4	2
243	в самой	4	2
244	к ней	2	2
245	и заключается	1	2
246	указать на	3	2
247	определить ее	1	2
248	не есть	1	2
249	на наших	2	2
250	значения и	1	2
251	всего этого	2	2
252	не с	1	2
253	каждого из	3	2
254	она была	4	2
255	с ним	2	2
256	часто и	1	2
257	на их	2	2
258	и что	18	2
259	к действительности	1	2
260	литературные произведения	1	2
261	между тем	7	2
262	что и	4	2
