N	2gram	Propp_Isto_3	FransuaR
1	и в	22	65
2	и др	2	24
3	как бы	1	22
4	и не	12	22
5	вовсе не	2	18
6	в том	9	16
7	в этом	17	15
8	но в	10	14
9	в нем	9	13
10	мы уже	6	12
11	и на	4	11
12	прежде всего	3	11
13	все эти	4	10
14	не только	14	10
15	и его	4	10
16	так и	2	10
17	но и	12	10
18	и потому	2	10
19	том числе	1	10
20	в его	3	9
21	все это	1	9
22	средневековья и	1	9
23	всех этих	2	8
24	в своем	2	8
25	в дальнейшем	4	8
26	и даже	2	8
27	здесь в	1	8
28	по своему	1	8
29	и другие	4	8
30	его в	3	7
31	точки зрения	2	7
32	уже говорили	1	7
33	только в	4	7
34	жизни и	2	7
35	на самом	2	6
36	в ней	2	6
37	еще не	10	6
38	все же	5	6
39	и у	3	6
40	главным образом	1	6
41	при этом	2	6
42	том что	8	6
43	никогда не	3	6
44	тела и	1	6
45	как мы	8	6
46	одно из	1	6
47	так как	7	6
48	может быть	11	6
49	не знает	1	6
50	сказать что	3	6
51	связана с	3	5
52	как в	2	5
53	в них	6	5
54	как и	3	5
55	в своей	1	5
56	потому что	3	5
57	между тем	2	5
58	в одном	2	5
59	и пр	11	5
60	превращается в	3	5
61	связь с	6	5
62	в частности	5	5
63	и все	3	5
64	еще более	2	5
65	здесь и	2	4
66	и до	1	4
67	и к	3	4
68	в этой	5	4
69	на всю	1	4
70	входит в	1	4
71	во время	6	4
72	не в	4	4
73	до сих	5	4
74	мы остановимся	1	4
75	можно только	3	4
76	связи с	6	4
77	в жизни	2	4
78	из них	7	4
79	отношение к	4	4
80	сих пор	5	4
81	это уже	1	4
82	для нас	4	4
83	совершенно не	2	4
84	это в	1	4
85	самом деле	1	3
86	мы и	1	3
87	мы будем	1	3
88	жить и	1	3
89	не просто	1	3
90	в себя	1	3
91	уже не	7	3
92	но все	2	3
93	то что	7	3
94	перестает быть	1	3
95	и с	4	3
96	на этой	1	3
97	это не	6	3
98	далеко не	3	3
99	в ее	1	3
100	он и	3	3
101	с точки	1	3
102	но это	3	3
103	даже в	2	3
104	эти формы	1	3
105	ничего не	6	3
106	и здесь	7	3
107	и прежде	1	3
108	всегда в	1	3
109	она была	1	3
110	с ним	1	3
111	с другой	7	3
112	к нему	5	3
113	что он	9	3
114	но как	1	3
115	где они	2	3
116	друг друга	6	3
117	в других	4	3
118	же деле	1	3
119	связан с	2	3
120	связаны с	1	3
121	характерно для	2	3
122	самом же	1	3
123	и эта	1	3
124	на фоне	1	3
125	нет ничего	2	3
126	и их	1	3
127	с миром	2	3
128	в тех	2	3
129	в состоянии	1	3
130	но для	1	3
131	на землю	2	3
132	по ходу	1	3
133	от всех	1	3
134	не может	4	3
135	что в	15	3
136	одним из	4	2
137	например в	2	2
138	мы здесь	4	2
139	видеть в	1	2
140	из всех	1	2
141	очень широко	1	2
142	который был	2	2
143	это всегда	1	2
144	не вполне	6	2
145	и он	2	2
146	начало и	1	2
147	на них	1	2
148	в чем	3	2
149	но не	7	2
150	не входит	1	2
151	нет и	1	2
152	связанной с	1	2
153	его к	1	2
154	из этих	3	2
155	во многих	2	2
156	он не	5	2
157	они в	2	2
158	человеческого тела	1	2
159	и вот	2	2
160	на его	3	2
161	он так	1	2
162	его от	1	2
163	и по	1	2
164	так например	1	2
165	а затем	3	2
166	на все	2	2
167	большинстве случаев	2	2
168	сущность этого	1	2
169	в этих	11	2
170	их в	3	2
171	бы быть	1	2
172	называет его	1	2
173	и очень	1	2
174	в таких	1	2
175	здесь на	2	2
176	образом в	2	2
177	во всем	1	2
178	жизнью в	1	2
179	начиная с	1	2
180	к себе	1	2
181	есть только	2	2
182	могут быть	5	2
183	к тому	3	2
184	здесь еще	1	2
185	и это	2	2
186	и этим	1	2
187	роль в	2	2
188	во второй	1	2
189	о том	3	2
190	можно сказать	2	2
191	представления о	2	2
192	в свете	5	2
193	мы видим	8	2
194	этот вопрос	2	2
195	с одной	2	2
196	в большинстве	1	2
197	только на	2	2
198	или даже	1	2
199	от того	1	2
200	в особенности	2	2
201	что не	2	2
202	в некоторых	5	2
203	одной стороны	2	2
204	на этот	1	2
205	и так	2	2
206	его на	2	2
207	каковы же	1	2
208	к жизни	2	2
209	да и	2	2
210	образом на	1	2
211	того что	5	2
212	что мы	1	2
213	в основном	1	2
214	в целом	3	2
215	между прочим	3	2
216	кроме того	1	2
217	в книге	1	2
218	и для	2	2
219	мы найдем	2	2
220	при таком	1	2
221	и от	3	2
222	это можно	1	2
223	или в	11	2
224	хотя и	2	2
225	от него	2	2
226	же в	2	2
227	он находит	1	2
228	речи и	1	2
229	в таком	1	2
230	фигурирует и	1	1
231	к людям	1	1
232	человека и	1	1
233	связь этих	1	1
234	формы этой	1	1
235	а из	1	1
236	это и	1	1
237	в приведенном	1	1
238	и живут	1	1
239	действительности и	1	1
240	определенные сроки	1	1
241	что мотив	1	1
242	то же	6	1
243	их и	3	1
244	а как	1	1
245	и была	1	1
246	если я	3	1
247	может даже	1	1
248	мы не	1	1
249	этого нет	1	1
250	большую роль	1	1
251	и новые	2	1
252	на эти	1	1
253	историческое явление	1	1
254	принадлежит к	1	1
255	они связаны	1	1
256	и другая	1	1
257	и заставляет	1	1
258	и строя	1	1
259	они еще	1	1
260	с солнцем	1	1
261	но конечно	2	1
262	от них	3	1
263	в быту	1	1
264	этого мотива	4	1
265	по отношению	2	1
266	вступают в	2	1
267	изменения и	1	1
268	мы назвали	1	1
269	друг от	1	1
270	это были	1	1
271	только путем	1	1
272	чем же	1	1
273	в животном	2	1
274	это вовсе	1	1
275	с этим	8	1
276	если на	1	1
277	ней в	2	1
278	это был	1	1
279	все остальные	1	1
280	и получает	1	1
281	и как	3	1
282	что по	2	1
283	в фольклоре	1	1
284	есть ли	2	1
285	обряда в	2	1
286	в этот	2	1
287	смерти с	1	1
288	еще на	1	1
289	он в	1	1
290	в другие	1	1
291	остановиться на	1	1
292	см выше	1	1
293	имеем в	4	1
294	тому же	2	1
295	на то	1	1
296	не могла	2	1
297	но прежде	1	1
298	вообще не	1	1
299	все отверстия	1	1
300	и более	2	1
301	и сам	1	1
302	не могли	1	1
303	из него	1	1
304	давали им	1	1
305	на этом	4	1
306	часть ее	1	1
307	это конечно	1	1
308	здесь мы	5	1
309	в работе	2	1
310	могла бы	1	1
311	как они	1	1
312	об этом	1	1
313	связанных с	2	1
314	где оно	1	1
315	и иногда	1	1
316	дать еще	1	1
317	было бы	3	1
318	и дает	1	1
319	стоит на	3	1
320	смерть и	2	1
321	ниже и	1	1
322	этом мы	1	1
323	но уже	1	1
324	могилу и	1	1
325	сам он	1	1
