N	3gram	Vygotskiy__5	Istorich
1	и т д	3	18
2	с другой стороны	5	8
3	в этом случае	2	7
4	с одной стороны	12	7
5	вместе с тем	3	6
6	о том что	6	4
7	мы знаем что	2	4
8	мы видим что	3	4
9	так же как	2	3
10	но вместе с	1	3
11	не может быть	2	3
12	после того как	1	3
13	для того чтобы	19	3
14	на том что	1	2
15	потому что он	2	2
16	по отношению к	1	2
17	же как и	1	2
18	до сих пор	5	2
19	мы имеем здесь	1	2
20	в данном случае	2	2
21	в том чтобы	2	2
22	если бы мы	2	2
23	не только в	2	2
24	но так как	1	2
25	мы видели что	1	2
26	таким образом мы	2	2
27	и таким образом	2	2
28	друг с другом	3	2
29	тем что он	1	2
30	в том что	14	2
31	на то что	16	2
32	с тем мы	1	1
33	мы видим в	2	1
34	по себе не	2	1
35	сводится к следующему	1	1
36	что сказано выше	1	1
37	иметь в виду	3	1
38	это означает что	1	1
39	из того что	3	1
40	мы обратим внимание	1	1
41	на самом деле	2	1
42	что один из	1	1
43	для наших целей	1	1
44	никак не может	3	1
45	одной стороны и	1	1
46	с точки зрения	2	1
47	в зависимости от	6	1
48	сам по себе	3	1
49	что он не	1	1
50	в отличие от	2	1
51	один мог бы	1	1
52	с тем что	3	1
53	мы должны будем	2	1
54	что и здесь	1	1
55	с этой точки	1	1
56	указывает на то	2	1
57	то время как	1	1
58	к ней и	1	1
59	том смысле в	1	1
60	но уже сейчас	1	1
61	и что он	1	1
62	состоит в том	2	1
63	на задний план	1	1
64	сказано выше о	1	1
65	потому что в	2	1
66	как и вообще	1	1
67	однако сказать что	1	1
68	то что он	3	1
69	видели что в	1	1
70	она все же	1	1
71	мы перейдем к	1	1
72	мы увидим что	6	1
73	что у него	1	1
74	для чего в	1	1
75	этой точки зрения	1	1
76	образом мы видим	2	1
77	течение которых он	1	1
78	то что здесь	1	1
79	надо однако сказать	1	1
80	то обстоятельство что	1	1
81	в то время	1	1
82	между героем и	1	1
83	и в русской	1	1
84	в свою очередь	1	1
85	само по себе	2	1
86	с самого начала	3	1
87	вопрос о том	2	1
88	сказать что эта	1	1
89	в самом деле	5	1
90	можно сказать что	2	1
91	совершенно очевидно что	2	1
92	быть отнесены к	1	1
93	в том смысле	1	1
94	то это означает	1	1
95	но как только	1	1
96	знаем о нем	1	1
97	но для наших	1	1
98	мы еще не	1	1
