N	3gram	Tiupa_Narr_2	FransuaR
1	то же время	3	8
2	в то же	3	8
3	в большинстве случаев	1	5
4	и в то	1	4
5	более или менее	1	3
6	но и в	2	3
7	для того чтобы	1	3
8	в этой системе	1	3
9	подобно тому как	2	3
10	с точки зрения	2	2
11	и в других	1	2
12	с одной стороны	5	2
13	не только в	6	2
14	в то время	1	2
15	женщин и детей	1	2
16	о том что	4	2
17	то есть в	1	2
18	можно сказать что	3	1
19	таким образом что	1	1
20	и того же	1	1
21	точки зрения на	1	1
22	и все что	1	1
23	а как к	1	1
24	то же самое	1	1
25	одной стороны и	1	1
26	что у нее	1	1
27	до сих пор	1	1
28	и не может	2	1
29	а также в	1	1
30	в чем не	1	1
31	в этом отношении	3	1
32	как будто он	1	1
33	есть на самом	1	1
34	не истории а	1	1
35	как раз в	1	1
36	то время как	1	1
37	за собой и	1	1
38	на эту тему	1	1
39	он вовсе не	1	1
40	по своему характеру	1	1
41	в данном случае	6	1
42	на первый взгляд	1	1
43	и все его	1	1
44	ни в чем	1	1
45	а также и	1	1
46	в отличие от	5	1
47	содержащий в себе	1	1
48	а с другой	1	1
49	по природе своей	1	1
50	в связи с	1	1
51	не нуждаясь в	1	1
52	так и в	1	1
53	тех кто не	1	1
54	в полной мере	1	1
55	не может быть	2	1
56	данном случае в	1	1
57	в итоге мы	1	1
58	и не столько	1	1
59	с того что	1	1
60	в конечном счете	3	1
61	между жизнью и	1	1
62	одного и того	1	1
63	жизнью и смертью	1	1
64	на самом деле	2	1
65	так и по	2	1
66	в соответствии с	3	1
67	в том что	8	1
68	в разговоре с	1	1
69	к тому же	4	1
