N	2gram	Losev_Vlad_2	FransuaR
1	и в	30	41
2	то есть	7	24
3	мы уже	2	18
4	во всех	3	17
5	таким образом	3	17
6	в нем	4	16
7	и с	14	16
8	и его	6	13
9	но и	8	13
10	в этом	20	12
11	как мы	11	12
12	все эти	5	11
13	все это	5	11
14	в самом	2	10
15	не только	12	10
16	так как	5	10
17	и др	1	10
18	прежде всего	6	10
19	то что	20	10
20	и на	4	9
21	кроме того	9	9
22	во время	1	9
23	о том	4	9
24	здесь в	2	9
25	и все	7	9
26	в сущности	2	8
27	но в	8	8
28	в этой	4	8
29	никогда не	7	8
30	и до	2	7
31	в них	3	7
32	как и	5	7
33	том что	12	7
34	в его	11	7
35	вовсе не	4	7
36	у него	19	7
37	как бы	5	7
38	что в	12	7
39	также и	6	6
40	например в	1	6
41	в году	24	6
42	в то	9	6
43	вместе с	8	6
44	сказать что	11	6
45	что он	13	6
46	и он	4	5
47	с его	4	5
48	в своем	8	5
49	что это	4	5
50	в себе	6	5
51	то же	4	5
52	той же	4	5
53	рядом с	1	5
54	еще в	2	5
55	но он	3	5
56	во всем	1	5
57	тем что	1	5
58	все то	1	5
59	так и	5	5
60	и что	5	5
61	а также	10	5
62	же время	3	5
63	в литературе	1	5
64	до нас	1	5
65	из них	1	5
66	в одном	1	5
67	во франции	1	5
68	между собою	1	5
69	так же	4	5
70	в той	2	5
71	одним из	1	4
72	того же	5	4
73	самом деле	1	4
74	в ней	4	4
75	он был	6	4
76	как в	3	4
77	и как	3	4
78	и наконец	4	4
79	та же	1	4
80	не в	9	4
81	даже в	2	4
82	но они	1	4
83	того чтобы	2	4
84	все же	9	4
85	у нас	6	4
86	и вообще	10	4
87	с ним	5	4
88	борьба с	2	4
89	тот же	5	4
90	всех его	1	4
91	уже в	3	4
92	в результате	5	4
93	в котором	5	4
94	и даже	10	4
95	именно в	4	4
96	и от	2	4
97	а в	11	4
98	не может	9	4
99	из этого	5	4
100	он сам	2	3
101	первый план	2	3
102	людей в	2	3
103	в чем	2	3
104	как у	2	3
105	мы будем	3	3
106	с этим	5	3
107	перед нами	1	3
108	при этом	5	3
109	и сам	2	3
110	связанных с	1	3
111	на все	2	3
112	было бы	9	3
113	на первый	2	3
114	и их	1	3
115	уже сказали	1	3
116	к этим	2	3
117	также что	2	3
118	потому что	9	3
119	только с	1	3
120	этом отношении	1	3
121	есть только	1	3
122	народа и	2	3
123	те же	3	3
124	никак не	3	3
125	до сих	1	3
126	к нему	2	3
127	во втором	1	3
128	в него	1	3
129	того что	5	3
130	мы увидим	1	3
131	только в	6	3
132	поэтому и	1	3
133	конечно не	4	3
134	в начале	4	3
135	в целях	1	3
136	что не	2	3
137	не были	1	3
138	и особенно	3	3
139	в данном	3	3
140	в первой	1	3
141	и не	18	3
142	с этой	4	3
143	сих пор	1	3
144	но это	4	3
145	не мог	8	3
146	в книге	1	3
147	и для	3	3
148	между ними	1	3
149	жизни и	6	3
150	они не	1	3
151	всем и	2	2
152	как известно	1	2
153	если б	1	2
154	и то	5	2
155	тех же	1	2
156	с точки	3	2
157	было и	1	2
158	мы не	2	2
159	не будем	1	2
160	есть нечто	2	2
161	говорить о	1	2
162	а для	1	2
163	но уже	2	2
164	всю ночь	1	2
165	природы и	1	2
166	но не	3	2
167	то он	1	2
168	в новом	2	2
169	что они	1	2
170	точки зрения	7	2
171	что именно	1	2
172	хотя и	6	2
173	удовольствия и	1	2
174	было также	1	2
175	и отчасти	1	2
176	он в	1	2
177	как он	2	2
178	так сказать	1	2
179	на его	4	2
180	он не	4	2
181	всех этих	3	2
182	на этом	2	2
183	будем говорить	2	2
184	что все	1	2
185	лишь в	1	2
186	это было	4	2
187	заключается в	2	2
188	а за	2	2
189	мы видели	2	2
190	из этих	3	2
191	но если	1	2
192	в своей	5	2
193	представление о	1	2
194	мы находим	2	2
195	но эта	1	2
196	борьбу с	1	2
197	их в	2	2
198	для этого	1	2
199	и очень	2	2
200	как о	1	2
201	тогда когда	2	2
202	что их	1	2
203	только его	2	2
204	так что	5	2
205	связи с	8	2
206	не могут	1	2
207	этой книги	2	2
208	в области	3	2
209	в эти	7	2
210	данном случае	2	2
211	характер и	1	2
212	в дальнейшем	5	2
213	литературы и	1	2
214	времени и	1	2
215	которая была	1	2
216	возможно что	2	2
217	и тонкий	1	2
218	что самая	1	2
219	и во	2	2
220	кажется что	2	2
221	тем более	3	2
222	а именно	6	2
223	но с	1	2
224	он стал	1	2
225	со всеми	1	2
226	человека с	1	2
227	себя в	2	2
228	что если	2	2
229	характерно что	1	2
230	себе в	2	2
231	никто не	1	2
232	и прежде	2	2
233	в конце	13	2
234	каждый из	1	2
235	может быть	7	2
236	как раз	1	2
237	и едва	1	2
238	а на	1	2
239	что человек	1	2
240	если мы	1	2
241	до конца	7	2
242	нужно сказать	1	2
243	мир а	1	2
244	был в	2	2
245	которых мы	1	2
246	не на	2	2
247	а не	7	2
248	в частности	2	2
249	начиная с	2	2
250	и потому	2	2
251	как это	7	2
252	отрывок из	2	2
253	не был	2	2
254	что мы	1	2
255	и часто	2	2
256	франции и	1	2
257	мира и	1	2
258	для нас	7	2
259	от него	1	2
260	в этих	4	2
261	еще более	3	2
262	в том	18	2
263	от всех	1	2
264	что даже	1	2
265	есть и	2	2
266	здесь же	1	2
267	и другие	1	2
268	от этой	1	1
269	жизнь человека	1	1
270	еще можно	1	1
271	до него	1	1
272	для выяснения	1	1
273	сам по	2	1
274	он хотел	1	1
275	то в	5	1
276	между двумя	1	1
277	чувств в	1	1
278	из его	2	1
279	он уже	5	1
280	и больше	3	1
281	был и	3	1
282	с таким	1	1
283	в их	2	1
284	его не	2	1
285	в несколько	1	1
286	то совершенно	1	1
287	не забудем	1	1
288	для своего	1	1
289	на первом	2	1
290	есть те	1	1
291	город не	1	1
292	из своих	1	1
293	нам в	1	1
294	он как	1	1
295	подобного не	1	1
296	не вполне	2	1
297	на тему	1	1
298	жизни как	1	1
299	ему в	2	1
300	то это	4	1
301	мы здесь	1	1
302	камень в	1	1
303	а другие	2	1
304	столько же	1	1
305	еще не	1	1
306	далее в	1	1
307	мысли и	2	1
308	на их	1	1
309	время в	4	1
310	сам а	1	1
311	что его	4	1
312	вскоре после	1	1
313	менее всего	1	1
314	и никак	1	1
315	отношение к	4	1
316	себе и	2	1
317	этого с	1	1
318	не просто	1	1
319	нет и	1	1
320	есть просто	2	1
321	в поисках	1	1
322	и я	5	1
323	чем же	1	1
324	как говорит	1	1
325	чем мы	1	1
326	первых двух	2	1
327	там же	12	1
328	что нет	1	1
329	что по	1	1
330	это вообще	1	1
331	к обязательному	1	1
332	и к	6	1
333	более или	3	1
334	в действительности	1	1
335	и хотя	2	1
336	в этот	1	1
337	о самом	1	1
338	со своей	2	1
339	в письмах	1	1
340	в которой	4	1
341	в целом	4	1
342	в нашем	1	1
343	во многих	2	1
344	думать что	1	1
345	еще один	2	1
346	им в	3	1
347	непосредственно перед	1	1
348	если он	1	1
349	и настроения	1	1
350	не могла	2	1
351	есть но	1	1
352	и если	4	1
353	жизнью и	1	1
354	в первых	1	1
355	что сказать	1	1
356	они в	1	1
357	ими в	1	1
358	это создавало	1	1
359	сердце и	1	1
360	и вот	3	1
361	на земле	2	1
362	и по	2	1
363	с собой	1	1
364	но все	2	1
365	это конечно	1	1
366	на нее	1	1
367	от телесного	1	1
368	на полном	1	1
369	для всех	1	1
370	за то	1	1
371	есть все	1	1
372	же касается	5	1
373	или два	1	1
374	является конечно	1	1
375	то после	1	1
376	глубокий и	1	1
377	с болезнью	1	1
378	его в	4	1
379	и других	1	1
380	в глазах	1	1
381	он есть	1	1
382	отца и	1	1
383	прямо высказывает	1	1
384	мы сказали	2	1
385	с начала	2	1
386	должен был	3	1
387	и тем	1	1
388	он все	2	1
389	ведь в	1	1
390	здесь нет	1	1
391	в жизни	1	1
392	основания для	1	1
393	могилу и	1	1
394	что природа	1	1
395	далеко не	1	1
396	эти годы	4	1
397	на основании	1	1
398	он ссылается	1	1
399	характера то	1	1
400	с тем	2	1
401	руках и	1	1
402	эту тему	2	1
403	со своими	1	1
404	которой он	2	1
405	он и	3	1
406	несмотря на	4	1
407	уже у	1	1
408	чем в	1	1
409	очень важный	1	1
410	зато в	1	1
411	и того	1	1
412	или менее	3	1
413	ничего подобного	1	1
414	в следующем	3	1
415	просто в	1	1
416	место в	1	1
417	не столько	3	1
418	содержания а	1	1
419	степени не	1	1
420	он дает	2	1
421	в которых	1	1
422	своего рода	1	1
423	поэтому в	1	1
424	мир и	1	1
425	историки и	1	1
