N	2gram	Bakhtin_Pr_1	Istorich
1	и т	4	27
2	и в	29	26
3	т д	1	24
4	так же	6	18
5	т е	21	18
6	то что	15	16
7	не только	15	15
8	может быть	24	14
9	что в	8	14
10	же как	1	13
11	но и	14	12
12	и пр	3	11
13	так и	7	10
14	таким образом	12	10
15	и его	14	10
16	что он	8	10
17	все же	9	9
18	его в	6	9
19	что и	4	9
20	так как	6	9
21	и не	31	9
22	то же	14	8
23	а в	7	8
24	мы имеем	1	7
25	в этом	22	7
26	он не	5	7
27	об этом	1	7
28	как и	12	7
29	их в	4	7
30	как в	6	7
31	в качестве	1	7
32	превращается в	4	7
33	героя в	4	7
34	еще не	5	6
35	что они	1	6
36	как он	1	6
37	мы видели	1	6
38	не всегда	1	6
39	таким же	3	6
40	могут быть	6	6
41	к нему	6	6
42	мы видим	2	6
43	потому что	8	6
44	а не	22	6
45	не может	12	6
46	это и	5	5
47	мы уже	2	5
48	то это	1	5
49	но не	9	5
50	и как	7	5
51	но в	7	5
52	уже не	13	5
53	и только	1	5
54	и по	1	5
55	но все	5	5
56	в другом	1	5
57	и с	4	5
58	это не	9	5
59	не в	7	5
60	точно так	1	5
61	ничего не	5	5
62	и у	3	5
63	как мы	4	5
64	и здесь	3	5
65	и что	2	5
66	в его	24	5
67	в одном	10	5
68	у него	5	5
69	тем что	4	5
70	до сих	2	5
71	и др	5	5
72	из которых	2	5
73	сих пор	2	5
74	мы должны	3	5
75	к этому	1	5
76	вопрос о	2	4
77	на себя	2	4
78	в которых	2	4
79	тогда как	1	4
80	его на	2	4
81	он в	3	4
82	но он	2	4
83	в своей	8	4
84	но эта	4	4
85	даже в	4	4
86	того как	1	4
87	здесь не	1	4
88	о том	1	4
89	и даже	2	4
90	вовсе не	7	4
91	с другой	3	4
92	а на	1	4
93	все что	3	4
94	в тех	1	4
95	в человеческом	1	4
96	другой стороны	3	4
97	например в	3	3
98	и действительно	1	3
99	из этих	1	3
100	относится к	1	3
101	в одной	6	3
102	перед нами	5	3
103	его к	2	3
104	таким является	1	3
105	все эти	9	3
106	и если	1	3
107	на его	2	3
108	что она	6	3
109	при этом	2	3
110	он должен	1	3
111	что у	1	3
112	те же	2	3
113	том что	7	3
114	в связь	1	3
115	от своего	1	3
116	по сравнению	1	3
117	с миром	1	3
118	не имеет	1	3
119	на котором	3	3
120	на него	3	3
121	в русской	1	3
122	связи с	2	3
123	к себе	2	3
124	все еще	1	3
125	и он	1	3
126	она не	7	3
127	данном случае	2	3
128	на вопрос	2	3
129	в другой	3	3
130	в том	8	3
131	мы увидим	1	3
132	только в	10	3
133	или же	2	3
134	и других	1	3
135	а именно	1	3
136	не на	4	3
137	в свете	4	3
138	там где	10	3
139	что мы	1	3
140	к своему	1	3
141	в данном	2	3
142	сравнению с	1	3
143	как бы	19	3
144	по существу	3	3
145	он бросает	1	3
146	этом случае	1	3
147	из своего	2	3
148	всякого рода	1	3
149	но это	4	3
150	только что	1	3
151	же в	2	3
152	е в	2	3
153	между ними	2	3
154	к этой	1	3
155	и другие	1	3
156	он может	3	2
157	и есть	2	2
158	должна быть	5	2
159	видеть в	1	2
160	и за	1	2
161	а как	7	2
162	эта форма	2	2
163	только это	1	2
164	что герой	2	2
165	к ним	1	2
166	вступают в	1	2
167	отношение к	2	2
168	в этой	4	2
169	в истории	2	2
170	с этим	2	2
171	вот как	1	2
172	в своем	8	2
173	хотя и	1	2
174	конечно не	2	2
175	сливается с	6	2
176	что это	1	2
177	в целом	6	2
178	между героем	1	2
179	тут и	2	2
180	в главе	1	2
181	он делает	1	2
182	в себе	7	2
183	другом случае	1	2
184	имеем в	1	2
185	в мышлении	1	2
186	в нем	19	2
187	же это	1	2
188	на этом	1	2
189	здесь мы	2	2
190	лишь в	1	2
191	хотя бы	2	2
192	было бы	5	2
193	из них	1	2
194	ни одной	2	2
195	и их	1	2
196	можно найти	1	2
197	знает и	1	2
198	что я	1	2
199	превращения в	1	2
200	все это	6	2
201	однако в	2	2
202	по себе	8	2
203	ему как	1	2
204	к этим	2	2
205	не могло	1	2
206	одна из	3	2
207	показывает как	1	2
208	героя а	5	2
209	в области	1	2
210	от того	4	2
211	у нас	1	2
212	случайно и	2	2
213	не могут	6	2
214	во все	2	2
215	его с	1	2
216	не есть	2	2
217	и этим	3	2
218	никогда не	3	2
219	и на	7	2
220	если бы	9	2
221	еще резче	1	2
222	таков например	1	2
223	другими словами	1	2
224	говорит об	1	2
225	от них	2	2
226	и во	2	2
227	в форме	7	2
228	того что	1	2
229	на которой	1	2
230	себя в	1	2
231	так что	2	2
232	уже в	3	2
233	не дает	3	2
234	его и	2	2
235	ни в	3	2
236	могло бы	1	2
237	он становится	1	2
238	героя он	1	2
239	в других	1	2
240	в особенности	1	2
241	он живет	1	2
242	из таких	1	2
243	но есть	1	2
244	на этот	2	2
245	его как	4	2
246	то здесь	1	2
247	с помощью	1	2
248	в частности	1	2
249	он говорит	1	2
250	и вот	1	2
251	этого слова	1	2
252	такого рода	1	2
253	и там	1	2
254	с этой	2	2
255	есть и	2	2
256	же самое	1	2
257	это он	1	2
258	и все	1	2
259	на языке	2	2
260	или совершенно	1	2
261	этот вопрос	2	2
262	сказать что	3	2
263	мы считаем	1	2
264	к другой	1	1
265	эта новая	1	1
266	героя за	1	1
267	не видим	1	1
268	герой у	1	1
269	даже если	1	1
270	почти не	1	1
271	к другому	2	1
272	из его	2	1
273	все те	2	1
274	в зависимости	5	1
275	входящих в	1	1
276	и могут	2	1
277	той же	5	1
278	их и	1	1
279	связь на	1	1
280	на тех	1	1
281	бы уже	2	1
282	в особой	1	1
283	мы не	1	1
284	или другим	1	1
285	не была	1	1
286	есть нечто	1	1
287	высказанных здесь	1	1
288	так чтобы	4	1
289	время как	1	1
290	совпадает с	2	1
291	но даже	1	1
292	зависимости от	5	1
293	в ней	2	1
294	меньшей степени	1	1
295	герой может	1	1
296	и самого	4	1
297	он сам	3	1
298	взирает на	1	1
299	во всех	1	1
300	своей работе	1	1
301	то он	2	1
302	сам его	1	1
303	но как	3	1
304	к которой	1	1
305	не все	1	1
306	а и	1	1
307	себе и	3	1
308	были не	1	1
309	независимо от	1	1
310	в особом	3	1
311	что именно	1	1
312	как образ	2	1
313	как к	3	1
314	что как	1	1
315	однако не	2	1
316	его смерти	1	1
317	все как	1	1
318	и наконец	4	1
319	и к	2	1
320	на своем	1	1
321	мир и	5	1
322	ясно и	1	1
323	и говорит	1	1
324	та же	1	1
325	у каждого	1	1
326	то и	2	1
327	взаимоотношение между	1	1
328	нами в	2	1
329	видим и	1	1
330	ее как	3	1
331	героя из	1	1
332	но на	1	1
333	с изображением	1	1
334	вообще не	1	1
335	не следует	1	1
336	к миру	1	1
337	он все	2	1
338	всех этих	2	1
339	есть та	1	1
340	понял что	1	1
341	не как	14	1
342	же порядка	1	1
343	из него	1	1
344	подобно тому	3	1
345	образа и	1	1
346	одно и	1	1
347	героя который	1	1
348	в совершенно	1	1
349	вера в	1	1
350	них не	1	1
351	а его	2	1
352	они тоже	1	1
353	или наконец	4	1
354	знает что	1	1
355	ощущается как	1	1
356	может стать	1	1
357	и мы	1	1
358	то все	1	1
359	он есть	4	1
360	эти же	1	1
361	по всему	1	1
362	но уже	1	1
363	он является	1	1
364	в них	3	1
365	героя или	1	1
366	на материале	3	1
367	она и	1	1
368	со своими	2	1
369	и уже	2	1
370	перестает быть	4	1
371	как целое	2	1
372	потому и	1	1
373	такой же	1	1
374	как таковой	2	1
375	героем и	1	1
376	и становится	1	1
377	надо понимать	1	1
378	точки зрения	19	1
379	или точнее	1	1
380	именно и	2	1
381	что дело	1	1
382	в котором	2	1
383	то для	1	1
384	наиболее полное	1	1
385	как непосредственно	1	1
386	на свою	1	1
387	должны были	1	1
388	как одна	1	1
389	образом и	1	1
390	друг другу	2	1
391	что было	4	1
392	не его	1	1
393	именно к	1	1
394	человеческое сознание	1	1
395	что основная	1	1
396	того кто	1	1
397	и герой	1	1
398	тому что	3	1
399	здесь могут	1	1
400	мир герой	1	1
401	и функции	1	1
