N	2gram	Ircho_Kome_1	Istorich
1	и в	22	25
2	вместе с	2	22
3	что он	6	22
4	и т	9	20
5	т д	4	18
6	может быть	9	17
7	представление о	1	17
8	т е	13	16
9	в шкуру	1	15
10	не только	10	13
11	но и	11	13
12	в его	5	12
13	так как	4	11
14	и не	8	11
15	в этом	3	10
16	тем что	4	10
17	все же	3	10
18	и его	8	9
19	его в	3	9
20	в виде	3	9
21	с другой	5	9
22	таким образом	8	9
23	еще не	2	8
24	и на	3	8
25	что в	6	8
26	на него	4	8
27	и что	1	8
28	мы знаем	2	8
29	с тем	1	8
30	другой стороны	5	8
31	связь с	1	8
32	том что	12	8
33	представляет собой	1	7
34	в нем	4	7
35	как и	9	7
36	мы видели	2	7
37	во время	5	7
38	потому что	5	7
39	о том	8	7
40	и здесь	2	7
41	то что	2	7
42	только в	3	7
43	с одной	3	7
44	в качестве	4	7
45	превращается в	1	7
46	одной стороны	3	7
47	но это	2	7
48	в частности	3	7
49	как в	5	6
50	не может	2	6
51	в этих	1	6
52	не в	6	6
53	и он	1	6
54	что и	4	6
55	себя в	1	6
56	прежде всего	5	6
57	на небо	1	6
58	могут быть	3	6
59	или в	2	6
60	в том	11	6
61	ясно что	4	5
62	мы не	3	5
63	в ней	1	5
64	но не	2	5
65	с этим	1	5
66	что это	1	5
67	но все	1	5
68	здесь мы	3	5
69	миф о	1	5
70	как мы	4	5
71	в образе	3	5
72	так же	3	5
73	же как	3	4
74	и это	1	4
75	то же	6	4
76	мы уже	1	4
77	мы здесь	1	4
78	в истории	5	4
79	и хотя	2	4
80	в которой	6	4
81	он не	3	4
82	что все	1	4
83	на этой	1	4
84	и тем	2	4
85	тем не	2	4
86	не менее	3	4
87	того как	3	4
88	в дальнейшем	1	4
89	что у	2	4
90	наряду с	2	4
91	с ним	1	4
92	за ним	1	4
93	герой в	1	4
94	в основном	1	4
95	все это	5	4
96	также что	1	3
97	в которых	1	3
98	на себя	2	3
99	ему в	1	3
100	то это	1	3
101	в роли	1	3
102	если в	1	3
103	и как	3	3
104	его к	1	3
105	в целом	3	3
106	в греции	4	3
107	в этой	7	3
108	только один	2	3
109	на этом	2	3
110	человека в	1	3
111	к заключению	1	3
112	предположение что	1	3
113	в то	10	3
114	в русской	1	3
115	друг друга	1	3
116	для того	1	3
117	того чтобы	1	3
118	в себя	2	3
119	на том	1	3
120	и с	3	3
121	после того	3	3
122	о нем	1	3
123	затем в	2	3
124	к нему	2	3
125	в форме	2	3
126	после смерти	3	3
127	показывают что	1	3
128	и др	1	3
129	птиц и	1	3
130	никто не	1	3
131	в особенности	1	3
132	и из	2	3
133	и все	3	3
134	и она	1	3
135	в данном	1	3
136	заключению что	1	3
137	в книге	1	3
138	в более	3	3
139	не знаем	1	3
140	а в	6	3
141	е в	2	3
142	в свою	2	3
143	более поздних	1	3
144	они не	1	3
145	ту же	2	2
146	того же	2	2
147	он может	1	2
148	тех же	2	2
149	по которым	4	2
150	одним из	1	2
151	а как	1	2
152	вопрос о	3	2
153	мы и	1	2
154	это время	2	2
155	во всех	1	2
156	по отношению	3	2
157	очевидно что	1	2
158	перед нами	1	2
159	когда он	1	2
