N	2gram	Bakhtin_Pr_1	Istorich
1	и в	29	24
2	не только	15	21
3	что он	8	21
4	и т	4	17
5	т д	1	16
6	т е	21	16
7	может быть	24	14
8	не может	12	14
9	что в	8	13
10	мы имеем	1	12
11	что герой	2	12
12	как в	6	12
13	в этом	22	12
14	и здесь	3	12
15	но и	14	11
16	это не	9	10
17	том что	7	10
18	и что	2	10
19	у него	5	10
20	мы видим	2	10
21	а в	7	10
22	все же	9	9
23	с другой	3	9
24	не в	7	9
25	о том	1	9
26	потому что	8	9
27	и другие	1	9
28	то же	14	8
29	еще не	5	8
30	что и	4	8
31	так как	6	8
32	другой стороны	3	8
33	а не	22	8
34	все это	6	8
35	во всех	1	7
36	то что	15	7
37	таким образом	12	7
38	мы видели	1	7
39	одна из	3	7
40	к нему	6	7
41	один из	2	7
42	в том	8	7
43	что это	1	6
44	но не	9	6
45	как он	1	6
46	в нем	19	6
47	он не	5	6
48	всех этих	2	6
49	об этом	1	6
50	как и	12	6
51	и все	1	6
52	а именно	1	6
53	того что	1	6
54	только в	10	6
55	ответ на	1	6
56	тем что	4	6
57	так же	6	6
58	с этой	2	6
59	мы увидим	1	6
60	то это	1	5
61	отношение к	2	5
62	но в	7	5
63	имеем в	1	5
64	что она	6	5
65	здесь мы	2	5
66	с ним	5	5
67	в русской	1	5
68	ничего не	5	5
69	так и	7	5
70	там где	10	5
71	в тех	1	5
72	героя и	10	5
73	же как	1	4
74	он может	3	4
75	мы уже	2	4
76	мы не	1	4
77	первый взгляд	1	4
78	как бы	19	4
79	при этом	2	4
80	но все	5	4
81	не всегда	1	4
82	на первый	1	4
83	точки зрения	19	4
84	в их	3	4
85	своего рода	1	4
86	по существу	3	4
87	не имеет	1	4
88	никогда не	3	4
89	со своим	2	4
90	в других	1	4
91	и говорит	1	4
92	что у	1	4
93	на вопрос	2	4
94	ли он	1	4
95	то и	2	4
96	вовсе не	7	4
97	ее на	1	4
98	если не	1	4
99	в данном	2	4
100	в состоянии	1	4
101	и не	31	4
102	мы должны	3	4
103	одной из	1	4
104	есть и	2	4
105	например в	3	3
106	видеть в	1	3
107	эта форма	2	3
108	и он	1	3
109	с его	9	3
110	тогда как	1	3
111	себе и	3	3
112	тоже не	2	3
113	что они	1	3
114	кроме того	3	3
115	к себе	2	3
116	хотя и	1	3
117	и наконец	4	3
118	видим и	1	3
119	из этих	1	3
120	и если	1	3
121	эту задачу	1	3
122	герой например	1	3
123	и по	1	3
124	а его	2	3
125	его в	6	3
126	кажется что	2	3
127	в них	3	3
128	и становится	1	3
129	вопрос о	2	3
130	должны были	1	3
131	где герой	1	3
132	в конце	6	3
133	и герой	1	3
134	но они	2	3
135	как мы	4	3
136	того как	1	3
137	не все	1	3
138	показывает как	1	3
139	и его	14	3
140	связи с	2	3
141	из одного	4	3
142	должны быть	1	3
143	данном случае	2	3
144	и этим	3	3
145	не столько	1	3
146	здесь нет	1	3
147	него и	1	3
148	и она	1	3
149	в качестве	1	3
150	так что	2	3
151	уже в	3	3
152	на ней	1	3
153	в другой	3	3
154	и даже	2	3
155	по своим	2	3
156	но есть	1	3
157	превращается в	4	3
158	в свете	4	3
159	вступает в	1	3
160	что за	1	3
161	этой точки	1	3
162	что мы	1	3
163	сих пор	2	3
164	но это	4	3
165	героя герой	1	3
166	с ней	1	3
167	ее в	1	3
168	индивидуального облика	1	2
169	из самых	1	2
170	со своей	1	2
171	его не	1	2
172	она ему	1	2
173	героя но	2	2
174	время как	1	2
175	на себя	2	2
176	и ее	2	2
177	и на	7	2
178	не знал	1	2
179	но конечно	1	2
180	к которой	1	2
181	со стороны	1	2
182	которые не	1	2
183	в одной	6	2
184	его на	2	2
185	с этим	2	2
186	стороны и	1	2
187	и нет	2	2
188	перед нами	5	2
189	в действительности	1	2
190	но эта	4	2
191	в самом	10	2
192	та же	1	2
193	в которой	2	2
194	он в	3	2
195	все эти	9	2
196	нами в	2	2
197	ее как	3	2
198	вообще не	1	2
199	на его	2	2
200	в чужую	1	2
201	не будет	1	2
202	было бы	5	2
203	ни в	3	2
204	даже там	2	2
