N	2gram	Vygotskiy__4	Dialekti
1	и не	13	30
2	по себе	9	25
3	и т	6	21
4	т д	2	19
5	и в	33	18
6	точки зрения	6	17
7	ничего не	2	17
8	может быть	22	17
9	и есть	4	16
10	в нем	7	16
11	ни в	3	15
12	не имеет	2	15
13	так что	7	15
14	потому что	24	14
15	а не	6	14
16	не только	7	13
17	и даже	1	13
18	то что	44	13
19	что в	21	13
20	в этом	28	12
21	было бы	12	12
22	с точки	4	12
23	если бы	10	12
24	и что	25	12
25	не может	10	12
26	что это	13	11
27	в себе	6	11
28	что он	20	11
29	так как	12	11
30	как бы	25	11
31	это значит	1	11
32	все это	13	11
33	то же	9	10
34	несмотря на	1	10
35	что такое	1	10
36	прежде всего	2	10
37	сказать что	13	10
38	и то	2	9
39	так и	3	9
40	это не	6	9
41	том что	22	9
42	никогда не	5	9
43	это есть	1	9
44	в том	21	9
45	сама по	3	8
46	ясно что	5	8
47	но это	1	8
48	в каком	8	8
49	к нему	1	8
50	совершенно не	4	8
51	также и	2	7
52	и как	5	7
53	что она	10	7
54	что не	4	7
55	как она	10	7
56	вовсе не	5	7
57	не просто	4	7
58	но и	3	7
59	сам по	2	6
60	его не	2	6
61	хотя бы	2	6
62	в чем	1	6
63	не то	4	6
64	но в	2	6
65	с другой	2	6
66	и вот	6	6
67	нем есть	1	6
68	не в	2	6
69	она не	3	6
70	в то	3	6
71	с ним	5	6
72	никак не	6	6
73	можно сказать	2	6
74	не было	3	6
75	ни на	2	6
76	да и	3	6
77	и ни	1	6
78	говорить о	3	5
79	я не	4	5
80	и он	3	5
81	общего с	1	5
82	в своем	7	5
83	все же	5	5
84	на то	10	5
85	и с	2	5
86	что оно	3	5
87	и мы	15	5
88	в этих	1	5
89	но если	3	5
90	в отношении	1	5
91	ровно ничего	1	5
92	ни о	1	5
93	в виду	2	5
94	есть только	2	5
95	в дальнейшем	1	5
96	можно было	4	5
97	мы должны	6	5
98	он сам	1	5
99	в особенности	1	5
100	говорит о	4	5
101	она есть	2	5
102	или не	1	5
103	а в	4	5
104	это и	5	4
105	почти всегда	2	4
106	каком случае	1	4
107	то это	3	4
108	как он	5	4
109	об этом	4	4
110	нисколько не	5	4
111	смысл и	4	4
112	а есть	1	4
113	и более	1	4
114	что эта	6	4
115	это мы	1	4
116	же время	2	4
117	к ней	1	4
118	к тому	12	4
119	ничего общего	1	4
120	как мы	4	4
121	не могу	1	4
122	только то	1	4
123	и вообще	1	4
124	о том	20	4
125	от него	1	4
126	и об	1	4
127	мы видим	6	4
128	но не	3	4
129	с какой	1	4
130	в котором	2	4
131	в конце	8	4
132	мы можем	5	4
133	как раз	9	4
134	больше того	3	4
135	в схеме	1	4
136	как это	14	4
137	так же	13	4
138	другой стороны	2	4
139	во всяком	3	4
140	нем нет	2	3
141	самом деле	12	3
142	от самого	1	3
143	действительности и	1	3
144	есть не	1	3
145	и тут	1	3
146	в ней	6	3
147	мысли и	1	3
148	на самом	6	3
149	если в	1	3
150	что они	6	3
151	стороны и	1	3
152	говорит что	10	3
153	конечно не	3	3
154	от этого	3	3
155	в самом	12	3
156	та же	3	3
157	он не	11	3
158	всех этих	3	3
159	и еще	1	3
160	что одна	1	3
161	то как	2	3
162	что ни	2	3
163	но все	2	3
164	в одну	1	3
165	то вдруг	1	3
166	этом смысле	1	3
167	меньше всего	2	3
168	в них	2	3
169	должно быть	3	3
170	в их	2	3
171	точку зрения	1	3
172	даже в	2	3
173	тому что	6	3
174	в основе	3	3
175	но только	1	3
176	в сознании	1	3
177	только с	2	3
178	ли это	3	3
179	его с	1	3
180	указывает на	3	3
181	и о	4	3
182	жизнь и	4	3
183	чтобы понять	1	3
184	и та	2	3
185	что и	3	3
186	один из	2	3
187	но с	1	3
188	только в	4	3
189	очень много	1	3
190	лежащая в	1	3
191	только на	1	3
192	считать что	1	3
193	но что	1	3
194	даже не	2	3
195	и из	3	3
196	что для	5	3
197	ничем не	2	3
198	а он	1	3
199	и потому	2	3
200	в его	10	3
201	не является	2	3
202	и все	12	3
203	бы в	1	3
204	и смысл	2	3
205	конце концов	3	3
206	только что	15	3
207	была бы	2	3
208	жизни и	4	3
209	думать что	2	3
210	гораздо более	1	3
211	говоря о	1	2
212	же как	3	2
213	он всегда	1	2
