N	2gram	Losev_Dial_3	Istorich
1	и в	24	24
2	не только	23	21
3	что он	13	21
4	и т	24	17
5	т д	23	16
6	т е	48	16
7	может быть	13	14
8	не может	19	14
9	что в	7	13
10	в этих	1	13
11	мы имеем	1	12
12	в этом	8	12
13	в ином	1	12
14	и здесь	2	12
15	но и	9	11
16	это не	4	10
17	том что	8	10
18	и что	15	10
19	у него	2	10
20	а в	2	10
21	все же	3	9
22	с другой	4	9
23	не в	3	9
24	о том	6	9
25	потому что	7	9
26	то же	6	8
27	еще не	2	8
28	показывает что	2	8
29	что и	6	8
30	так как	6	8
31	другой стороны	2	8
32	а не	26	8
33	все это	6	8
34	или в	2	8
35	во всех	1	7
36	то что	14	7
37	таким образом	13	7
38	одна из	3	7
39	к нему	3	7
40	в том	5	7
41	вместе с	1	7
42	что это	12	6
43	но не	2	6
44	в нем	3	6
45	он не	5	6
46	всех этих	1	6
47	об этом	6	6
48	как и	7	6
49	для нас	2	6
50	и все	6	6
51	а именно	2	6
52	того что	12	6
53	только в	5	6
54	тем что	3	6
55	так же	4	6
56	с этой	5	6
57	во время	1	6
58	то это	9	5
59	в чем	4	5
60	с одной	3	5
61	но в	2	5
62	имеем в	1	5
63	право на	1	5
64	что она	9	5
65	не менее	11	5
66	с ним	1	5
67	дело не	1	5
68	ничего не	17	5
69	так и	5	5
70	представление об	1	5
71	одной стороны	3	5
72	видно что	1	5
73	тот кто	1	5
74	же как	2	4
75	начинается с	1	4
76	он может	1	4
77	мы уже	3	4
78	мы не	5	4
79	как бы	3	4
80	при этом	2	4
81	мы можем	1	4
82	но все	1	4
83	от отца	5	4
84	не всегда	1	4
85	на первый	4	4
86	точки зрения	25	4
87	в их	2	4
88	тем не	10	4
89	по существу	2	4
90	не имеет	11	4
91	никогда не	7	4
92	в других	1	4
93	совершенно ясно	1	4
94	и говорит	1	4
95	так в	2	4
96	что у	2	4
97	на вопрос	1	4
98	то не	1	4
99	представления о	1	4
100	то и	3	4
101	вовсе не	13	4
102	если не	3	4
103	в данном	2	4
104	и не	27	4
105	в магии	1	4
106	одной из	1	4
107	есть и	12	4
108	например в	2	3
109	к сыну	1	3
110	не вполне	2	3
111	и он	2	3
112	с его	2	3
113	тогда как	1	3
114	себе и	1	3
115	этой стороны	1	3
116	кроме того	6	3
117	хотя и	5	3
118	и наконец	1	3
119	из этих	2	3
120	или она	2	3
121	на то	3	3
122	если он	1	3
123	и если	2	3
124	после этого	1	3
125	и по	2	3
126	его в	1	3
127	в них	5	3
128	которой он	1	3
129	и становится	1	3
130	она в	1	3
131	представление о	1	3
132	вопрос о	5	3
133	выше мы	1	3
134	он дает	2	3
135	но они	2	3
136	как мы	2	3
137	тогда когда	5	3
138	того как	1	3
139	и его	5	3
140	связи с	1	3
141	должны быть	3	3
142	или он	1	3
143	данном случае	1	3
144	и этим	3	3
145	и она	2	3
146	в качестве	1	3
147	чаще всего	2	3
148	так что	8	3
149	на ней	1	3
150	при помощи	3	3
151	в другой	1	3
152	и даже	13	3
153	превратилась в	1	3
154	пришли к	1	3
155	превращается в	6	3
156	происходит в	1	3
157	этой точки	2	3
158	что мы	8	3
159	сих пор	1	3
160	но это	5	3
161	от него	1	3
162	не говорится	1	3
163	ее в	2	3
164	с тех	2	2
165	но тем	1	2
166	очень много	1	2
167	из самых	3	2
168	что эти	1	2
169	не имеют	2	2
170	кто бы	1	2
171	со своей	1	2
172	к отцу	2	2
173	по его	1	2
174	его не	2	2
175	время как	4	2
176	на себя	3	2
177	и ее	3	2
178	их не	2	2
179	оказывается что	1	2
180	и на	3	2
181	что его	5	2
182	со стороны	2	2
183	не просто	18	2
184	на небе	1	2
185	в одной	3	2
186	его на	2	2
187	с этим	3	2
188	стороны и	1	2
189	и нет	7	2
190	перед нами	3	2
191	то ли	1	2
192	в самом	7	2
193	та же	1	2
194	в которой	1	2
195	не видят	1	2
196	все эти	3	2
197	во многих	1	2
