N	3gram	Vygotskiy__1	Analitik
1	не может быть	5	16
2	в том что	15	9
3	в то же	2	8
4	в том чтобы	3	7
5	в отличие от	1	6
6	значении этого слова	1	6
7	то же время	2	6
8	той или иной	1	6
9	по отношению к	7	5
10	большей или меньшей	1	4
11	с точки зрения	18	4
12	и не может	1	4
13	в конечном счете	1	4
14	о том что	6	3
15	состоит в том	1	3
16	в том числе	1	3
17	из того что	5	3
18	для того чтобы	15	3
19	с одной стороны	8	3
20	может быть сведено	2	3
21	того что в	1	2
22	в самом деле	2	2
23	то же самое	3	2
24	быть сведено к	2	2
25	именно в этом	2	2
26	но и в	1	2
27	в этом отношении	4	2
28	же самое время	1	2
29	в данном случае	2	2
30	в силу своей	1	2
31	с другой стороны	9	2
32	не остается ничего	3	2
33	во внешнем мире	1	2
34	том что он	2	2
35	по своей природе	2	1
36	в том виде	1	1
37	не в состоянии	2	1
38	такой же мере	3	1
39	связей и отношений	2	1
40	всех своих частях	1	1
41	основе которого лежит	2	1
42	и той же	2	1
43	в соответствии с	1	1
44	как раз и	1	1
45	до сих пор	4	1
46	в зависимости от	2	1
47	на точку зрения	1	1
48	сам по себе	3	1
49	того что мы	1	1
50	как мы увидим	1	1
51	так как если	1	1
52	в собственном смысле	5	1
53	на элементы не	1	1
54	том числе и	1	1
55	приводит нас к	1	1
56	та и другая	1	1
57	виде в каком	2	1
58	по себе в	1	1
59	но и как	1	1
60	с этой точки	1	1
61	по крайней мере	1	1
62	как если бы	2	1
63	вместе с тем	5	1
64	только для того	1	1
65	в равной мере	2	1
66	одно и то	2	1
67	и в частности	2	1
68	в этой связи	1	1
69	отношение между ними	1	1
70	и на все	1	1
71	не только в	1	1
72	смысле этого слова	3	1
73	и то же	2	1
74	в свою очередь	3	1
75	не столько в	1	1
76	то что мы	1	1
77	в известном смысле	2	1
78	и при этом	1	1
79	а с другой	2	1
80	и как бы	1	1
81	по этому пути	1	1
82	хотя бы с	1	1
83	в такой же	3	1
84	который по своей	1	1
85	в самом простом	1	1
86	прежде всего своей	1	1
87	прежде всего в	2	1
88	собственном смысле слова	1	1
89	во всяком случае	3	1
90	человека к действительности	1	1
91	я не могу	2	1
92	разложения на элементы	1	1
93	на вопрос о	2	1
94	мере как и	1	1
95	этой точки зрения	1	1
96	том виде в	1	1
97	свойств присущих целому	1	1
98	во всех своих	1	1
99	в основе которого	2	1
100	а затем уже	1	1
101	а вместе с	1	1
102	что даже в	1	1
103	и вместе с	1	1
104	содержат в себе	1	1
105	между тем в	1	1
106	и тем самым	3	1
107	и эти два	1	1
108	же мере как	1	1
109	только тогда когда	2	1
110	или во всяком	1	1
111	в сущности говоря	2	1
112	в этом смысле	1	1
113	оно не является	1	1
114	к тому что	3	1
115	части нашей работы	1	1
116	одной и той	2	1
117	и таким образом	2	1
118	вне всякого сомнения	1	1
119	друг с другом	4	1
120	отличие от элементов	1	1
121	и та и	1	1
122	того чтобы быть	1	1
123	как и в	1	1
124	как мы постараемся	1	1
125	в том же	1	1
126	истинном значении этого	1	1
127	с самим собой	1	1
