N	2gram	Losev_Dial_3	Problemy
1	и не	27	31
2	и в	24	29
3	в его	2	24
4	может быть	13	24
5	в этом	8	22
6	а не	26	22
7	т е	48	21
8	в нем	3	19
9	точки зрения	25	19
10	как бы	3	19
11	для него	4	18
12	не только	23	15
13	то что	14	15
14	то же	6	14
15	не как	1	14
16	и его	5	14
17	но и	9	14
18	с точки	14	13
19	уже не	5	13
20	точка зрения	5	12
21	таким образом	13	12
22	как и	7	12
23	не может	19	12
24	о себе	2	12
25	в самом	7	10
26	в то	5	10
27	только в	5	10
28	в одном	1	10
29	видения и	1	10
30	все эти	3	9
31	с его	2	9
32	все же	3	9
33	это не	4	9
34	если бы	6	9
35	в единство	1	9
36	себе самом	1	9
37	же время	3	9
38	о нем	4	9
39	но не	2	9
40	что в	7	8
41	по себе	20	8
42	как не	2	8
43	в том	5	8
44	что он	13	8
45	потому что	7	8
46	в своем	3	8
47	а как	1	7
48	и на	3	7
49	за пределы	3	7
50	и как	8	7
51	но в	2	7
52	в себе	2	7
53	том что	8	7
54	не в	3	7
55	вовсе не	13	7
56	она не	3	7
57	так и	5	7
58	лишь как	2	7
59	прежде всего	8	7
60	мира и	3	7
61	а в	2	7
62	самом деле	6	6
63	так же	4	6
64	в одной	3	6
65	что она	9	6
66	в мире	1	6
67	его в	1	6
68	несмотря на	2	6
69	точку зрения	1	6
70	в самой	1	6
71	могут быть	2	6
72	к нему	3	6
73	на мир	1	6
74	был бы	1	6
75	так как	6	6
76	как раз	7	6
77	и потому	2	6
78	не могут	4	6
79	все это	6	6
80	о мире	1	6
81	на самом	1	5
82	это и	7	5
83	должна быть	6	5
84	в зависимости	2	5
85	той же	3	5
86	же что	1	5
87	зависимости от	3	5
88	у него	2	5
89	перед нами	3	5
90	он не	5	5
91	но все	1	5
92	сознание и	3	5
93	было бы	5	5
94	он и	3	5
95	не становится	1	5
96	мир и	3	5
97	в сущности	10	5
98	и это	4	5
99	и о	3	5
100	еще не	2	5
101	с ним	1	5
102	ничего не	17	5
103	самосознания в	1	5
104	именно в	2	5
105	мира в	1	5
106	сознания и	4	5
107	во всяком	2	5
108	и т	24	4
109	идет о	1	4
110	так чтобы	2	4
111	и самого	1	4
112	и наконец	1	4
113	бы и	1	4
114	перестает быть	2	4
115	не значит	3	4
116	должно быть	3	4
117	что было	1	4
118	их в	2	4
119	даже в	1	4
120	раз и	3	4
121	как мы	2	4
122	в процессе	1	4
123	в основе	3	4
124	от того	4	4
125	личности в	2	4
126	все то	1	4
127	и с	6	4
128	и следовательно	2	4
129	он есть	3	4
130	тем что	3	4
131	были бы	1	4
132	что и	6	4
133	как же	5	4
134	превращается в	6	4
135	не было	3	4
136	не на	6	4
137	его как	3	4
138	что же	11	4
139	но это	5	4
140	и для	2	4
141	в результате	1	4
142	они не	2	4
143	отношения к	1	3
144	он может	1	3
145	например в	2	3
146	я не	6	3
147	ни один	2	3
148	от характера	1	3
149	себе и	1	3
150	в особом	2	3
151	и пр	6	3
152	кроме того	6	3
153	и понимания	2	3
154	подобно тому	4	3
155	на почве	1	3
156	внешнего мира	1	3
157	далеко не	1	3
158	в их	2	3
159	они уже	1	3
160	этот мир	1	3
161	тому что	4	3
162	на котором	2	3
163	одна из	3	3
164	на него	1	3
165	никогда не	7	3
166	этом отношении	1	3
167	точке зрения	1	3
168	отличается от	8	3
169	оно не	6	3
170	если же	8	3
171	и этим	3	3
172	только то	1	3
173	в себя	1	3
174	и здесь	2	3
175	с другой	4	3
176	все в	1	3
177	в них	5	3
178	в другой	1	3
179	но с	1	3
180	бытия в	2	3
181	но как	2	3
182	и у	2	3
183	мир в	3	3
184	всяком случае	2	3
185	ни в	9	3
186	сами по	3	3
187	друг друга	3	3
188	само по	5	3
189	объект а	1	3
190	точек зрения	1	3
191	нового времени	2	3
192	не умеют	1	3
193	тому как	4	3
194	по существу	2	3
195	как к	1	3
196	есть то	6	3
197	бы в	2	3
198	не знает	3	3
199	сказать что	4	3
200	другой стороны	2	3
201	была бы	3	3
202	материал и	1	3
203	в своих	2	3
204	как на	5	3
205	все что	3	3
206	себя как	3	2
207	в объективном	1	2
208	только он	2	2
209	все остальное	4	2
210	или к	2	2
211	и есть	16	2
212	в чисто	2	2
213	к другому	1	2
214	по преимуществу	1	2
215	мы уже	3	2
216	для своего	1	2
217	в которой	1	2
218	вопрос о	5	2
219	на себя	3	2
220	конечно и	1	2
221	из которых	3	2
222	как свой	1	2
223	в ней	2	2
224	одного человека	1	2
225	бы то	2	2
226	то он	1	2
227	во что	4	2
228	так что	8	2
229	в истории	4	2
230	его на	2	2
231	с этим	3	2
232	как образ	1	2
233	и нет	7	2
234	однако не	2	2
235	и к	5	2
236	мира но	1	2
237	он ни	1	2
238	всех этих	1	2
239	сознания но	2	2
240	но этого	1	2
241	то ни	1	2
242	при этом	2	2
243	и уже	2	2
244	чем в	1	2
245	выйти за	3	2
246	как целое	3	2
247	как таковой	2	2
248	ибо не	1	2
249	в отношении	1	2
250	в котором	1	2
251	бы к	1	2
252	нему и	1	2
253	но он	1	2
254	друг другу	1	2
255	человека но	1	2
256	с которой	2	2
257	да ведь	1	2
258	но они	2	2
259	мира не	1	2
260	в вечность	1	2
261	следовательно и	2	2
262	жизни не	1	2
263	находиться в	1	2
264	связи с	1	2
265	е не	4	2
266	входят в	1	2
267	уже и	3	2
268	что оно	7	2
269	для себя	2	2
270	и входит	1	2
271	точками зрения	1	2
272	данном случае	1	2
273	и что	15	2
274	и сам	1	2
275	сознании и	1	2
276	на вопрос	1	2
277	положения которые	1	2
278	никак не	2	2
279	и во	2	2
280	а потому	1	2
281	наконец в	1	2
282	в лучшем	1	2
283	для самого	1	2
284	как например	2	2
285	тот же	1	2
286	хотя бы	4	2
287	тем или	1	2
288	или же	3	2
289	и ее	3	2
290	же и	2	2
291	и души	1	2
292	конечно не	4	2
293	то и	3	2
294	ни одного	1	2
295	ни было	1	2
296	о слове	1	2
297	одно из	5	2
298	ведь это	2	2
299	нечего сказать	1	2
300	не о	2	2
301	мире он	1	2
302	и даже	13	2
303	до сих	1	2
304	все время	3	2
305	себя и	2	2
306	самое слово	1	2
307	что из	1	2
308	следовательно что	1	2
309	нет ни	2	2
310	только как	5	2
311	в данном	2	2
312	для понимания	1	2
313	с этой	5	2
314	в условиях	2	2
315	сих пор	1	2
316	лучшем случае	1	2
317	у вас	1	2
318	в смысле	2	2
319	нисколько не	1	2
320	и от	3	2
321	человек и	1	2
322	себя самого	2	2
323	из своего	1	2
324	же в	2	2
325	не есть	54	2
326	друг против	1	2
327	е в	4	2
328	от ее	1	2
329	слово в	2	2
330	этот вопрос	1	2
331	между ними	1	2
332	есть и	12	2
333	жизни и	5	2
334	заметить что	1	2
335	также не	3	2
336	то оно	1	2
337	против друга	1	2
338	от этой	1	1
339	это однако	1	1
340	этого в	1	1
341	же как	2	1
342	мир где	1	1
343	сразу и	1	1
344	его внутреннюю	1	1
345	по этим	1	1
346	в первом	2	1
347	из самых	3	1
348	можно лишь	1	1
349	идея и	1	1
350	исходит из	2	1
351	и больше	4	1
352	едва ли	1	1
353	с таким	1	1
354	и должен	1	1
355	и за	1	1
356	его не	2	1
357	мы не	5	1
358	на первом	1	1
359	есть нечто	23	1
360	время как	4	1
361	оно есть	2	1
362	не видим	2	1
363	одного или	1	1
364	но даже	3	1
365	свой предмет	1	1
366	и он	2	1
367	от идеи	1	1
368	первый план	4	1
369	и мира	4	1
370	во всех	1	1
371	объективны и	1	1
372	а следовательно	1	1
373	нею в	1	1
374	а только	1	1
375	и всякий	3	1
376	в качестве	1	1
377	тогда как	1	1
378	нет и	4	1
379	в свои	1	1
380	из таких	1	1
381	сама по	4	1
382	независимо от	1	1
383	что именно	3	1
384	и всякой	2	1
385	стороны и	1	1
386	бы действительно	1	1
387	что как	1	1
388	глубже чем	1	1
389	своего самосознания	1	1
390	хотя и	5	1
391	это тоже	1	1
392	бы мир	1	1
393	более или	1	1
394	значит есть	2	1
395	от этого	1	1
396	мы но	1	1
397	зрения могут	1	1
398	со своей	1	1
399	сказать по	1	1
400	не приходится	1	1
401	та же	1	1
402	что это	12	1
403	его содержания	1	1
404	из этих	2	1
405	не сделал	1	1
406	чем его	1	1
407	имеем в	1	1
408	но на	2	1
409	как принцип	1	1
410	вы только	1	1
411	и если	2	1
412	вообще не	2	1
413	вера в	1	1
414	как личность	1	1
415	высшей степени	1	1
416	явление но	2	1
417	что должно	1	1
418	и совершенно	1	1
419	он должен	3	1
420	же это	1	1
421	них нет	1	1
422	и вот	2	1
423	и церковь	1	1
424	и по	2	1
425	его можно	1	1
426	находит себе	1	1
427	или иных	1	1
428	в основу	1	1
429	сознание но	2	1
430	от нее	1	1
431	не будет	3	1
432	что все	14	1
433	он просто	4	1
434	что мир	7	1
435	пусть и	1	1
436	в совершенно	1	1
437	об этом	6	1
438	из них	3	1
439	есть конечно	2	1
440	и духовное	1	1
441	сознание не	1	1
442	они тоже	1	1
443	знает что	1	1
444	с самим	1	1
445	но самый	1	1
446	быть настоящим	2	1
447	быть не	2	1
448	истории и	4	1
449	весь мир	1	1
450	а пока	1	1
451	на свои	3	1
452	и глубине	1	1
453	итак мир	1	1
454	быть только	2	1
455	она и	2	1
456	все равно	2	1
457	мира где	2	1
458	всегда лежит	1	1
459	личности не	1	1
460	мы имеем	1	1
461	т д	23	1
462	не всегда	1	1
463	всегда и	1	1
464	между собою	1	1
465	же самый	2	1
466	даны не	1	1
467	действительно не	1	1
468	не больше	3	1
469	что всякое	1	1
470	и становится	1	1
471	на первый	4	1
472	или менее	1	1
473	от своего	2	1
474	итак ни	1	1
475	же если	1	1
476	к истории	2	1
477	будет и	1	1
478	взгляд на	1	1
479	почти не	1	1
480	как факт	1	1
481	то для	1	1
482	что вся	1	1
483	место в	1	1
484	на свою	1	1
485	ряд и	1	1
486	как совокупность	1	1
487	логика и	2	1
488	признать что	1	1
489	вовсе еще	1	1
490	строго говоря	1	1
491	и другого	1	1
492	как одна	1	1
493	одном из	1	1
494	этот опыт	2	1
495	не его	1	1
496	по крайней	5	1
497	не тем	1	1
498	свобода и	1	1
499	того кто	3	1
500	в устах	1	1
501	и необходимость	1	1
502	его внутреннего	1	1
503	если и	1	1
504	нас самих	1	1
505	как точка	1	1
506	свою философскую	1	1
507	его пусть	1	1
508	определяется своим	1	1
509	природа и	1	1
510	не имеет	11	1
511	и притом	5	1
512	всей их	1	1
513	и помыслить	1	1
514	и имеет	1	1
515	иметь в	2	1
516	может только	1	1
517	только не	10	1
518	не то	1	1
519	из него	1	1
520	не делая	1	1
521	того и	2	1
522	исторически а	1	1
523	на этом	2	1
524	вот что	1	1
525	ибо все	1	1
526	и сама	5	1
527	эти три	1	1
528	слова о	1	1
529	так то	1	1
530	то это	9	1
531	в каком	3	1
532	в стиле	1	1
533	у нас	4	1
534	у меня	2	1
535	именно оно	1	1
536	одно и	5	1
537	я сам	1	1
538	я бы	3	1
539	же самое	1	1
540	должны быть	3	1
541	всего в	1	1
542	для такого	2	1
543	к тому	4	1
544	все еще	2	1
545	в нас	1	1
546	существует только	1	1
547	в каждой	1	1
548	должен быть	1	1
549	тогда я	1	1
550	аналогию с	1	1
551	но только	4	1
552	иной чем	1	1
553	говоря нет	1	1
554	не существует	10	1
555	и сами	2	1
556	здесь не	1	1
557	в ее	1	1
558	личности и	5	1
559	только при	1	1
560	чтобы быть	4	1
561	и говорит	1	1
562	то время	4	1
563	условии что	2	1
564	за живое	1	1
565	самом не	1	1
566	может выйти	1	1
567	как с	2	1
568	и когда	2	1
569	что у	2	1
570	достаточно чтобы	1	1
571	во многом	1	1
572	как таковые	1	1
573	ибо только	1	1
574	она была	2	1
575	знает не	1	1
576	не мир	3	1
577	остается только	1	1
578	для этого	2	1
579	со стороны	2	1
580	быть или	2	1
581	бывает в	1	1
582	даже не	6	1
583	как этот	1	1
584	в виду	7	1
585	вот это	3	1
586	только и	2	1
587	видим не	1	1
588	тех кто	1	1
589	о том	6	1
590	и та	1	1
591	другими словами	7	1
592	вера и	2	1
593	что каждый	1	1
594	с самосознанием	1	1
595	знающего и	1	1
596	утверждает что	3	1
597	мира а	1	1
598	можно сказать	1	1
599	такие факты	1	1
600	об идее	1	1
601	души в	1	1
602	нет это	2	1
603	является здесь	1	1
604	была именно	1	1
605	того как	1	1
606	по типу	1	1
607	ее от	2	1
608	духа как	1	1
609	они являются	1	1
610	не отличается	5	1
611	и только	6	1
612	крайней мере	5	1
613	не надо	3	1
614	две категории	1	1
615	если это	1	1
616	или может	1	1
617	е только	1	1
618	того что	12	1
619	к которому	1	1
620	быть и	3	1
621	образом как	1	1
622	и воспринимать	2	1
623	оно и	1	1
624	ведь эти	1	1
625	всякого рода	1	1
626	субъекта а	1	1
627	одной из	1	1
628	церковь как	1	1
629	человека можно	1	1
630	то в	2	1
631	и вера	3	1
632	даже если	2	1
633	и так	1	1
634	нарушение законов	9	1
635	вся эта	1	1
636	себя в	2	1
637	вот почему	1	1
638	ничто не	2	1
639	него есть	1	1
640	есть действительно	2	1
641	эти же	1	1
642	только слово	1	1
643	и чисто	2	1
644	они могли	2	1
645	а то	1	1
646	не так	1	1
647	чтобы она	2	1
648	к ним	1	1
649	при всей	1	1
650	но что	7	1
651	бытия и	2	1
652	из нее	2	1
653	случае не	3	1
654	и никогда	1	1
655	того или	3	1
656	это было	3	1
657	и показывает	1	1
658	свободе и	1	1
659	в других	1	1
660	нет в	1	1
661	для того	3	1
662	зрения с	1	1
663	до самого	1	1
664	в особенности	7	1
665	чтобы убедиться	1	1
666	нами не	1	1
667	характерен для	1	1
668	другого и	1	1
669	тотчас же	1	1
670	однако что	2	1
671	здесь в	1	1
672	а именно	2	1
673	вообще и	1	1
674	если мы	1	1
675	что не	5	1
676	только к	2	1
677	что для	5	1
678	от другого	1	1
679	может находиться	1	1
680	идея не	1	1
681	ничем не	7	1
682	зависит от	2	1
683	что обычно	1	1
684	а так	1	1
685	что мы	8	1
686	если не	3	1
687	где есть	2	1
688	или другого	1	1
689	слово слово	1	1
690	в частности	2	1
691	и она	2	1
692	ни на	3	1
693	целиком в	1	1
694	конечно есть	1	1
695	которая для	1	1
696	если оно	4	1
697	в чистом	1	1
698	наконец и	1	1
699	бы его	2	1
700	можно сводить	1	1
701	из отдельных	1	1
702	слова и	1	1
703	внешний мир	3	1
704	и дух	1	1
705	личность как	2	1
706	при условии	3	1
707	ничего кроме	1	1
708	тех или	2	1
709	в сферу	3	1
710	и диалектической	1	1
711	в единый	1	1
712	потому не	1	1
713	и само	1	1
714	мы только	1	1
715	его с	1	1
716	функции этого	1	1
717	сознания в	2	1
718	и все	6	1
719	ибо нет	1	1
720	в идеализме	1	1
721	чтобы его	1	1
722	отношении не	1	1
723	ну и	1	1
724	только что	4	1
725	на одно	1	1
726	ее в	2	1
727	или другим	1	1
728	ибо они	2	1
729	становления и	1	1
730	может и	2	1
731	собственного сознания	1	1
732	но если	6	1
733	возможно лишь	1	1
734	уже говорить	1	1
735	котором я	1	1
736	совершенно не	2	1
737	сознания на	1	1
738	бы быть	2	1
739	же мы	2	1
740	которые сами	1	1
741	или иного	2	1
742	не дал	1	1
743	перед нею	1	1
744	не развивается	1	1
745	на ней	1	1
746	себе не	1	1
747	самосознания и	2	1
748	к этой	2	1
749	и эта	1	1
750	в таком	14	1
751	точно так	2	1
752	такой же	1	1
753	этой точки	2	1
754	только она	1	1
755	или наоборот	1	1
