N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	45
2	то есть	48	25
3	и т.п	31	16
4	и не	15	15
5	в этом	8	14
6	но в	5	14
7	не только	4	14
8	во всех	12	13
9	и его	10	13
10	в его	8	13
11	как бы	14	12
12	во время	1	12
13	что в	2	12
14	то же	6	11
15	в своем	1	11
16	в то	5	11
17	у рабле	3	11
18	в романе	1	11
19	в нем	10	10
20	и с	6	10
21	как и	11	10
22	в том	14	10
23	но и	7	10
24	прежде всего	15	10
25	же время	5	9
26	в ней	7	8
27	таким образом	6	8
28	в самой	1	8
29	как мы	5	8
30	мира и	2	8
31	жизни и	9	8
32	вовсе не	3	8
33	и др	14	8
34	также и	4	7
35	он был	1	7
36	с его	2	7
37	sia ammazzato	2	7
38	мы видели	2	7
39	том что	5	7
40	не в	2	7
41	потому что	5	7
42	в эпоху	10	7
43	что и	3	7
44	в конце	3	7
45	и все	10	7
46	все это	8	7
47	здесь не	4	6
48	в этой	1	6
49	он не	3	6
50	всех этих	1	6
51	в них	2	6
52	мысли и	1	6
53	в атмосфере	1	6
54	связи с	1	6
55	так и	6	6
56	что он	4	6
57	так как	7	6
58	для того	1	6
59	одним из	3	5
60	например в	5	5
61	на самом	1	5
62	это и	1	5
63	здесь и	4	5
64	с ее	1	5
65	и на	18	5
66	в акте	1	5
67	хотя и	4	5
68	и к	5	5
69	в себя	6	5
70	и у	7	5
71	все эти	9	5
72	на этом	1	5
73	форм и	2	5
74	его в	2	5
75	и образы	1	5
76	с ним	2	5
77	этом отношении	1	5
78	мы видим	2	5
79	одной из	4	5
80	и обновления	2	5
81	этого праздника	1	5
82	со всеми	8	5
83	человека с	1	5
84	и их	2	5
85	существенную роль	1	5
86	и образов	2	5
87	в связи	2	5
88	не может	2	5
89	но это	3	5
90	от всех	1	5
91	гете в	1	5
92	есть и	2	5
93	мы уже	5	4
94	той же	5	4
95	мы не	4	4
96	в сущности	10	4
97	но не	5	4
98	в общем	1	4
99	перед нами	5	4
100	кроме того	3	4
101	римского карнавала	2	4
102	в самом	2	4
103	тому же	2	4
104	благоговения и	1	4
105	по своему	6	4
106	об этом	1	4
107	это было	3	4
108	тенденция к	1	4
109	точки зрения	4	4
110	в их	2	4
111	своего рода	3	4
112	в основе	5	4
113	у него	1	4
114	очень часто	1	4
115	и это	3	4
116	убеждение в	1	4
117	можно было	1	4
118	здесь как	3	4
119	ничего не	6	4
120	и здесь	1	4
121	о том	2	4
122	и во	4	4
123	связаны с	3	4
124	образов и	4	4
125	только в	4	4
126	с этим	2	4
127	характерно что	2	4
128	мы находим	2	4
129	и даже	2	4
130	здесь в	10	4
131	сказать что	10	4
132	а не	11	4
133	его как	1	4
134	на время	2	4
135	как это	2	4
136	и от	3	4
137	все они	1	4
138	а также	4	4
139	а в	2	4
140	как на	1	4
141	том числе	11	4
142	и обновлений	1	3
143	почти всегда	3	3
144	века в	4	3
145	карнавальных форм	1	3
