N	3gram	Vygotskiy__1	Komedia
1	до сих пор	4	9
2	в том что	15	9
3	в самом деле	2	6
4	для того чтобы	15	6
5	в свою очередь	3	6
6	в то же	2	4
7	о том что	6	4
8	то же время	2	4
9	с самого начала	8	4
10	если бы он	2	3
11	по отношению к	7	3
12	с точки зрения	18	3
13	вместе с тем	5	3
14	во всяком случае	3	3
15	речь идет о	2	3
16	с одной стороны	8	3
17	тем не менее	1	3
18	то же самое	3	3
19	хотя и не	1	2
20	само собой разумеется	1	2
21	в какой мере	2	2
22	состоит в том	1	2
23	по сравнению с	5	2
24	что он не	1	2
25	наряду с этим	1	2
26	в этом отношении	4	2
27	только для того	1	2
28	то время как	4	2
29	в этой связи	1	2
30	в конце концов	1	2
31	с другой стороны	9	2
32	с полным основанием	1	2
33	собой разумеется что	1	2
34	то обстоятельство что	1	2
35	в то время	5	2
36	в конечном счете	1	2
37	речь шла о	1	2
38	но все же	1	2
39	к этому же	1	1
40	но об этом	1	1
41	таким образом если	1	1
42	не в состоянии	2	1
43	потому что он	1	1
44	к этой линии	1	1
45	в силу этого	3	1
46	одного из современных	1	1
47	сравнению с тем	1	1
48	мы можем заключить	1	1
49	в том числе	1	1
50	в ответ на	1	1
51	в соответствии с	1	1
52	одной стороны и	1	1
53	на первый план	2	1
54	как на ее	1	1
55	точки зрения между	1	1
56	и в то	1	1
57	в зависимости от	2	1
58	то что и	1	1
59	в отличие от	1	1
60	он должен быть	2	1
61	же образом как	1	1
62	в первую очередь	3	1
63	независимо от того	2	1
64	представляет собой в	1	1
65	того чтобы показать	2	1
66	и не может	1	1
67	на то что	3	1
68	между тем более	1	1
69	с этой точки	1	1
70	по крайней мере	1	1
71	и в частности	2	1
72	как раз в	1	1
73	и вплоть до	1	1
74	таким же образом	1	1
75	едва ли не	1	1
76	на этом вопросе	1	1
77	в том чтобы	3	1
78	таким образом и	2	1
79	ответа на вопрос	1	1
80	и в отношении	3	1
81	из современных авторов	1	1
82	в которых на	1	1
83	в одной точке	1	1
84	основных линий в	1	1
85	стремится не к	1	1
86	она стремится не	1	1
87	но вместе с	4	1
88	ребенок вовсе не	1	1
89	и в силу	1	1
90	можем заключить что	1	1
91	которые их разделяют	1	1
92	вдвое по сравнению	1	1
93	действия но и	1	1
94	этой точки зрения	1	1
95	есть все основания	2	1
96	так же точно	9	1
97	можно сказать что	4	1
98	и никогда не	1	1
99	в которых в	1	1
100	что у него	1	1
101	и тем более	1	1
102	если говорить о	1	1
103	таким образом что	3	1
104	к тому что	3	1
105	друг от друга	3	1
106	линий в развитии	1	1
107	друг с другом	4	1
108	как и вся	1	1
109	и в этом	1	1
110	сделать вывод что	1	1
111	быть с полным	1	1
112	так как он	2	1
113	в том же	1	1
114	том числе и	1	1
115	и т д	1	1
