N	3gram	Voloshinov_1	Myshleni
1	в том что	3	31
2	с точки зрения	20	11
3	с одной стороны	1	9
4	в этом смысле	2	8
5	с другой стороны	5	8
6	то же самое	3	7
7	в этом отношении	3	7
8	и тот же	3	7
9	смысле этого слова	2	7
10	один и тот	3	7
11	друг с другом	1	7
12	в самом деле	9	6
13	и того же	5	5
14	можно было бы	2	5
15	так же как	2	5
16	не только не	1	5
17	одного и того	5	5
18	для того чтобы	3	5
19	и той же	2	4
20	же как и	2	4
21	на первый план	2	4
22	с этой точки	1	4
23	одной и той	2	4
24	этой точки зрения	1	4
25	в этом случае	3	3
26	в себе и	1	3
27	с тем что	1	3
28	одним и тем	1	3
29	и тем же	1	3
30	во всяком случае	2	3
31	в связи с	7	3
32	и те же	5	3
33	как мы уже	1	3
34	одни и те	5	3
35	оно может быть	1	2
36	в настоящее время	6	2
37	в том числе	2	2
38	именно то что	1	2
39	в отличие от	5	2
40	с двух сторон	1	2
41	но и в	1	2
42	том числе и	2	2
43	в высшей степени	3	2
44	в какой степени	2	2
45	не могут быть	2	2
46	все более и	1	2
47	в следующей главе	1	2
48	в целом ряде	1	2
49	между этими двумя	2	2
50	между собой и	1	2
51	к частному и	1	2
52	в свою очередь	2	2
53	это значит что	1	2
54	более и более	1	2
55	подобно тому как	1	2
56	и в результате	1	2
57	между словом и	1	2
58	как мы видели	1	2
59	может войти в	1	1
60	с объективной точки	3	1
61	чуть ли не	1	1
62	прежде всего в	1	1
63	сознания говорящего и	1	1
64	являются для него	1	1
65	внутренних и внешних	1	1
66	равно как и	1	1
67	на самом деле	1	1
68	как и во	1	1
69	есть прежде всего	1	1
70	чем иным как	1	1
71	самом деле если	2	1
72	ибо как мы	1	1
73	в виду одно	1	1
74	не имеют ничего	1	1
75	более элементарных и	1	1
76	которые еще не	1	1
77	таким образом как	1	1
78	бы то ни	8	1
79	только на основе	1	1
80	и та же	1	1
81	и т.п но	1	1
82	вместо того чтобы	1	1
83	сторонами одного и	1	1
84	до сих пор	8	1
85	не соответствует ни	1	1
86	находит свое выражение	1	1
87	и здесь мы	3	1
88	но если мы	1	1
89	здесь в области	1	1
90	как если бы	2	1
91	ни в какой	1	1
92	для одного и	2	1
93	в процессе своего	1	1
94	к тому что	1	1
95	слова и его	2	1
96	если мы возьмем	1	1
97	то ни было	8	1
98	мы полагаем что	1	1
99	не чем иным	1	1
100	по мере своего	1	1
101	не только в	1	1
102	лежит в основе	1	1
103	в конце концов	3	1
104	не существует ни	1	1
105	так как они	1	1
106	в действительности и	1	1
107	и как бы	1	1
108	объективной точки зрения	5	1
109	точки зрения к	1	1
110	одна и та	1	1
111	оно было выработано	1	1
112	сказать что и	1	1
113	не может быть	13	1
114	это находит свое	1	1
115	данной конкретной ситуации	1	1
116	эта проблема в	1	1
117	по отношению к	2	1
118	в русском языке	1	1
119	а не наоборот	2	1
120	тем что в	1	1
121	как бы по	1	1
122	само по себе	1	1
123	ничего общего с	2	1
124	с другими элементами	1	1
125	с самого начала	4	1
126	вопрос о том	2	1
127	но все же	3	1
128	можно сказать что	3	1
129	и как мы	1	1
130	друг от друга	1	1
131	является одной из	2	1
132	поставить знак равенства	1	1
133	этом как мы	1	1
134	и ту же	1	1
135	к этому нужно	2	1
136	все же не	1	1
137	из основных и	1	1
138	и при участии	1	1
139	тем не менее	2	1
140	двумя сторонами одного	1	1
141	одну и ту	1	1
142	том что он	1	1
143	может быть в	1	1
144	становятся как бы	1	1
145	из которых каждая	1	1
146	имеют ничего общего	1	1
147	вопрос в какой	1	1
148	в известном отношении	1	1
149	для этого необходимо	1	1
150	только с помощью	1	1
