N	3gram	Losev_Prob_4	Psycholo
1	и т п	1	15
2	совершенно ясно что	1	14
3	в том что	8	9
4	на то что	1	8
5	и т д	3	8
6	в том чтобы	2	7
7	о том что	3	7
8	во всяком случае	4	6
9	заключается в том	2	6
10	в зависимости от	3	5
11	то время как	2	5
12	в то время	2	5
13	не в том	1	5
14	само по себе	1	5
15	этой точки зрения	1	5
16	с другой стороны	6	5
17	с одной стороны	1	5
18	для того чтобы	2	5
19	с этой точки	1	4
20	так же как	1	4
21	как и в	1	4
22	в какой мере	4	3
23	только в том	3	3
24	до сих пор	1	3
25	точно так же	3	3
26	ни в какой	4	3
27	сказать что в	1	3
28	в конце концов	1	3
29	не только не	4	3
30	потому что он	2	2
31	хотя и не	2	2
32	заключается не в	1	2
33	более или менее	2	2
34	в настоящее время	1	2
35	в этом смысле	3	2
36	никак не может	1	2
37	то же самое	6	2
38	и если мы	1	2
39	с точки зрения	11	2
40	в таком случае	1	2
41	вместе с тем	3	2
42	тех или иных	3	2
43	как будто бы	2	2
44	в последнее время	1	2
45	в эстетике и	1	2
46	том что мы	1	2
47	а в том	1	2
48	так и в	1	2
49	то есть в	6	2
50	другой стороны и	1	2
51	слова то есть	2	2
52	по этому поводу	1	2
53	сама по себе	2	2
54	на самом деле	3	2
55	тем не менее	10	2
56	по себе а	1	2
57	т д и	1	1
58	в виду и	1	1
59	и том же	1	1
60	друг к другу	1	1
61	и точности и	1	1
62	а следовательно и	1	1
63	еще далеко не	1	1
64	в основе своей	1	1
65	он как и	1	1
66	так что без	1	1
67	в чем же	1	1
68	одном и том	1	1
69	мы имеем дело	3	1
70	если бы мы	1	1
71	дело в том	1	1
72	но так как	1	1
73	но это только	1	1
74	то ясно что	1	1
75	в том как	1	1
76	в том числе	1	1
77	том что он	1	1
78	революции а не	1	1
79	же как и	1	1
80	то что всякая	1	1
81	по сравнению с	1	1
82	принять во внимание	1	1
83	с тем является	1	1
84	выходит за пределы	1	1
85	сами по себе	2	1
86	по самой своей	1	1
87	ни в коем	3	1
88	самом деле для	1	1
89	а может быть	1	1
90	то что в	1	1
91	смысле слова то	2	1
92	а вместе с	1	1
93	какой мере не	4	1
94	только при помощи	2	1
95	в значительной мере	2	1
96	не то что	1	1
97	и тем не	3	1
98	и то что	1	1
99	отнюдь не является	1	1
100	образы и не	1	1
101	в коем случае	3	1
102	ту или иную	1	1
103	в это время	1	1
104	и вот эта	1	1
105	здесь нет и	1	1
106	в этой области	1	1
107	не только в	4	1
108	образом разница между	1	1
109	мы не знаем	1	1
110	в известном смысле	1	1
111	и не было	2	1
112	приходит к выводу	1	1
113	исходя из этого	1	1
114	поэтому нет никакой	1	1
115	дело не в	2	1
116	в том или	2	1
117	это и есть	1	1
118	в связи с	3	1
119	это и не	2	1
120	чистом виде не	1	1
121	мы все время	2	1
122	по своему содержанию	5	1
123	бросается в глаза	1	1
124	не есть все	1	1
125	что то же	1	1
126	и во всяком	3	1
127	нет никакой возможности	2	1
128	и предполагает его	1	1
129	только то что	1	1
130	ни в каком	5	1
131	мере не является	1	1
132	д и т	1	1
133	вовсе не есть	2	1
134	или что то	1	1
135	и вместе с	1	1
136	коем случае не	1	1
137	в свою очередь	1	1
138	а не ее	1	1
139	в совершенно разных	1	1
140	искусства и не	1	1
141	никакой разницы между	1	1
142	к выводу что	1	1
143	с самого начала	1	1
144	вопрос о том	1	1
145	что иное как	2	1
146	несмотря на все	1	1
147	у нас в	1	1
148	так же и	1	1
149	и в частности	2	1
150	мы вовсе не	1	1
151	самой своей природе	1	1
152	и у меня	1	1
153	было бы сказать	1	1
154	не что иное	2	1
155	одно и то	1	1
156	в буквальном смысле	2	1
157	если принять во	1	1
158	именно потому что	1	1
159	только при условии	2	1
160	там и здесь	1	1
161	для нас не	1	1
162	к тому же	2	1
163	том числе и	1	1
