N	3gram	Vygotskiy__3	TeoriaLi
1	по отношению к	2	8
2	в отличие от	6	7
3	в том что	17	6
4	в данном случае	1	5
5	не сводится к	1	5
6	того или иного	2	5
7	состоит в том	3	4
8	более или менее	1	4
9	с другой стороны	3	3
10	тем не менее	5	3
11	в свою очередь	2	3
12	той или иной	2	3
13	в этом смысле	2	3
14	по своей природе	1	2
15	и того же	4	2
16	что в основе	1	2
17	и не могло	1	2
18	с точки зрения	1	2
19	тот или иной	1	2
20	в самом начале	1	2
21	с одной стороны	5	2
22	а с другой	3	2
23	так или иначе	1	2
24	то что они	1	2
25	одного и того	4	2
26	сама по себе	1	2
27	не может быть	2	2
28	как и в	2	2
29	таким образом что	2	1
30	том что в	1	1
31	в виду не	1	1
32	этой точки зрения	2	1
33	имеет место в	1	1
34	подобно тому как	1	1
35	в том числе	1	1
36	как это имеет	1	1
37	в этом случае	1	1
38	как это делает	1	1
39	бы то ни	1	1
40	имеем дело не	1	1
41	не менее не	1	1
42	из того что	1	1
43	том числе и	1	1
44	точно так же	1	1
45	между собой и	1	1
46	в значительной степени	1	1
47	здесь мы имеем	1	1
48	в основе его	1	1
49	то ни было	1	1
50	что речь в	1	1
51	к вопросу о	1	1
52	между собой в	1	1
53	в известном смысле	2	1
54	с тем же	1	1
55	что в отличие	1	1
56	не могут быть	1	1
57	это имеет место	1	1
58	и как бы	1	1
59	имеем дело с	1	1
60	таким же образом	1	1
61	в связи с	5	1
62	так же точно	3	1
63	так же как	6	1
64	в то время	4	1
65	же по своей	1	1
66	с этой точки	2	1
67	и речевой деятельности	1	1
68	пространственных и временных	1	1
69	о том что	3	1
70	включает в себя	2	1
71	ту или иную	1	1
72	та или иная	3	1
73	но на деле	1	1
74	самое существенное для	1	1
75	для того чтобы	7	1
76	человека и его	1	1
77	по себе а	1	1
78	перейдем к вопросу	1	1
