N	3gram	Bakhtin_Fr_8	Dialekti
1	с точки зрения	2	14
2	не только не	2	7
3	не может быть	2	6
4	в самом деле	1	5
5	о том что	2	5
6	подобно тому как	1	4
7	в то время	2	4
8	с одной стороны	2	3
9	в том что	6	3
10	как и в	4	3
11	и прежде всего	1	3
12	и в этом	1	2
13	с другой стороны	2	2
14	что это не	1	2
15	и с этой	1	2
16	мы не можем	1	2
17	в сущности и	1	2
18	той или иной	1	2
19	утверждает что все	1	2
20	не было ни	1	2
21	что нет ничего	1	2
22	и что она	1	2
23	к тому же	1	2
24	таким образом что	1	1
25	а следовательно и	1	1
26	потому что в	1	1
27	мы уже сказали	1	1
28	на самом деле	1	1
29	и в особенности	2	1
30	на ряде примеров	1	1
31	при его кончине	1	1
32	то же самое	1	1
33	может быть отнесена	1	1
34	одной стороны и	1	1
35	в обычных условиях	1	1
36	до сих пор	8	1
37	так что и	1	1
38	и в то	5	1
39	в основе их	2	1
40	в этом отношении	1	1
41	говорит о себе	1	1
42	в науке и	1	1
43	и в частности	1	1
44	в данном случае	2	1
45	если бы мы	1	1
46	так и к	1	1
47	это вообще не	1	1
48	и в отношении	1	1
49	по своему существу	1	1
50	и как бы	1	1
51	не в том	1	1
52	и в основе	1	1
53	это конечно не	1	1
54	вовсе еще не	2	1
55	более или менее	2	1
56	то же время	10	1
57	уже не просто	1	1
58	он был бы	1	1
59	жизни и смерти	1	1
60	во всем этом	1	1
61	данной эпохи и	1	1
62	бы то ни	2	1
63	речь идет о	1	1
64	то ни было	1	1
65	том что все	1	1
66	и здесь в	1	1
67	в то же	10	1
68	в связи с	3	1
69	в глубине души	1	1
70	не имели в	1	1
71	оно и не	1	1
