N	2gram	Losev_Vlad_1	StatiiOP
1	в и	1	130
2	и в	31	44
3	в том	11	36
4	и т	2	30
5	что в	14	30
6	том что	14	29
7	в этом	14	21
8	т д	2	21
9	вовсе не	5	19
10	не только	24	18
11	то что	18	18
12	было бы	2	17
13	о том	11	17
14	а в	9	17
15	а не	1	16
16	и не	17	16
17	может быть	6	15
18	в области	1	14
19	в данном	1	14
20	как в	3	13
21	пушкина и	1	13
22	не в	5	12
23	самом деле	1	11
24	в этой	4	11
25	того чтобы	2	11
26	у нас	6	11
27	точки зрения	2	11
28	но в	12	10
29	ясно что	2	10
30	для того	2	10
31	что он	12	10
32	только в	9	10
33	но и	19	10
34	также и	10	9
35	как и	4	9
36	в отношении	3	9
37	в то	8	9
38	так и	6	9
39	во второй	1	9
40	если бы	1	9
41	того что	2	9
42	в его	12	9
43	с другой	3	9
44	во всех	1	8
45	все же	3	8
46	это не	1	8
47	из них	2	8
48	и его	7	8
49	не может	6	8
50	я не	4	7
51	что они	3	7
52	в самом	2	7
53	так например	2	7
54	таким образом	3	7
55	другой стороны	3	7
56	для нас	4	7
57	этом отношении	1	7
58	прежде всего	1	7
59	нас нет	2	7
60	сказать что	7	7
61	по поводу	12	7
62	на самом	1	6
63	со стороны	2	6
64	из этих	2	6
65	в своей	4	6
66	потому что	11	6
67	что и	5	6
68	всяком случае	2	6
69	так что	10	6
70	для него	7	6
71	именно в	1	6
72	дело в	4	6
73	что же	5	6
74	но это	3	6
75	хотя бы	2	6
76	во всяком	2	6
77	и то	10	5
78	то же	6	5
79	той же	2	5
80	уже о	1	5
81	в целом	3	5
82	все эти	3	5
83	в нем	4	5
84	и по	8	5
85	г в	1	5
86	в котором	6	5
87	этой области	2	5
88	не менее	2	5
89	вплоть до	1	5
90	никогда не	9	5
91	мне кажется	1	5
92	так как	8	5
93	тем что	2	5
94	и даже	15	5
95	нужно сказать	1	5
96	что мы	2	5
97	все это	5	5
98	совершенно не	2	5
99	жизни и	5	5
100	так же	1	5
101	как это	7	4
102	это и	2	4
103	в которой	4	4
104	вопрос о	1	4
105	столь же	1	4
106	на то	5	4
107	что она	2	4
108	этом издании	1	4
109	в россии	4	4
110	но все	1	4
111	но я	3	4
112	но если	1	4
113	и сейчас	2	4
114	представление о	1	4
115	для изучения	1	4
116	и очень	3	4
117	дело не	2	4
118	же время	4	4
119	за что	1	4
120	что у	4	4
121	на вопрос	1	4
122	и что	6	4
123	заключается в	1	4
124	в качестве	6	4
125	как раз	7	4
126	не было	5	4
127	даже не	2	4
128	на эту	1	4
129	в частности	2	4
130	тем более	2	4
131	это человек	1	4
132	того же	6	3
133	и без	1	3
134	и за	2	3
135	в ней	1	3
136	еще не	2	3
137	он был	14	3
138	в чем	2	3
139	но не	3	3
140	ответ на	2	3
141	по отношению	1	3
142	и я	2	3
143	в истории	4	3
144	как к	2	3
145	что касается	3	3
146	говорит что	4	3
147	то в	1	3
148	это можно	3	3
149	ведь и	1	3
150	в каждом	1	3
151	за то	1	3
152	же касается	4	3
153	и с	14	3
154	лишь в	2	3
155	и тем	1	3
156	даже в	2	3
157	кажется что	2	3
158	ни в	2	3
159	чем в	1	3
160	о которой	3	3
161	что не	1	3
162	тому что	1	3
163	в г	1	3
164	во время	3	3
165	пушкина с	1	3
166	в конце	9	3
167	о значении	1	3
168	не по	2	3
169	этих двух	1	3
170	а во	1	3
171	очень мало	2	3
172	в каком	2	3
173	обстоятельство что	2	3
174	очень часто	1	3
175	и вполне	1	3
176	для себя	2	3
177	об этом	7	3
178	поэтому в	1	3
179	и вообще	4	3
180	и нужно	1	3
181	внимание на	1	3
182	его жизни	6	3
183	и только	1	3
184	но с	1	3
185	и так	3	3
186	по мнению	1	3
187	по этому	2	3
188	с одной	1	3
189	если это	1	3
190	в виде	3	3
191	в начале	3	3
192	ни с	4	3
193	в очень	2	3
194	а именно	2	3
195	а с	5	3
196	что для	4	3
197	говорит о	1	3
198	на этот	6	3
199	в тех	2	3
200	да и	4	3
201	с этой	1	3
202	видно что	5	3
203	и для	2	3
204	не существует	1	3
205	в результате	2	3
206	работы в	1	3
207	в таком	1	3
208	отношения к	1	2
209	кажется в	1	2
210	считаться с	1	2
211	не хочет	1	2
212	по его	2	2
213	мы имеем	1	2
214	мы не	1	2
215	время как	1	2
216	литературы и	1	2
217	совсем не	4	2
218	в сторону	1	2
219	факты из	1	2
220	отношение к	3	2
221	и речи	3	2
222	большое значение	1	2
223	за пределы	3	2
224	что как	1	2
225	в своем	4	2
226	смысле этого	1	2
227	следующие слова	2	2
228	ни один	1	2
229	так или	1	2
230	и и	7	2
231	то обстоятельство	2	2
232	раз в	1	2
233	в себе	4	2
234	но он	5	2
235	и те	1	2
236	но на	3	2
237	не могла	1	2
238	при этом	2	2
239	он не	10	2
240	свою собственную	1	2
241	чем у	1	2
242	этого вопроса	1	2
243	и более	1	2
244	свое время	6	2
245	что все	2	2
246	эта книга	2	2
247	причем все	1	2
248	в свой	2	2
249	по истории	3	2
250	ни одной	1	2
251	дела и	1	2
252	и уже	1	2
253	в москве	8	2
254	нисколько не	2	2
255	академии наук	1	2
256	бы мы	1	2
257	которые в	1	2
258	для которых	1	2
259	без всяких	1	2
260	их в	1	2
261	тем самым	2	2
262	она не	1	2
263	что с	2	2
264	как о	1	2
265	на него	3	2
266	было не	1	2
267	случае не	1	2
268	судя по	1	2
269	не имели	2	2
270	ничего не	3	2
271	больше чем	2	2
272	имеем дело	1	2
273	к концу	2	2
274	тем не	2	2
275	убедиться в	1	2
276	только с	1	2
277	что на	2	2
278	начиная с	2	2
279	есть только	1	2
280	и такие	2	2
281	о них	1	2
282	и это	2	2
283	то время	2	2
284	и сам	6	2
285	которая была	1	2
286	в эпоху	1	2
287	только у	1	2
