N	3gram	Bakhtin_Pr_3	FransuaR
1	то же время	5	10
2	в то же	5	10
3	до сих пор	5	8
4	мы уже говорили	2	7
5	в большинстве случаев	4	6
6	в том что	3	6
7	и в то	2	5
8	сих пор еще	2	4
9	хвалы и брани	1	4
10	как и в	3	4
11	большей или меньшей	3	3
12	в том числе	11	3
13	не подлежит сомнению	1	3
14	таким образом и	1	3
15	в той же	1	3
16	в большей или	2	3
17	или меньшей степени	2	3
18	в связи с	1	3
19	мы видели что	2	3
20	в эпоху возрождения	5	2
21	более или менее	3	2
22	и до сих	1	2
23	в средние века	10	2
24	здесь есть и	1	2
25	с точки зрения	2	2
26	в основе их	1	2
27	том числе и	10	2
28	и др в	2	2
29	но в то	1	2
30	вовсе еще не	1	2
31	были связаны с	1	2
32	в некоторых отношениях	1	2
33	в нем и	1	2
34	о том что	2	2
35	можно сказать что	4	2
36	с другой стороны	1	2
37	в его творчестве	2	2
38	как мы уже	3	2
39	мы видим что	1	2
40	не может быть	1	2
41	значение то есть	1	1
42	которые по своему	1	1
43	это тот же	1	1
44	и до наших	2	1
45	и маленькие события	1	1
46	и вообще в	2	1
47	и на различных	1	1
48	прямо сказать что	1	1
49	сказать что в	1	1
50	новое время в	1	1
51	веселой относительности не	1	1
52	во все эпохи	1	1
53	прежде всего в	1	1
54	а также и	3	1
55	здесь перед нами	1	1
56	по отношению к	1	1
57	это в сущности	1	1
58	сих пор они	1	1
59	мы касаемся здесь	1	1
60	античные и средневековые	1	1
61	в эту эпоху	1	1
62	большие и маленькие	1	1
63	можно себе представить	1	1
64	описании римского карнавала	1	1
65	в отличие от	1	1
66	жизни и смерти	2	1
67	но и в	1	1
68	и т.п все	1	1
69	на самом же	1	1
70	в этом отношении	1	1
71	говорит о себе	1	1
72	миросозерцательный и универсальный	1	1
73	когда он в	1	1
74	в той или	1	1
75	может быть и	2	1
76	что дело идет	1	1
77	т.п все эти	1	1
78	на народных языках	1	1
79	мы еще вернемся	3	1
80	коснемся еще одного	1	1
81	и то что	1	1
82	нужно отметить что	1	1
83	то есть на	1	1
84	как мы сказали	1	1
85	т.п то есть	1	1
86	дело идет именно	1	1
87	речи и мышления	1	1
88	но мы уже	1	1
89	нашей работы в	1	1
90	состоит в том	1	1
91	так и в	2	1
92	но при этом	1	1
93	хвалу и брань	1	1
94	по сравнению с	4	1
95	только можно себе	1	1
96	по своему существу	1	1
97	и связанной с	1	1
98	это одна из	1	1
99	во всех сферах	1	1
100	в мире в	1	1
101	это конечно не	1	1
102	тем или иным	1	1
103	но там они	1	1
104	друг к другу	1	1
105	по своей сущности	1	1
106	карнавального типа например	1	1
107	смерти и возрождения	1	1
108	и наконец в	2	1
109	самом же деле	1	1
110	потому что они	1	1
111	идет именно об	1	1
112	до наших дней	3	1
113	могут быть найдены	1	1
114	под углом зрения	3	1
115	потому что это	2	1
116	из ее обычной	1	1
117	то есть с	2	1
118	в античности и	1	1
119	характерно что даже	1	1
120	то есть все	1	1
121	мы не будем	1	1
122	на протяжении всего	1	1
123	же время как	1	1
124	в ее целом	1	1
125	и в эпоху	1	1
126	с самого начала	3	1
127	включает в себя	1	1
128	и так сказать	1	1
129	и прежде всего	5	1
130	значение имеет и	1	1
131	и т.п то	1	1
132	понять и оценить	1	1
133	один из самых	1	1
134	как мы видим	1	1
135	том что все	1	1
136	связанные с ним	1	1
137	той поистине божественной	1	1
138	мистерии и соти	1	1
139	в этом смысле	1	1
140	после того как	1	1
141	переодеваний и мистификаций	1	1
142	в литературе эпохи	1	1
143	чрезвычайно близка к	1	1
144	можно было бы	1	1
145	в предисловии к	1	1
146	и пародии на	1	1
147	и в нем	1	1
148	и все они	1	1
149	в какой-то мере	4	1
150	в новое время	4	1
151	могла быть только	1	1
152	то же самое	1	1
153	той или иной	1	1
154	с непосредственным влиянием	1	1
