N	2gram	Propp_Isto_6	FransuaR
1	и в	26	45
2	то есть	1	25
3	и не	10	15
4	в этом	12	14
5	но в	7	14
6	не только	10	14
7	во всех	1	13
8	и его	7	13
9	в его	5	13
10	как бы	4	12
11	что в	12	12
12	то же	5	11
13	в своем	2	11
14	в то	5	11
15	в нем	8	10
16	и с	6	10
17	как и	5	10
18	в том	12	10
19	но и	9	10
20	прежде всего	4	10
21	в ней	5	8
22	таким образом	12	8
23	как мы	4	8
24	мира и	2	8
25	жизни и	2	8
26	вовсе не	2	8
27	и др	2	8
28	так же	2	8
29	также и	1	7
30	он был	2	7
31	с его	4	7
32	мы видели	11	7
33	том что	10	7
34	не в	3	7
35	потому что	13	7
36	что и	4	7
37	все это	1	7
38	здесь не	2	6
39	в этой	2	6
40	он не	2	6
41	в них	3	6
42	того чтобы	1	6
43	так и	5	6
44	что он	9	6
45	так как	18	6
46	для того	1	6
47	одним из	1	5
48	например в	7	5
49	здесь и	2	5
50	с ее	1	5
51	и на	12	5
52	хотя и	1	5
53	и как	2	5
54	и к	1	5
55	все эти	8	5
56	на этом	1	5
57	его в	5	5
58	с ним	8	5
59	мы видим	5	5
60	одной из	1	5
61	человека с	1	5
62	в связи	1	5
63	не может	6	5
64	но это	4	5
65	есть и	4	5
66	же как	3	4
67	мы уже	6	4
68	его не	2	4
69	мы не	6	4
70	и о	1	4
71	но не	2	4
72	эта связь	6	4
73	перед нами	2	4
74	кроме того	3	4
75	об этом	1	4
76	точки зрения	1	4
77	своего рода	2	4
78	в основе	1	4
79	у него	7	4
80	очень часто	5	4
81	и это	8	4
82	можно было	2	4
83	здесь как	1	4
84	ничего не	2	4
85	и здесь	1	4
86	о том	7	4
87	связаны с	5	4
88	только в	5	4
89	с этим	2	4
90	характерно что	1	4
91	мы находим	2	4
92	и даже	1	4
93	сказать что	3	4
94	а не	2	4
95	его как	1	4
96	на время	1	4
97	как это	5	4
98	и от	3	4
99	бы в	1	4
100	а также	4	4
101	а в	3	4
102	как на	3	4
103	такой же	3	4
104	том числе	1	4
105	почти всегда	3	3
106	но она	1	3
107	того же	2	3
108	и он	4	3
109	из этих	4	3
110	как в	6	3
111	в одной	2	3
112	как он	6	3
113	но на	1	3
114	вообще не	3	3
115	что она	3	3
116	связанные с	1	3
117	и вот	3	3
118	как они	1	3
119	связанных с	1	3
120	здесь нет	2	3
121	ни в	2	3
122	он и	2	3
123	до сих	4	3
124	в своей	3	3
125	этой связи	1	3
126	в которых	2	3
127	от его	1	3
128	не менее	1	3
129	не имеет	2	3
130	здесь же	4	3
131	что на	1	3
132	тела и	2	3
133	от того	3	3
134	не могло	2	3
135	то время	3	3
136	в другом	1	3
137	часто в	1	3
138	он его	1	3
139	это не	4	3
140	именно в	1	3
141	того что	2	3
142	поэтому и	1	3
143	есть в	1	3
144	для него	1	3
145	в одном	3	3
146	но он	2	3
147	не было	3	3
148	еще и	1	3
149	о чем	2	3
150	там где	5	3
151	связь с	11	3
152	вместе с	8	3
153	по существу	1	3
154	сих пор	4	3
155	и для	1	3
156	на небе	5	3
157	находим в	1	3
158	на этот	1	3
159	и другие	3	3
160	ту же	2	2
161	в этот	1	2
162	и есть	1	2
163	и до	2	2
164	из его	2	2
165	др в	1	2
166	и больше	2	2
167	между человеком	1	2
168	представлением о	2	2
169	в целом	1	2
170	к самым	1	2
171	в данном	3	2
172	вступают в	1	2
173	отличие от	1	2
174	растет за	1	2
175	относится к	2	2
176	в истории	1	2
177	независимо от	3	2
178	все же	8	2
179	когда он	3	2
180	и наконец	3	2
181	от этого	3	2
182	духа в	1	2
183	не будем	2	2
184	что это	2	2
185	он в	1	2
186	раз в	1	2
187	им в	1	2
188	и если	1	2
189	при этом	3	2
190	оно было	1	2
191	с представлением	2	2
192	смертью в	1	2
193	но дело	1	2
194	так например	3	2
195	на все	1	2
196	от земли	1	2
197	было бы	2	2
198	смерть и	2	2
199	она и	1	2
200	с тем	4	2
201	несмотря на	1	2
202	у народа	2	2
203	когда в	2	2
204	одно из	1	2
205	мысль и	1	2
206	человеком и	2	2
207	не столько	1	2
208	даже в	2	2
209	на котором	3	2
210	на него	2	2
211	больше чем	1	2
212	к ней	1	2
213	уже и	1	2
214	с другом	1	2
215	начиная с	1	2
216	не могут	1	2
217	что все	1	2
218	числе и	1	2
219	к тому	2	2
220	народа в	1	2
221	должен быть	1	2
222	если мы	1	2
223	данном случае	3	2
224	так в	6	2
225	и что	5	2
226	на том	8	2
227	еще в	3	2
228	том как	3	2
229	по тому	1	2
