N	3gram	Vygotskiy__6	FransuaR
1	с точки зрения	10	5
2	не только в	1	5
3	до сих пор	3	4
4	не может быть	2	4
5	в этом отношении	3	3
6	и во всех	1	3
7	с одной стороны	1	3
8	с другой стороны	2	3
9	можно сказать что	6	2
10	только то что	2	2
11	о чем мы	1	2
12	в собственном смысле	1	2
13	содержит в себе	1	2
14	по сравнению с	14	2
15	включает в себя	1	2
16	как мы видели	4	2
17	подобно тому как	1	2
18	мы знаем что	3	1
19	в силу того	5	1
20	потому что в	1	1
21	это означает что	2	1
22	по отношению к	10	1
23	в настоящее время	1	1
24	не раньше чем	1	1
25	в том же	2	1
26	и там где	2	1
27	и не может	2	1
28	до известной степени	2	1
29	в первую очередь	3	1
30	но все это	1	1
31	то что в	1	1
32	но он не	1	1
33	значение в истории	1	1
34	на всех ступенях	1	1
35	в значительной мере	2	1
36	и той же	3	1
37	именно в этом	2	1
38	в первый раз	1	1
39	в конце концов	1	1
40	и тот же	1	1
41	она никогда не	1	1
42	один из наиболее	1	1
43	и в отношении	1	1
44	друг с другом	5	1
45	только в самом	1	1
46	не могут быть	2	1
47	и в силу	1	1
48	мы видели что	3	1
49	что он умеет	5	1
50	один и тот	1	1
51	силу того что	5	1
52	в сущности и	1	1
53	а и в	1	1
54	в этом случае	2	1
55	на самом деле	1	1
56	не только не	2	1
57	к объяснению этого	1	1
58	на то что	4	1
59	в сущности решает	1	1
60	во второй половине	1	1
61	после того как	1	1
62	одной и той	3	1
63	рядом друг с	1	1
64	для того чтобы	8	1
65	в том что	19	1
66	как и в	1	1
67	поэтому мы и	1	1
68	только тогда когда	1	1
69	соединение в одном	1	1
