N	2gram	Bakhtin_Fr_3	Psycholo
1	то что	5	44
2	и в	40	33
3	в этом	15	28
4	и что	1	25
5	как бы	3	25
6	все время	1	24
7	потому что	2	24
8	для того	3	23
9	том что	4	22
10	того чтобы	4	22
11	может быть	9	22
12	что в	12	21
13	в том	8	21
14	о том	4	20
15	что он	2	20
16	как это	1	14
17	что это	1	13
18	таким образом	10	13
19	то есть	18	13
20	так же	1	13
21	и не	13	13
22	все это	4	13
23	сказать что	3	13
24	самом деле	3	12
25	в самом	6	12
26	было бы	4	12
27	все то	2	12
28	и все	9	12
29	так как	4	12
30	он не	9	11
31	говорит что	1	10
32	если бы	3	10
33	в его	13	10
34	как она	1	10
35	не может	3	10
36	то же	7	9
37	в этой	3	9
38	и если	2	9
39	по себе	1	9
40	как раз	5	9
41	в конце	3	8
42	как будто	1	8
43	для этого	3	8
44	вместе с	3	8
45	характера и	1	8
46	в своем	7	7
47	раз в	2	7
48	не только	13	7
49	в нем	5	7
50	так что	1	7
51	и только	1	7
52	до конца	6	7
53	когда он	1	7
54	и т	1	6
55	на самом	3	6
56	в сущности	9	6
57	в ней	4	6
58	что они	1	6
59	перед нами	1	6
60	все эти	8	6
61	в себе	3	6
62	и вот	2	6
63	во время	8	6
64	точки зрения	2	6
65	всякий раз	1	6
66	но он	2	6
67	что эта	1	6
68	тому что	1	6
69	никак не	3	6
70	это не	2	6
71	мы видим	5	6
72	у него	8	6
73	а не	5	6
74	как на	1	6
75	это и	2	5
76	мы уже	13	5
77	мы не	2	5
78	в целом	2	5
79	и на	8	5
80	о смерти	1	5
81	с этим	2	5
82	все же	2	5
83	и как	3	5
84	как он	2	5
85	как и	11	5
86	нисколько не	1	5
87	самого начала	1	5
88	никогда не	1	5
89	и его	17	5
90	и это	2	5
91	с самого	1	5
92	с ним	1	5
93	заключается в	1	5
94	что для	2	5
95	вовсе не	12	5
96	связь с	6	5
97	из этого	2	5
98	и есть	3	4
99	той же	8	4
100	в которой	2	4
101	говорит о	1	4
102	том чтобы	1	4
103	могла бы	1	4
104	видит что	1	4
105	это было	1	4
106	с тем	1	4
107	и уже	1	4
108	слова и	2	4
109	смысл и	1	4
110	этот материал	1	4
111	в своей	6	4
112	знаем что	1	4
113	с точки	1	4
114	одна из	3	4
115	ее с	1	4
116	а в	3	4
117	у нас	4	4
118	так например	1	4
119	как мы	10	4
120	и о	4	4
