N	3gram	Voloshinov_1	FransuaR
1	в то же	9	6
2	то же время	7	6
3	с точки зрения	5	5
4	не только в	3	5
5	но и в	3	4
6	до сих пор	1	4
7	не может быть	2	4
8	в этом отношении	2	3
9	и во всех	1	3
10	но в то	2	3
11	о том что	2	3
12	с другой стороны	1	3
13	как мы уже	2	3
14	вполне понятно что	1	2
15	можно сказать что	2	2
16	в другом месте	1	2
17	но даже и	1	2
18	в себе и	1	2
19	в собственном смысле	1	2
20	до наших дней	1	2
21	в значительной степени	2	2
22	содержит в себе	1	2
23	и в то	2	2
24	по сравнению с	1	2
25	виду прежде всего	1	2
26	в виду прежде	1	2
27	но все же	2	2
28	как мы видели	3	2
29	только потому что	2	1
30	в те времена	1	1
31	прежде всего на	1	1
32	прежде всего в	3	1
33	а затем и	1	1
34	же мы должны	1	1
35	здесь же мы	1	1
36	свое выражение в	1	1
37	то есть к	1	1
38	тех случаях когда	2	1
39	и не может	1	1
40	воли и сознания	1	1
41	и та же	1	1
42	так и всего	1	1
43	поэтому было бы	1	1
44	и той же	2	1
45	точкой зрения на	1	1
46	связанных с ними	1	1
47	еще раз что	1	1
48	с целым рядом	1	1
49	это прежде всего	1	1
50	и в особенности	1	1
51	в конце концов	3	1
52	и в отношении	1	1
53	о своей жизни	4	1
54	мы говорили выше	1	1
55	являются как бы	1	1
56	одна и та	1	1
57	но не только	1	1
58	только на его	1	1
59	мы видели что	2	1
60	в тех случаях	2	1
61	наконец и это	1	1
62	того или иного	5	1
63	во всех своих	3	1
64	были связаны с	1	1
65	даже и в	1	1
66	в этом случае	3	1
67	на самом деле	3	1
68	на этом мы	1	1
69	не только не	1	1
70	же время эти	1	1
71	не только на	1	1
72	мы будем говорить	2	1
73	мы имеем в	1	1
74	и как мы	1	1
75	как мы видим	1	1
76	сознание отдельного человека	1	1
77	в большинстве случаев	1	1
78	это как бы	1	1
79	сказать что вся	1	1
80	одной и той	2	1
81	вовсе не является	1	1
82	для того чтобы	7	1
83	в том что	1	1
84	этом случае происходит	1	1
85	как и в	1	1
86	только тогда когда	1	1
